St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
43,"Attard, Jayden",3,1,2,5,,,,3.0,,1.0,1.0,,1.0,,,2.0,3.0,,,2.0,1.0,,88.0
10,"Baker, Steven",7,7,10,17,,,,2.0,1.0,1.0,4.0,,,,,8.0,9.0,,1.0,1.0,,,80.0
14,"Ball, Luke",7,4,8,15,,1.0,,6.0,2.0,3.0,2.0,4.0,1.0,1.0,,5.0,11.0,,1.0,2.0,1.0,1.0,82.0
27,"Blake, Jason",10,8,4,14,1,,,1.0,1.0,2.0,,1.0,,1.0,,3.0,10.0,3.0,1.0,2.0,1.0,,100.0
28,"Clarke, Matthew",1,2,7,8,,,14.0,,1.0,,2.0,,,,,5.0,3.0,1.0,,,,,63.0
3,"Clarke, Xavier",7,4,6,13,,,,3.0,,3.0,1.0,8.0,,3.0,,4.0,9.0,,,4.0,5.0,,87.0
26,"Dal Santo, Nick",11,3,9,20,,,,6.0,1.0,4.0,5.0,3.0,2.0,,,11.0,9.0,,,2.0,1.0,,87.0
17,"Fiora, Aaron",12,6,10,22,,1.0,,2.0,2.0,5.0,2.0,,2.0,,,6.0,16.0,,,4.0,2.0,,100.0
6,"Fisher, Leigh",7,9,10,17,,,,1.0,1.0,1.0,1.0,,1.0,,,7.0,9.0,3.0,,6.0,3.0,,97.0
25,"Fisher, Sam",2,2,1,3,,,,,1.0,,,,,,,,3.0,,,,,,16.0
18,"Goddard, Brendon",16,9,8,24,,1.0,,1.0,6.0,2.0,,2.0,2.0,2.0,,7.0,16.0,1.0,1.0,4.0,,,100.0
1,"Gram, Jason",15,5,6,21,,1.0,,,3.0,5.0,,3.0,,,,4.0,14.0,,,3.0,3.0,,88.0
33,"Gwilt, James",7,4,5,12,,,,2.0,3.0,3.0,1.0,6.0,1.0,3.0,,5.0,9.0,,,1.0,,,100.0
35,"Harvey, Robert",14,7,12,26,1,1.0,,4.0,2.0,6.0,2.0,1.0,1.0,,,10.0,17.0,,2.0,3.0,,,83.0
7,"Hayes, Lenny",15,7,13,28,,,,6.0,1.0,5.0,4.0,3.0,,,,9.0,20.0,,,2.0,2.0,,73.0
23,"Koschitzke, Justin",6,2,2,8,,2.0,2.0,2.0,,1.0,,3.0,2.0,1.0,,7.0,1.0,2.0,1.0,1.0,,1.0,79.0
32,"McQualter, Andrew",5,4,6,11,,,,3.0,1.0,3.0,1.0,,1.0,,,4.0,7.0,,,1.0,,1.0,62.0
44,"Milne, Stephen",13,7,3,16,3,2.0,,1.0,1.0,2.0,,3.0,,1.0,,5.0,11.0,,2.0,2.0,,1.0,91.0
11,"Montagna, Leigh",15,2,7,22,,2.0,,2.0,2.0,5.0,2.0,3.0,,1.0,,7.0,16.0,,,2.0,2.0,,90.0
12,"Riewoldt, Nick",13,5,3,16,4,,,,,4.0,1.0,1.0,2.0,,,6.0,10.0,1.0,3.0,3.0,1.0,1.0,85.0
29,"Rix, Michael",7,3,3,10,,1.0,17.0,1.0,,2.0,1.0,2.0,1.0,1.0,,4.0,6.0,,1.0,2.0,,,82.0
4,"Thompson, Andrew",,1,10,10,,,,2.0,,,2.0,2.0,1.0,1.0,,7.0,3.0,,,2.0,,,67.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,102,145,338,9,14.0,33.0,48.0,29.0,58.0,32.0,45.0,18.0,15.0,,126.0,212.0,11.0,13.0,49.0,22.0,5.0,
Opposition,Opposition,231,127,121,352,15,9.0,22.0,67.0,46.0,47.0,33.0,47.0,15.0,18.0,6.0,120.0,230.0,5.0,10.0,55.0,13.0,7.0,
