North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
28,"Bastinac, Ryan",18y 354d,12 (6-0-6 50.00%),2 (0.17),←,
33,"Campbell, Matt",23y 141d,53 (28-1-24 53.77%),54 (1.02),←,
10,"Cunnington, Ben",18y 346d,8 (5-0-3 62.50%),1 (0.13),←,
11,"Firrito, Michael",26y 196d,139 (68-2-69 49.64%),24 (0.17),←,
32,"Garlett, Cruize",21y 97d,9 (5-0-4 55.56%),2 (0.22),←,
22,"Goldstein, Todd",21y 345d,28 (14-1-13 51.79%),13 (0.46),←,
24,"Greenwood, Levi",21y 112d,18 (8-1-9 47.22%),2 (0.11),←,
17,"Grima, Nathan",24y 310d,24 (10-1-13 43.75%),,←,
6,"Hansen, Lachlan",21y 298d,41 (19-1-21 47.56%),16 (0.39),←,
29,"Harvey, Brent",32y 28d,291 (158-3-130 54.81%),332 (1.14),←,
2,"Lower, Ed",22y 353d,36 (21-1-14 59.72%),16 (0.44),←,
1,"McIntosh, Hamish",25y 280d,89 (37-2-50 42.70%),43 (0.48),←,
42,"McMahon, Scott",24y 9d,62 (31-1-30 50.81%),25 (0.40),←,
30,"Pratt, Daniel",27y 82d,103 (50-1-52 49.03%),9 (0.09),100 (49-1-50 49.50%),8 (0.08)
3,"Rawlings, Brady",29y 1d,213 (106-2-105 50.23%),60 (0.28),←,
9,"Swallow, Andrew",23y 9d,74 (32-1-41 43.92%),36 (0.49),←,
12,"Thomas, Lindsay",22y 103d,66 (30-2-34 46.97%),88 (1.33),←,
16,"Thompson, Scott",24y 33d,40 (13-2-25 35.00%),,←,
5,"Warren, Ben",21y 120d,17 (7-0-10 41.18%),21 (1.24),←,
8,"Wells, Daniel",25y 128d,141 (71-2-68 51.06%),81 (0.57),←,
19,"Wright, Sam",19y 331d,15 (6-0-9 40.00%),10 (0.67),←,
7,"Ziebell, Jack",19y 103d,22 (10-0-12 45.45%),4 (0.18),←,
Totals,Totals,23y 155d,1501 (735-24-742 48.97%),839 (0.56),,
C,"Scott, Brad",34y 39d,12 (6-0-6 50.00%),,←,
