Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
3,"Coniglio, Stephen",24y 205d,109 (48-1-60 44.50%),51 (0.47),←,
35,"Corr, Aidan",24y 52d,74 (32-3-39 45.27%),2 (0.03),←,
16,"Daniels, Brent",19y 121d,1 (0-0-1 0.00%),,←,
1,"Davis, Phil",27y 312d,134 (63-3-68 48.13%),6 (0.04),116 (52-3-61 46.12%),5 (0.04)
24,"de Boer, Matt",28y 120d,165 (94-4-67 58.18%),66 (0.40),27 (16-3-8 64.81%),18 (0.67)
31,"Finlayson, Jeremy",22y 149d,13 (6-2-5 53.85%),3 (0.23),←,
32,"Griffen, Ryan",31y 346d,253 (127-2-124 50.59%),159 (0.63),51 (30-1-20 59.80%),29 (0.57)
19,"Haynes, Nick",26y 51d,96 (44-3-49 47.40%),8 (0.08),←,
27,"Himmelberg, Harry",22y 61d,31 (20-1-10 66.13%),21 (0.68),←,
22,"Kelly, Josh",23y 146d,93 (50-2-41 54.84%),60 (0.65),←,
17,"Langdon, Zac",22y 237d,12 (7-0-5 58.33%),12 (1.00),←,
37,"Lobb, Rory",25y 149d,65 (36-2-27 56.92%),59 (0.91),←,
36,"Perryman, Harry",19y 201d,14 (6-1-7 46.43%),2 (0.14),←,
50,"Reid, Sam",28y 243d,57 (30-3-24 55.26%),25 (0.44),47 (24-3-20 54.26%),24 (0.51)
23,"Shaw, Heath",32y 223d,277 (167-5-105 61.19%),39 (0.14),104 (57-3-44 56.25%),2 (0.02)
5,"Shiel, Dylan",25y 121d,127 (54-3-70 43.70%),62 (0.49),←,
26,"Simpson, Dawson",29y 141d,35 (24-1-10 70.00%),4 (0.11),7 (5-1-1 78.57%),
14,"Taranto, Tim",20y 161d,29 (18-1-10 63.79%),10 (0.34),←,
15,"Taylor, Sam",19y 64d,5 (4-0-1 80.00%),,←,
20,"Tomlinson, Adam",24y 332d,106 (40-3-63 39.15%),25 (0.24),←,
8,"Ward, Callan",28y 89d,207 (91-3-113 44.69%),106 (0.51),147 (59-3-85 41.16%),73 (0.50)
6,"Whitfield, Lachie",23y 355d,105 (46-3-56 45.24%),47 (0.45),←,
Totals,Totals,25y 10d,2008 (1007-46-955 50.15%),767 (0.38),,
C,"Cameron, Leon",45y 309d,108 (57-3-48 54.17%),,←,
