Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",8,6,2,10,,,,4.0,2.0,1.0,,1.0,1.0,,,1.0,9.0,,,1.0,1.0,,82.0
9,"Beams, Dayne",13,7,15,28,,,,3.0,1.0,4.0,6.0,1.0,,,,12.0,16.0,1.0,,,,1.0,87.0
48,"Beasley, Hugh",4,3,6,10,,,,3.0,1.0,,1.0,,,,,1.0,8.0,,,1.0,,,84.0
8,"Bewick, Rohan",8,6,1,9,2,1.0,,2.0,,1.0,,,1.0,,,2.0,7.0,,2.0,,,,86.0
45,"Bourke, Jordon",10,8,6,16,,,,4.0,1.0,1.0,,4.0,,2.0,,6.0,10.0,3.0,,3.0,,,91.0
3,"Christensen, Allen",18,8,6,24,1,1.0,,4.0,3.0,2.0,1.0,2.0,2.0,2.0,,4.0,20.0,,3.0,,,,78.0
42,"Clarke, Justin",8,10,4,12,,,,3.0,3.0,,,3.0,,2.0,,3.0,9.0,2.0,,9.0,1.0,,97.0
26,"Cutler, Tom",6,2,7,13,,,,2.0,,4.0,,1.0,1.0,,,4.0,10.0,,,1.0,,,83.0
6,"Green, Josh",7,1,7,14,1,1.0,,5.0,,3.0,,1.0,1.0,,,8.0,6.0,,,1.0,1.0,2.0,86.0
11,"Hanley, Pearce",15,8,7,22,1,2.0,,1.0,2.0,3.0,4.0,4.0,,2.0,,6.0,14.0,,,,,1.0,83.0
35,"Lester, Ryan",4,5,8,12,,,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,4.0,8.0,,,3.0,1.0,,88.0
23,"Leuenberger, Matthew",1,2,4,5,,,10.0,1.0,,1.0,1.0,,2.0,,,3.0,2.0,1.0,,3.0,,,89.0
12,"Martin, Stefan",9,6,7,16,,,39.0,,1.0,2.0,5.0,2.0,1.0,1.0,,6.0,10.0,,,,,,92.0
25,"McStay, Daniel",6,5,1,7,3,1.0,,,,,,,,,,4.0,4.0,3.0,2.0,3.0,1.0,1.0,86.0
47,"OBrien, Zac",9,3,3,12,,,,10.0,2.0,1.0,6.0,4.0,1.0,3.0,,8.0,6.0,,,1.0,,,86.0
22,"Paparone, Marco",14,7,2,16,,,,3.0,5.0,1.0,,2.0,,1.0,,2.0,12.0,,,2.0,,,95.0
30,"Redden, Jack",10,8,10,20,,,1.0,4.0,2.0,1.0,2.0,5.0,1.0,2.0,,5.0,18.0,,1.0,1.0,,1.0,79.0
10,"Rich, Daniel",6,1,6,12,,,,6.0,1.0,3.0,2.0,1.0,2.0,,,4.0,7.0,,,,,,78.0
18 ↓,"Robertson, Nick",2,2,1,3,1,,,,,,,,,,,,3.0,,1.0,,,,16.0
5 ↑,"Robinson, Mitch",6,2,9,15,,,3.0,5.0,1.0,3.0,4.0,1.0,1.0,1.0,,8.0,6.0,,,,1.0,2.0,65.0
28,"Taylor, Lewis",18,8,8,26,1,,,3.0,3.0,2.0,1.0,6.0,1.0,,,4.0,20.0,,,1.0,1.0,1.0,84.0
15,"Zorko, Dayne",10,2,9,19,1,,,2.0,1.0,4.0,3.0,4.0,1.0,2.0,,11.0,8.0,,,1.0,5.0,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,110,129,321,11,8.0,53.0,67.0,30.0,39.0,37.0,44.0,17.0,19.0,,106.0,213.0,10.0,9.0,31.0,12.0,9.0,
Opposition,Opposition,198,98,167,365,22,14.0,37.0,71.0,24.0,57.0,40.0,39.0,19.0,17.0,6.0,134.0,237.0,12.0,13.0,29.0,17.0,13.0,
