Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
3,"Bartel, Jimmy",32y 183d,294 (205-3-86 70.24%),195 (0.66),←,
46,"Blicavs, Mark",25y 68d,77 (51-1-25 66.88%),20 (0.26),←,
23,"Caddy, Josh",23y 250d,88 (46-1-41 52.84%),66 (0.75),64 (43-1-20 67.97%),49 (0.77)
35,"Dangerfield, Patrick",26y 60d,165 (89-0-76 53.94%),170 (1.03),11 (8-0-3 72.73%),7 (0.64)
22,"Duncan, Mitch",24y 360d,122 (91-0-31 74.59%),99 (0.81),←,
44,"Enright, Corey",34y 264d,319 (210-3-106 66.30%),64 (0.20),←,
29,"Guthrie, Cameron",23y 290d,96 (64-1-31 67.19%),31 (0.32),←,
26,"Hawkins, Tom",27y 319d,177 (132-1-44 74.86%),356 (2.01),←,
25,"Henderson, Lachie",26y 173d,127 (57-1-69 45.28%),106 (0.83),10 (7-0-3 70.00%),2 (0.20)
39,"Kersten, Shane",23y 81d,30 (22-0-8 73.33%),36 (1.20),←,
8,"Kolodjashnij, Jake",20y 300d,17 (11-1-5 67.65%),,←,
11,"Lang, Darcy",20y 196d,31 (18-1-12 59.68%),24 (0.77),←,
13,"Lonergan, Tom",32y 18d,173 (126-2-45 73.41%),54 (0.31),←,
4,"Mackie, Andrew",31y 302d,245 (183-1-61 74.90%),97 (0.40),←,
6,"McCarthy, Lincoln",22y 226d,12 (10-0-2 83.33%),8 (0.67),←,
10,"Menzel, Daniel",24y 265d,31 (26-0-5 83.87%),47 (1.52),←,
32,"Motlop, Steven",25y 84d,99 (65-1-33 66.16%),135 (1.36),←,
21,"Murdoch, Jordan",24y 73d,65 (43-1-21 66.92%),47 (0.72),←,
36,"Ruggles, Tom",24y 40d,7 (6-0-1 85.71%),,←,
14,"Selwood, Joel",28y 9d,215 (165-1-49 76.98%),132 (0.61),←,
9,"Smith, Zac",26y 103d,76 (21-0-55 27.63%),39 (0.51),11 (8-0-3 72.73%),8 (0.73)
7,"Taylor, Harry",29y 358d,191 (143-1-47 75.13%),41 (0.21),←,
Totals,Totals,26y 116d,2657 (1784-20-853 67.14%),1767 (0.67),,
C,"Scott, Chris",40y 32d,129 (92-1-36 71.71%),,←,
