Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Bradley, Kepler",4,4,8,12,,1.0,2.0,3.0,,1.0,1.0,,1.0,,,7.0,5.0,,1.0,,,1.0,84.0
6,"Broughton, Greg",19,7,13,32,2,1.0,1.0,7.0,2.0,4.0,1.0,3.0,2.0,3.0,3.0,12.0,19.0,,1.0,,,,92.0
30,"Clarke, Zac",2,3,10,12,,1.0,14.0,5.0,1.0,1.0,2.0,2.0,2.0,1.0,,8.0,6.0,,,3.0,,,90.0
15,"Crowley, Ryan",11,3,3,14,1,,,5.0,,2.0,3.0,3.0,1.0,,,6.0,7.0,1.0,1.0,1.0,,,91.0
40,"de Boer, Matt",6,1,7,13,,,,7.0,,3.0,2.0,2.0,2.0,2.0,,6.0,7.0,,,3.0,,1.0,86.0
41,"Duffield, Paul",15,7,7,22,,,,3.0,5.0,3.0,,,1.0,,,7.0,15.0,,,1.0,2.0,,92.0
7,"Fyfe, Nat",12,8,12,24,,3.0,,2.0,,4.0,2.0,1.0,,,,12.0,12.0,4.0,3.0,2.0,,1.0,93.0
43 ↑,"Hayden, Roger",2,2,3,5,,,,3.0,,1.0,,,1.0,,,2.0,2.0,,,1.0,,,41.0
32,"Hill, Stephen",10,1,11,21,,1.0,,,3.0,3.0,4.0,3.0,,,,10.0,10.0,,,,4.0,,87.0
19,"Hinkley, Clayton",9,5,6,15,2,,,5.0,,3.0,3.0,3.0,1.0,1.0,,9.0,10.0,,1.0,3.0,,1.0,76.0
5,"Ibbotson, Garrick",11,4,9,20,,,,1.0,1.0,4.0,,2.0,1.0,,,7.0,12.0,,,3.0,,,93.0
37,"Johnson, Michael",8,2,9,17,1,,,3.0,1.0,1.0,1.0,2.0,,1.0,,9.0,8.0,,,3.0,1.0,,93.0
34,"Lower, Nick",12,3,6,18,1,,,5.0,2.0,3.0,1.0,5.0,2.0,4.0,,8.0,11.0,1.0,,2.0,,,86.0
23,"Mayne, Chris",5,3,3,8,,2.0,,3.0,,2.0,,1.0,1.0,,,5.0,2.0,1.0,1.0,2.0,,1.0,87.0
18 ↓,"McPharlin, Luke",3,3,3,6,,,,,2.0,,,2.0,,2.0,,5.0,1.0,2.0,,1.0,,,42.0
25,"Mellington, Josh",6,4,5,11,,2.0,,2.0,,3.0,1.0,1.0,3.0,1.0,,4.0,7.0,,1.0,3.0,,1.0,82.0
10,"Palmer, Rhys",12,2,10,22,,2.0,,3.0,,3.0,1.0,2.0,1.0,,,8.0,14.0,1.0,,1.0,,,92.0
29,"Pavlich, Matthew",19,6,10,29,5,,,3.0,,6.0,3.0,4.0,1.0,2.0,2.0,12.0,15.0,3.0,2.0,3.0,1.0,1.0,87.0
46,"Pearce, Clancee",5,2,7,12,,2.0,,7.0,1.0,1.0,2.0,1.0,1.0,,,10.0,3.0,2.0,1.0,1.0,,1.0,74.0
24,"Roberton, Dylan",8,4,5,13,,,,3.0,3.0,1.0,2.0,1.0,,1.0,,3.0,10.0,,,2.0,,,88.0
31,"Sandilands, Aaron",2,1,5,7,,,19.0,2.0,,1.0,1.0,,1.0,,,3.0,4.0,1.0,,2.0,,,54.0
36,"Silvagni, Alex",11,9,6,17,,,1.0,2.0,6.0,,,2.0,2.0,1.0,,5.0,12.0,3.0,,4.0,,,92.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,84,158,350,12,16.0,37.0,74.0,27.0,50.0,30.0,40.0,24.0,19.0,5.0,158.0,192.0,19.0,12.0,41.0,8.0,8.0,
Opposition,Opposition,203,99,138,341,10,5.0,27.0,71.0,33.0,38.0,30.0,57.0,19.0,24.0,1.0,123.0,210.0,7.0,9.0,57.0,6.0,7.0,
