0,1,2,3,4,5,6
←,"Round: 21 Venue: York Park Date: Sun, 24-Aug-2003 1:10 PM Attendance: 15637","Round: 21 Venue: York Park Date: Sun, 24-Aug-2003 1:10 PM Attendance: 15637","Round: 21 Venue: York Park Date: Sun, 24-Aug-2003 1:10 PM Attendance: 15637","Round: 21 Venue: York Park Date: Sun, 24-Aug-2003 1:10 PM Attendance: 15637","Round: 21 Venue: York Park Date: Sun, 24-Aug-2003 1:10 PM Attendance: 15637",→
←,St Kilda,5.8.38,7.11.53,12.16.88,13.17.95,→
←,Western Bulldogs,1.2.8,1.5.11,1.7.13,3.12.30,→
←,Qrt margin,SK by 30,SK by 42,SK by 75,SK by 65,→
←,Qrt scores,SK 38-8,SK 15-3,SK 35-2,WB 17-7,→
←,Field umpires,"Shaun Ryan (15), Kieron Nicholls (79), Scott Jeffery (46)","Shaun Ryan (15), Kieron Nicholls (79), Scott Jeffery (46)","Shaun Ryan (15), Kieron Nicholls (79), Scott Jeffery (46)","Shaun Ryan (15), Kieron Nicholls (79), Scott Jeffery (46)",→
