Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
19,"Bartram, Clint",18y 101d,9 (5-0-4 55.56%),3 (0.33),←,
21,"Bell, Daniel",21y 45d,20 (13-0-7 65.00%),,←,
32,"Bruce, Cameron",26y 240d,131 (66-0-65 50.38%),164 (1.25),←,
41,"Carroll, Nathan",25y 220d,26 (9-0-17 34.62%),1 (0.04),←,
36,"Davey, Aaron",22y 352d,51 (29-0-22 56.86%),74 (1.45),←,
14,"Dunn, Lynden",19y 14d,4 (3-0-1 75.00%),6 (1.50),←,
30,"Godfrey, Simon",25y 222d,78 (38-0-40 48.72%),13 (0.17),←,
18,"Green, Brad",25y 76d,134 (69-0-65 51.49%),189 (1.41),←,
40,"Jamar, Mark",22y 292d,28 (12-0-16 42.86%),8 (0.29),←,
17,"Johnson, Chris",20y 123d,6 (0-0-6 0.00%),,←,
16,"Johnstone, Travis",25y 315d,132 (65-0-67 49.24%),100 (0.76),←,
23,"McDonald, James",29y 235d,162 (78-0-84 48.15%),40 (0.25),←,
5,"McLean, Brock",20y 78d,36 (21-0-15 58.33%),15 (0.42),←,
7,"Miller, Brad",22y 326d,68 (33-0-35 48.53%),21 (0.31),←,
22,"Moloney, Brent",22y 120d,51 (27-1-23 53.92%),9 (0.18),28 (15-0-13 53.57%),3 (0.11)
9,"Neitz, David",31y 126d,272 (128-0-144 47.06%),550 (2.02),←,
33,"Pickett, Byron",28y 290d,184 (120-0-64 65.22%),164 (0.89),9 (5-0-4 55.56%),3 (0.33)
27,"Rivers, Jared",21y 222d,46 (24-0-22 52.17%),,←,
24,"Robertson, Russell",27y 185d,176 (87-0-89 49.43%),310 (1.76),←,
45,"Whelan, Matthew",26y 196d,112 (55-0-57 49.11%),10 (0.09),←,
34,"White, Jeff",29y 98d,216 (106-0-110 49.07%),94 (0.44),184 (93-0-91 50.54%),76 (0.41)
13,"Yze, Adem",28y 249d,242 (111-0-131 45.87%),206 (0.85),←,
Totals,Totals,24y 237d,2184 (1099-1-1084 50.32%),1977 (0.91),,
C,"Daniher, Neale",45y 102d,195 (97-0-98 49.74%),,←,
