Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
5,"Ablett, Gary",34y 335d,247 (145-2-100 59.11%),1030 (4.17),241 (140-2-99 58.51%),1020 (4.23)
6,"Barnes, John",27y 91d,110 (64-2-44 59.09%),45 (0.41),98 (58-1-39 59.69%),33 (0.34)
9,"Breuer, Shayne",23y 356d,70 (46-1-23 66.43%),77 (1.10),←,
8,"Burns, Ronnie",23y 171d,20 (12-1-7 62.50%),30 (1.50),←,
2,"Colbert, Leigh",21y 85d,64 (43-1-20 67.97%),25 (0.39),←,
7,"Couch, Paul",32y 43d,253 (150-1-102 59.49%),200 (0.79),←,
36,"Graham, Ben",22y 303d,49 (34-0-15 69.39%),5 (0.10),←,
19,"Hall, Derek",25y 276d,35 (22-1-12 64.29%),32 (0.91),33 (20-1-12 62.12%),29 (0.88)
14,"Handley, Steven",26y 39d,72 (45-0-27 62.50%),28 (0.39),←,
32,"Hocking, Garry",27y 328d,186 (109-2-75 59.14%),168 (0.90),←,
1,"King, Steven",17y 283d,12 (6-0-6 50.00%),3 (0.25),←,
4,"Lord, Aaron",21y 41d,32 (23-1-8 73.44%),19 (0.59),←,
21,"Mansfield, Michael",25y 23d,117 (71-1-45 61.11%),67 (0.57),←,
17,"McGrath, Tim",25y 329d,121 (78-1-42 64.88%),11 (0.09),114 (74-1-39 65.35%),11 (0.10)
15,"Riccardi, Peter",23y 258d,103 (67-1-35 65.53%),105 (1.02),←,
27,"Sanderson, Brenton",22y 186d,43 (25-1-17 59.30%),9 (0.21),33 (23-1-9 71.21%),4 (0.12)
12,"Sholl, Brad",23y 295d,48 (30-1-17 63.54%),9 (0.19),46 (30-1-15 66.30%),9 (0.20)
37,"Simpson, Sean",26y 137d,97 (60-1-36 62.37%),17 (0.18),90 (59-1-30 66.11%),16 (0.18)
20,"Steinfort, Carl",19y 152d,1 (0-0-1 0.00%),,←,
26,"Stoneham, Barry",28y 204d,172 (102-2-68 59.88%),160 (0.93),←,
10,"Tanner, Grant",26y 38d,54 (34-1-19 63.89%),26 (0.48),←,
Totals,Totals,25y 15d,1906 (1166-21-719 61.18%),2066 (1.08),,
C,"Ayres, Gary",35y 338d,47 (31-1-15 67.02%),,←,
