Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Taylor",14,7,9,23,1,,,3.0,1.0,8.0,4.0,3.0,2.0,2.0,,9.0,14.0,,,1.0,,4.0,76.0
14,"Cameron, Darcy",12,7,11,23,,1.0,31.0,1.0,3.0,,5.0,5.0,3.0,3.0,,15.0,8.0,3.0,1.0,2.0,,1.0,79.0
46,"Cox, Mason",12,6,2,14,2,1.0,21.0,,1.0,2.0,1.0,3.0,5.0,1.0,,10.0,5.0,2.0,2.0,2.0,,1.0,69.0
25,"Crisp, Jack",9,3,7,16,1,,,7.0,1.0,2.0,1.0,1.0,,,,3.0,11.0,,1.0,1.0,,1.0,83.0
7,"Daicos, Josh",14,5,7,21,,,,3.0,,4.0,4.0,6.0,,1.0,1.0,9.0,12.0,,,,,,92.0
35,"Daicos, Nick",17,1,13,30,3,1.0,,3.0,6.0,5.0,1.0,4.0,3.0,,2.0,5.0,24.0,,1.0,1.0,4.0,,88.0
2,"de Goey, Jordan",9,1,10,19,,1.0,,4.0,,6.0,2.0,6.0,,3.0,,5.0,14.0,,,,,2.0,87.0
17,"Frampton, Billy",5,3,4,9,,,,1.0,3.0,,,3.0,,3.0,,,9.0,,,7.0,,,87.0
33,"Ginnivan, Jack",6,2,3,9,,,,1.0,,1.0,,3.0,,1.0,,4.0,4.0,,,3.0,,,79.0
36,"Harrison, Harvey",5,3,3,8,1,1.0,,4.0,2.0,,,,1.0,,,2.0,6.0,,1.0,,,,79.0
23,"Hill, Bobby",6,2,,6,3,1.0,,5.0,,3.0,1.0,1.0,2.0,,,3.0,2.0,,,,4.0,,71.0
32,"Hoskin-Elliott, Will",3,1,1,4,,,,1.0,1.0,,1.0,1.0,,,,1.0,2.0,,,2.0,,,66.0
40,"Johnson, Ash",5,4,4,9,3,,,1.0,,3.0,,1.0,,1.0,,6.0,3.0,1.0,1.0,,,1.0,81.0
37 ↑,"Markov, Oleg",,,1,1,,,,1.0,,,,1.0,,,,,1.0,,,,,,41.0
4,"Maynard, Brayden",7,2,3,10,,,,4.0,5.0,2.0,1.0,2.0,1.0,,,3.0,7.0,,,3.0,,,80.0
31 ↓,"McCreery, Beau",4,2,2,6,,,,1.0,,,,1.0,,1.0,,2.0,2.0,,,1.0,,,34.0
41,"Mihocek, Brody",14,11,1,15,3,2.0,,1.0,,5.0,,2.0,,1.0,,7.0,9.0,5.0,7.0,1.0,,2.0,94.0
6,"Mitchell, Tom",10,1,20,30,1,,,13.0,,6.0,4.0,5.0,2.0,3.0,,15.0,15.0,,,2.0,,1.0,82.0
30,"Moore, Darcy",11,5,5,16,,,,1.0,6.0,2.0,1.0,4.0,1.0,2.0,,5.0,9.0,,,10.0,1.0,,84.0
28,"Murphy, Nathan",7,8,7,14,,,,5.0,3.0,,,2.0,,,,5.0,10.0,1.0,,7.0,,,97.0
9,"Noble, John",14,4,3,17,,,,1.0,5.0,1.0,2.0,3.0,2.0,1.0,,4.0,10.0,,,4.0,2.0,,83.0
10,"Pendlebury, Scott",10,6,11,21,,,,4.0,1.0,4.0,4.0,5.0,,1.0,,9.0,12.0,,,1.0,,1.0,85.0
3,"Quaynor, Isaac",15,11,3,18,,,,2.0,7.0,2.0,1.0,,,,,2.0,14.0,1.0,,2.0,,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,209,95,130,339,18,12.0,52.0,67.0,45.0,56.0,33.0,62.0,22.0,24.0,3.0,124.0,203.0,13.0,14.0,50.0,11.0,14.0,
Opposition,Opposition,224,107,168,392,8,9.0,23.0,48.0,37.0,55.0,43.0,70.0,24.0,22.0,3.0,132.0,249.0,11.0,5.0,29.0,4.0,7.0,
