Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ablett, Gary",14,3,18,32,1,1.0,,5.0,2.0,6.0,3.0,6.0,1.0,2.0,,13.0,20.0,,,1.0,1.0,,98.0
3,"Bartel, Jimmy",17,8,9,26,1,3.0,3.0,8.0,1.0,4.0,4.0,1.0,2.0,,,17.0,9.0,3.0,2.0,6.0,,,96.0
24,"Blake, Mark",5,3,7,12,,1.0,18.0,,,1.0,1.0,3.0,1.0,2.0,,5.0,8.0,,1.0,1.0,,1.0,53.0
17,"Byrnes, Shannon",5,3,3,8,1,,,2.0,,2.0,1.0,2.0,,1.0,,2.0,7.0,1.0,2.0,1.0,,1.0,74.0
35,"Chapman, Paul",12,5,12,24,2,,,7.0,4.0,2.0,3.0,1.0,2.0,,,5.0,19.0,,,,4.0,1.0,91.0
22,"Duncan, Mitch",5,4,3,8,,,,2.0,,4.0,,2.0,,1.0,,2.0,6.0,,,,,1.0,54.0
44,"Enright, Corey",8,3,5,13,,,,2.0,4.0,1.0,,4.0,,3.0,,5.0,8.0,1.0,,1.0,,,94.0
34,"Hogan, Simon",3,1,9,12,,1.0,,,1.0,1.0,1.0,1.0,,,,3.0,9.0,,,1.0,,,58.0
8,"Hunt, Josh",6,5,5,11,,,,3.0,3.0,,,,1.0,,,3.0,8.0,1.0,,4.0,1.0,,76.0
9,"Kelly, James",8,3,15,23,,,,7.0,1.0,2.0,6.0,3.0,1.0,2.0,,13.0,10.0,,1.0,1.0,,1.0,87.0
45,"Ling, Cameron",12,3,4,16,,,,7.0,3.0,2.0,5.0,4.0,1.0,1.0,,6.0,10.0,,1.0,1.0,,,83.0
13,"Lonergan, Tom",4,2,5,9,,,,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,4.0,6.0,,,1.0,,,85.0
4,"Mackie, Andrew",14,7,8,22,,,,5.0,2.0,6.0,2.0,3.0,2.0,1.0,,6.0,17.0,,,3.0,1.0,1.0,89.0
39,"Milburn, Darren",7,2,10,17,,,2.0,3.0,3.0,,2.0,1.0,1.0,,,11.0,6.0,,,7.0,2.0,,87.0
6,"Ottens, Brad",,2,11,11,,,25.0,3.0,,,2.0,4.0,1.0,3.0,,9.0,3.0,1.0,,,,,63.0
31,"Podsiadly, James",8,5,2,10,2,1.0,1.0,2.0,,2.0,,2.0,,2.0,,2.0,8.0,1.0,1.0,3.0,,1.0,97.0
30,"Scarlett, Matthew",7,1,4,11,,,,1.0,4.0,2.0,,2.0,2.0,1.0,,5.0,6.0,,,5.0,,,94.0
14,"Selwood, Joel",11,2,19,30,,1.0,1.0,7.0,1.0,7.0,6.0,2.0,3.0,2.0,1.0,16.0,15.0,,,1.0,,,88.0
27,"Stokes, Mathew",12,3,10,22,4,2.0,,3.0,,3.0,1.0,3.0,1.0,1.0,3.0,6.0,16.0,,1.0,1.0,,1.0,82.0
7,"Taylor, Harry",10,7,7,17,,,,2.0,8.0,1.0,1.0,2.0,,1.0,,8.0,8.0,6.0,,7.0,1.0,,91.0
5,"Varcoe, Travis",8,4,6,14,1,1.0,,5.0,,3.0,,2.0,3.0,1.0,,5.0,9.0,,2.0,,1.0,2.0,78.0
40,"Wojcinski, David",8,3,8,16,,,,1.0,,5.0,2.0,2.0,2.0,1.0,,7.0,9.0,,,,5.0,,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,184,79,180,364,12,13.0,50.0,77.0,38.0,55.0,41.0,52.0,25.0,27.0,4.0,153.0,217.0,14.0,11.0,45.0,16.0,10.0,
Opposition,Opposition,190,80,134,324,11,17.0,39.0,88.0,36.0,56.0,38.0,53.0,27.0,25.0,2.0,155.0,172.0,17.0,11.0,58.0,7.0,6.0,
