Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
2,"Armstrong, Steven",20y 139d,36 (17-0-19 47.22%),19 (0.53),←,
20,"Broadbridge, Troy",23y 238d,28 (13-0-15 46.43%),2 (0.07),←,
25,"Brown, Nathan",27y 290d,83 (39-0-44 46.99%),23 (0.28),←,
32,"Bruce, Cameron",24y 243d,94 (47-0-47 50.00%),119 (1.27),←,
36,"Davey, Aaron",20y 355d,10 (7-0-3 70.00%),19 (1.90),←,
30,"Godfrey, Simon",23y 225d,56 (25-0-31 44.64%),8 (0.14),←,
1,"Heffernan, Chris",25y 122d,123 (75-1-47 61.38%),45 (0.37),26 (8-0-18 30.77%),7 (0.27)
4,"Holland, Ben",27y 20d,135 (69-0-66 51.11%),134 (0.99),10 (7-0-3 70.00%),10 (1.00)
16,"Johnstone, Travis",23y 318d,94 (44-0-50 46.81%),73 (0.78),←,
23,"McDonald, James",27y 238d,121 (57-0-64 47.11%),36 (0.30),←,
7,"Miller, Brad",20y 329d,30 (13-0-17 43.33%),6 (0.20),←,
9,"Neitz, David",29y 129d,236 (107-0-129 45.34%),462 (1.96),←,
8,"Nicholson, Alistair",26y 87d,83 (42-0-41 50.60%),3 (0.04),←,
28,"Read, Phillip",24y 223d,82 (39-2-41 48.78%),24 (0.29),8 (6-0-2 75.00%),
27,"Rivers, Jared",19y 225d,13 (7-0-6 53.85%),,←,
24,"Robertson, Russell",25y 188d,131 (63-0-68 48.09%),199 (1.52),←,
19,"Vardy, Peter",28y 125d,130 (64-0-66 49.23%),198 (1.52),34 (16-0-18 47.06%),48 (1.41)
42,"Walsh, Peter",27y 311d,93 (44-0-49 47.31%),24 (0.26),←,
31,"Wheatley, Paul",23y 48d,61 (34-0-27 55.74%),22 (0.36),←,
45,"Whelan, Matthew",24y 199d,78 (36-0-42 46.15%),9 (0.12),←,
34,"White, Jeff",27y 101d,171 (82-0-89 47.95%),75 (0.44),139 (69-0-70 49.64%),57 (0.41)
13,"Yze, Adem",26y 252d,197 (87-0-110 44.16%),142 (0.72),←,
Totals,Totals,24y 350d,2085 (1011-3-1071 48.49%),1642 (0.79),,
C,"Daniher, Neale",43y 105d,150 (73-0-77 48.67%),,←,
