Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
12,"Astbury, David",28y 46d,111 (57-2-52 52.25%),8 (0.07),←,
48,"Baker, Liam",21y 76d,4 (4-0-0 100.00%),2 (0.50),←,
38,"Balta, Noah",19y 172d,3 (2-0-1 66.67%),1 (0.33),←,
29,"Bolton, Shai",20y 126d,10 (6-0-4 60.00%),5 (0.50),←,
35,"Broad, Nathan",25y 363d,34 (27-0-7 79.41%),,←,
22,"Caddy, Josh",26y 197d,140 (86-1-53 61.79%),146 (1.04),45 (34-0-11 75.56%),70 (1.56)
11,"Castagna, Jason",22y 275d,55 (37-0-18 67.27%),54 (0.98),←,
10,"Edwards, Shane",30y 170d,235 (115-5-115 50.00%),156 (0.66),←,
5,"Ellis, Brandon",25y 253d,156 (92-1-63 59.29%),50 (0.32),←,
34,"Graham, Jack",21y 47d,27 (22-0-5 81.48%),11 (0.41),←,
2,"Grimes, Dylan",27y 271d,130 (81-0-49 62.31%),3 (0.02),←,
13,"Higgins, Jack",20y 25d,24 (19-0-5 79.17%),21 (0.88),←,
23,"Lambert, Kane",27y 138d,78 (50-0-28 64.10%),44 (0.56),←,
19,"Lynch, Tom",26y 164d,135 (39-1-95 29.26%),270 (2.00),4 (2-0-2 50.00%),16 (4.00)
33,"McIntosh, Kamdyn",25y 10d,78 (52-0-26 66.67%),21 (0.27),←,
37,"Menadue, Connor",22y 206d,34 (20-0-14 58.82%),11 (0.32),←,
25,"Nankervis, Toby",24y 244d,63 (45-0-18 71.43%),25 (0.40),51 (38-0-13 74.51%),22 (0.43)
3,"Prestia, Dion",26y 183d,134 (56-0-78 41.79%),45 (0.34),39 (30-0-9 76.92%),15 (0.38)
17,"Rioli, Daniel",21y 362d,59 (36-0-23 61.02%),55 (0.93),←,
27,"Ross, Jack",18y 222d,1 (1-0-0 100.00%),,←,
44,"Stack, Sydney",18y 350d,2 (1-0-1 50.00%),1 (0.50),←,
1,"Vlastuin, Nick",24y 359d,121 (75-0-46 61.98%),25 (0.21),←,
Totals,Totals,23y 343d,1634 (923-10-701 56.49%),954 (0.58),,
C,"Hardwick, Damien",46y 238d,210 (113-2-95 54.29%),,←,
