St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
21,"Arnol, Jody",21y 341d,12 (5-0-7 41.67%),6 (0.50),←,
18,"Bowey, Brett",21y 93d,42 (14-0-28 33.33%),47 (1.12),←,
15,"Coghlan, Frank",27y 305d,74 (20-0-54 27.03%),19 (0.26),←,
45,"Cummings, Steven",21y 16d,3 (1-0-2 33.33%),,←,
34,"Daniels, Jayson",19y 194d,53 (15-0-38 28.30%),14 (0.26),←,
44,"Devonport, Craig",20y 217d,25 (10-0-15 40.00%),31 (1.24),←,
54,"Dipetta, Aldo",18y 241d,3 (1-0-2 33.33%),3 (1.00),←,
20,"Dwyer, Mick",21y 289d,46 (12-0-34 26.09%),38 (0.83),←,
36,"Fode, Gordon",19y 27d,25 (7-0-18 28.00%),,←,
2,"Frawley, Danny",26y 358d,144 (37-0-107 25.69%),10 (0.07),←,
6,"Grant, David",24y 25d,116 (32-0-84 27.59%),65 (0.56),←,
10,"Harding, Paul",26y 89d,54 (23-0-31 42.59%),5 (0.09),43 (16-0-27 37.21%),3 (0.07)
24,"Jeffrey, Russell",24y 207d,37 (12-0-25 32.43%),3 (0.08),←,
9,"Kitschke, Damian",24y 111d,15 (5-0-10 33.33%),8 (0.53),←,
17,"Lamb, Jamie",22y 141d,33 (5-0-28 15.15%),7 (0.21),←,
32,"Lawrie, Grant",31y 276d,168 (82-1-85 49.11%),58 (0.35),17 (7-0-10 41.18%),2 (0.12)
23,"Loewe, Stewart",22y 101d,95 (30-0-65 31.58%),104 (1.09),←,
60,"McNicholl, Dermot",24y 299d,3 (0-0-3 0.00%),1 (0.33),←,
52,"Sexton, Damian",21y 272d,4 (1-0-3 25.00%),1 (0.25),←,
26,"Taylor, Kain",22y 322d,43 (12-0-31 27.91%),11 (0.26),←,
Totals,Totals,23y 68d,995 (324-1-670 32.56%),431 (0.43),,
C,"Sheldon, Ken",30y 244d,22 (9-0-13 40.91%),,←,
