Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
46,"Blicavs, Mark",25y 109d,82 (54-1-27 66.46%),21 (0.26),←,
5,"Cockatoo, Nakia",19y 266d,18 (11-1-6 63.89%),11 (0.61),←,
18,"Cowan, Josh",25y 121d,6 (6-0-0 100.00%),2 (0.33),←,
35,"Dangerfield, Patrick",26y 101d,170 (92-0-78 54.12%),180 (1.06),16 (11-0-5 68.75%),17 (1.06)
22,"Duncan, Mitch",25y 35d,127 (94-0-33 74.02%),100 (0.79),←,
44,"Enright, Corey",34y 305d,324 (213-3-108 66.20%),65 (0.20),←,
29,"Guthrie, Cameron",23y 331d,100 (66-1-33 66.50%),31 (0.31),←,
26,"Hawkins, Tom",27y 360d,181 (134-1-46 74.31%),366 (2.02),←,
25,"Henderson, Lachie",26y 214d,132 (60-1-71 45.83%),106 (0.80),15 (10-0-5 66.67%),2 (0.13)
39,"Kersten, Shane",23y 122d,34 (25-0-9 73.53%),40 (1.18),←,
8,"Kolodjashnij, Jake",20y 341d,22 (14-1-7 65.91%),,←,
13,"Lonergan, Tom",32y 59d,178 (129-2-47 73.03%),55 (0.31),←,
4,"Mackie, Andrew",31y 343d,250 (186-1-63 74.60%),97 (0.39),←,
6,"McCarthy, Lincoln",22y 267d,17 (13-0-4 76.47%),11 (0.65),←,
10,"Menzel, Daniel",24y 306d,36 (29-0-7 80.56%),59 (1.64),←,
32,"Motlop, Steven",25y 125d,104 (68-1-35 65.87%),139 (1.34),←,
21,"Murdoch, Jordan",24y 114d,70 (46-1-23 66.43%),51 (0.73),←,
36,"Ruggles, Tom",24y 81d,12 (9-0-3 75.00%),,←,
14,"Selwood, Joel",28y 50d,220 (168-1-51 76.59%),134 (0.61),←,
9,"Smith, Zac",26y 144d,81 (24-0-57 29.63%),42 (0.52),16 (11-0-5 68.75%),11 (0.69)
1,"Stanley, Rhys",25y 227d,79 (34-0-45 43.04%),55 (0.70),21 (13-0-8 61.90%),15 (0.71)
7,"Taylor, Harry",30y 33d,196 (146-1-49 74.74%),41 (0.21),←,
Totals,Totals,26y 51d,2439 (1621-16-802 66.46%),1606 (0.66),,
C,"Scott, Chris",40y 73d,134 (95-1-38 71.27%),,←,
