Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Addison, Dylan",9,6,10,19,,,,2.0,,2.0,,,,,1.0,5.0,14.0,2.0,1.0,3.0,2.0,2.0,85.0
21,"Akermanis, Jason",13,8,10,23,4,2.0,,1.0,,2.0,,3.0,,1.0,3.0,4.0,18.0,2.0,4.0,1.0,1.0,1.0,84.0
5,"Boyd, Matthew",7,3,14,21,,,1.0,6.0,4.0,,2.0,3.0,1.0,1.0,,6.0,15.0,,,1.0,4.0,,85.0
17,"Cooney, Adam",10,4,11,21,1,2.0,,,1.0,9.0,1.0,4.0,,3.0,,9.0,12.0,,,1.0,3.0,,73.0
4,"Cross, Daniel",9,6,18,27,,1.0,2.0,7.0,,,2.0,2.0,3.0,,,11.0,16.0,1.0,,2.0,,,83.0
10,"Eagleton, Nathan",7,2,8,15,,,,9.0,1.0,1.0,3.0,2.0,1.0,1.0,,8.0,6.0,,,2.0,2.0,,71.0
13,"Giansiracusa, Daniel",11,5,6,17,2,1.0,,2.0,,2.0,2.0,2.0,1.0,1.0,,3.0,13.0,,2.0,,,1.0,74.0
9,"Gilbee, Lindsay",21,5,7,28,1,2.0,,,6.0,7.0,2.0,5.0,,,2.0,2.0,24.0,,1.0,1.0,3.0,1.0,82.0
16,"Griffen, Ryan",8,1,7,15,,2.0,1.0,5.0,1.0,2.0,3.0,3.0,5.0,1.0,,11.0,5.0,,,2.0,2.0,1.0,72.0
8,"Hahn, Mitch",5,1,9,14,1,,,,,4.0,,1.0,,,,8.0,6.0,,,2.0,,1.0,85.0
25,"Hargrave, Ryan",15,10,4,19,,,,1.0,3.0,2.0,,3.0,,2.0,,1.0,17.0,,,3.0,,,98.0
7,"Higgins, Shaun",12,5,12,24,2,,1.0,1.0,3.0,6.0,2.0,5.0,1.0,3.0,,7.0,18.0,1.0,2.0,,,2.0,81.0
20,"Hill, Josh",9,8,8,17,1,1.0,,3.0,1.0,3.0,,1.0,,,,7.0,10.0,1.0,2.0,4.0,1.0,2.0,86.0
15,"Hudson, Ben",,1,11,11,,,19.0,4.0,1.0,,5.0,1.0,2.0,1.0,,12.0,1.0,1.0,,2.0,,,66.0
6,"Johnson, Brad",9,2,5,14,2,,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,,5.0,9.0,1.0,,,,,90.0
36,"Lake, Brian",13,9,4,17,,,,2.0,3.0,1.0,,,,,,5.0,11.0,2.0,,7.0,,,88.0
27,"Minson, Will",7,5,5,12,1,,7.0,2.0,1.0,2.0,2.0,4.0,,1.0,,4.0,8.0,1.0,1.0,2.0,,1.0,75.0
38,"Morris, Dale",8,6,2,10,1,,,1.0,1.0,,,2.0,,1.0,,2.0,8.0,,1.0,3.0,,,100.0
42,"Picken, Liam",5,2,8,13,,,,5.0,,2.0,2.0,1.0,1.0,,,6.0,7.0,1.0,,4.0,,,82.0
35,"Tiller, Stephen",9,6,3,12,,,,3.0,4.0,1.0,,3.0,,,,2.0,10.0,,,4.0,1.0,,88.0
14,"Ward, Callan",7,2,6,13,,,,2.0,1.0,4.0,2.0,3.0,,1.0,,3.0,10.0,,,,1.0,,61.0
12,"Williams, Tom",8,6,2,10,,,,,2.0,1.0,,1.0,,,,1.0,8.0,,,3.0,,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,202,103,170,372,16,14.0,32.0,59.0,35.0,53.0,29.0,51.0,16.0,18.0,6.0,122.0,246.0,13.0,14.0,47.0,20.0,12.0,
Opposition,Opposition,221,138,148,369,8,15.0,30.0,56.0,34.0,46.0,36.0,54.0,18.0,16.0,,109.0,253.0,11.0,13.0,44.0,14.0,7.0,
