Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Bishop, Matthew",9,1,3,12,,,,,16.0,,1.0,2.0,1.0,1.0,,3.0,8.0,,,3.0,3.0,,95.0
20,"Brogan, Dean",5,5,14,19,1,,20.0,4.0,,2.0,4.0,2.0,1.0,1.0,,7.0,10.0,1.0,2.0,4.0,,1.0,82.0
7,"Burgoyne, Peter",18,2,13,31,2,1.0,,2.0,1.0,5.0,7.0,1.0,,1.0,,7.0,23.0,,,1.0,,,100.0
8,"Burgoyne, Shaun",3,1,1,4,,1.0,,3.0,,1.0,,,1.0,,,3.0,1.0,,,2.0,,1.0,72.0
9,"Carr, Josh",12,6,16,28,,1.0,,5.0,1.0,4.0,5.0,,,,,11.0,17.0,1.0,1.0,1.0,1.0,2.0,94.0
25,"Cassisi, Domenic",4,,,4,,,,1.0,,2.0,,,1.0,,,1.0,3.0,,,,,,80.0
30,"Chaplin, Troy",2,3,1,3,,,,,1.0,1.0,,,,,,1.0,3.0,,,3.0,,,39.0
26,"Cochrane, Stuart",2,1,7,9,,,,3.0,,,2.0,2.0,,2.0,,1.0,7.0,,,3.0,,,98.0
18,"Cornes, Kane",16,3,5,21,1,,,2.0,1.0,6.0,1.0,4.0,1.0,,,7.0,13.0,,1.0,,1.0,,90.0
33,"Ebert, Brett",14,9,4,18,2,2.0,,1.0,,5.0,2.0,2.0,,,,6.0,11.0,3.0,2.0,,,,82.0
29,"Kingsley, Adam",11,5,10,21,,,2.0,4.0,3.0,3.0,,5.0,1.0,,,4.0,18.0,,,6.0,,,77.0
5,"Lade, Brendon",5,3,9,14,1,1.0,17.0,,1.0,2.0,3.0,3.0,1.0,1.0,,10.0,3.0,2.0,1.0,2.0,,,100.0
22,"Mahoney, Josh",,,,,,,,1.0,,,,1.0,,1.0,,,1.0,,,2.0,,,37.0
3,"Montgomery, Brett",7,6,6,13,,,,1.0,1.0,,,,,,,2.0,11.0,,,,1.0,,65.0
27,"Poulton, Jared",5,3,5,10,,2.0,,1.0,2.0,,,,,,,3.0,7.0,,2.0,4.0,,,74.0
31,"Salopek, Steven",3,1,4,7,,,,2.0,1.0,1.0,2.0,2.0,,1.0,,4.0,3.0,1.0,,1.0,,,41.0
6,"Schofield, Jarrad",12,2,7,19,,,,4.0,3.0,2.0,3.0,1.0,4.0,1.0,,7.0,14.0,,,,3.0,,80.0
28,"Thurstans, Toby",5,4,7,12,1,,,,,1.0,1.0,5.0,,,,3.0,9.0,,,3.0,,1.0,100.0
16,"Tredrea, Warren",12,9,3,15,2,2.0,1.0,4.0,,6.0,,,2.0,,,6.0,9.0,1.0,5.0,1.0,,,100.0
2,"Wakelin, Darryl",3,6,4,7,,,2.0,2.0,1.0,,,,,,,2.0,5.0,2.0,,4.0,,,100.0
4,"Wanganeen, Gavin",7,3,10,17,,,,2.0,2.0,1.0,1.0,2.0,,1.0,,6.0,11.0,,,2.0,1.0,,100.0
21,"Wilson, Michael",10,5,3,13,,,,2.0,2.0,2.0,2.0,3.0,,1.0,,3.0,8.0,,,,,1.0,95.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,165,78,132,297,10,11.0,42.0,44.0,36.0,44.0,34.0,35.0,13.0,11.0,,97.0,195.0,11.0,14.0,42.0,10.0,6.0,
Opposition,Opposition,203,108,111,314,18,16.0,28.0,36.0,34.0,55.0,30.0,37.0,11.0,13.0,6.0,117.0,196.0,20.0,17.0,46.0,16.0,11.0,
