Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Ash, Lachie",16,5,5,21,,1.0,,5.0,,7.0,2.0,2.0,1.0,1.0,,10.0,10.0,,1.0,2.0,,1.0,81.0
46,"Brown, Callum",10,4,3,13,4,1.0,,6.0,,3.0,1.0,3.0,2.0,1.0,3.0,7.0,6.0,2.0,1.0,1.0,,,69.0
5,"Bruhn, Tanner",4,1,3,7,1,,,3.0,1.0,,,2.0,1.0,1.0,,7.0,2.0,,1.0,3.0,,,69.0
3,"Coniglio, Stephen",24,,7,31,,,,8.0,,7.0,5.0,5.0,,,,13.0,16.0,,,1.0,,1.0,83.0
13,"Cumming, Isaac",22,2,7,29,,,,2.0,5.0,3.0,2.0,2.0,,,,11.0,11.0,1.0,,4.0,,,91.0
1,"Davis, Phil",6,4,6,12,,,,1.0,1.0,1.0,,2.0,1.0,,,5.0,7.0,,,6.0,,,78.0
30,"Flynn, Matt",9,1,6,15,,,46.0,3.0,1.0,4.0,3.0,2.0,3.0,1.0,,11.0,3.0,1.0,,2.0,,,78.0
4,"Greene, Toby",11,3,2,13,,,,3.0,,3.0,2.0,2.0,3.0,1.0,,8.0,5.0,2.0,1.0,2.0,,,92.0
12,"Green, Tom",8,1,15,23,,,,6.0,3.0,3.0,5.0,3.0,,,,14.0,8.0,,,2.0,,,86.0
19,"Haynes, Nick",9,2,4,13,,,,,,5.0,1.0,5.0,1.0,,,5.0,7.0,,2.0,1.0,,1.0,81.0
27,"Himmelberg, Harry",14,3,4,18,,,,4.0,8.0,2.0,,4.0,,3.0,,6.0,9.0,1.0,,5.0,1.0,1.0,88.0
23,"Hogan, Jesse",12,8,10,22,2,2.0,6.0,3.0,,4.0,,3.0,1.0,1.0,,8.0,11.0,2.0,2.0,2.0,,1.0,82.0
39,"Idun, Connor",6,1,3,9,,,,4.0,3.0,,1.0,4.0,1.0,,,7.0,4.0,,,10.0,,,90.0
22,"Kelly, Josh",15,2,15,30,,,,10.0,2.0,5.0,5.0,4.0,3.0,,,16.0,12.0,,,1.0,,1.0,83.0
40,"Kennedy, Adam",10,,2,12,,,,3.0,2.0,2.0,3.0,3.0,,,,3.0,7.0,,,6.0,,,75.0
38,"Lloyd, Daniel",7,,4,11,1,,,3.0,1.0,,,3.0,,,,6.0,3.0,,,1.0,,,85.0
33,"OHalloran, Xavier",5,,2,7,,,,4.0,,1.0,2.0,3.0,,1.0,,2.0,4.0,,,,,,79.0
28,"Sproule, Zach",,,,,,,,,,,,,,,,,,,,,,,
14,"Taranto, Tim",24,1,6,30,,,,10.0,7.0,4.0,3.0,4.0,1.0,1.0,2.0,10.0,13.0,,,,,1.0,87.0
15,"Taylor, Sam",9,2,11,20,,,,6.0,8.0,,,4.0,1.0,1.0,,14.0,8.0,,,14.0,,,96.0
8,"Ward, Callan",14,3,8,22,1,,,2.0,4.0,4.0,5.0,5.0,1.0,2.0,,10.0,13.0,,,,,,74.0
10,"Wehr, Jacob",12,1,3,15,2,,,3.0,2.0,1.0,2.0,4.0,1.0,1.0,,9.0,4.0,,,2.0,,,73.0
6,"Whitfield, Lachie",16,7,16,32,,,,4.0,3.0,4.0,2.0,8.0,3.0,2.0,,9.0,22.0,,,3.0,,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,263,51,142,405,11,6.0,52.0,93.0,51.0,63.0,44.0,77.0,24.0,17.0,5.0,191.0,185.0,9.0,8.0,68.0,1.0,7.0,
Opposition,Opposition,248,36,105,353,7,8.0,41.0,93.0,51.0,59.0,42.0,86.0,17.0,24.0,1.0,171.0,142.0,5.0,6.0,83.0,,2.0,
