Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",8,2,10,18,1,,,6.0,1.0,7.0,3.0,3.0,1.0,2.0,,4.0,14.0,,,2.0,2.0,,80.0
46,"Begley, Colm",8,2,5,13,,1.0,,,3.0,2.0,,2.0,1.0,2.0,,3.0,7.0,,,5.0,1.0,,94.0
20,"Black, Simon",14,4,18,32,1,,,4.0,2.0,3.0,10.0,6.0,2.0,2.0,3.0,16.0,16.0,,,2.0,,2.0,83.0
36,"Bradshaw, Daniel",11,7,5,16,5,5.0,,1.0,,,,,,,1.0,5.0,12.0,2.0,6.0,,,1.0,100.0
17,"Brennan, Jared",8,3,2,10,,,3.0,7.0,,2.0,3.0,3.0,,1.0,,5.0,6.0,1.0,,1.0,,1.0,78.0
16,"Brown, Jonathan",12,9,4,16,4,2.0,,3.0,,3.0,,3.0,1.0,1.0,2.0,6.0,10.0,3.0,6.0,,,,100.0
18,"Corrie, Anthony",12,3,7,19,1,,,2.0,1.0,10.0,5.0,1.0,2.0,,,10.0,10.0,,,4.0,3.0,2.0,87.0
14,"Henderson, Lachie",3,3,3,6,,,,,,,2.0,,,,,3.0,3.0,,,2.0,,,92.0
33,"Hooper, Rhan",5,4,2,7,1,1.0,,4.0,,2.0,,2.0,,2.0,,,7.0,,2.0,1.0,,1.0,75.0
4,"Johnstone, Travis",22,7,2,24,1,1.0,,2.0,1.0,5.0,3.0,6.0,1.0,1.0,,9.0,15.0,,,1.0,1.0,3.0,71.0
44,"Lappin, Nigel",9,2,8,17,,1.0,,6.0,1.0,2.0,2.0,2.0,1.0,1.0,,8.0,10.0,,,1.0,,,81.0
23,"Leuenberger, Matthew",6,2,8,14,,,22.0,2.0,,3.0,4.0,1.0,2.0,,,9.0,5.0,,,4.0,,,83.0
26,"Macdonald, Joel",19,9,8,27,,,,4.0,5.0,3.0,1.0,3.0,2.0,2.0,,8.0,16.0,1.0,,2.0,5.0,,97.0
21,"Merrett, Daniel",4,2,2,6,,,,,1.0,,,,1.0,,,2.0,2.0,1.0,,6.0,,,100.0
25,"Mills, Wayde",3,3,5,8,1,1.0,,1.0,,,2.0,1.0,1.0,1.0,,4.0,4.0,1.0,1.0,1.0,,,56.0
8,"Notting, Tim",10,1,4,14,1,1.0,,1.0,1.0,3.0,1.0,5.0,,1.0,,6.0,8.0,,1.0,,1.0,,79.0
24,"Patfull, Joel",5,2,4,9,,,,1.0,4.0,,,1.0,,,,3.0,6.0,,,3.0,1.0,,100.0
6,"Power, Luke",8,3,15,23,,,,7.0,3.0,1.0,3.0,3.0,2.0,,,11.0,14.0,,,1.0,2.0,1.0,85.0
35,"Rischitelli, Michael",11,7,5,16,1,,2.0,4.0,1.0,3.0,2.0,1.0,2.0,,,3.0,12.0,,1.0,3.0,,1.0,59.0
28,"Selwood, Troy",6,5,3,9,,,,1.0,2.0,,,2.0,,1.0,,3.0,8.0,,,,,,56.0
11,"Sherman, Justin",8,4,6,14,,,,5.0,1.0,1.0,2.0,2.0,,1.0,,6.0,9.0,,,1.0,,,82.0
32,"Stiller, Cheynee",4,,3,7,1,,,2.0,,2.0,,,,,,1.0,5.0,,,1.0,,,63.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,196,84,129,325,18,16.0,27.0,63.0,27.0,52.0,43.0,47.0,19.0,18.0,6.0,125.0,199.0,9.0,17.0,41.0,16.0,12.0,
Opposition,Opposition,187,95,207,394,16,8.0,50.0,38.0,29.0,46.0,35.0,49.0,18.0,19.0,,116.0,279.0,10.0,13.0,38.0,10.0,13.0,
