Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
39,"Aarts, Jake",7,3,9,16,,1.0,,2.0,,1.0,,1.0,,,,8.0,8.0,,,1.0,1.0,1.0,82.0
7,"Baker, Liam",10,1,7,17,,,,1.0,2.0,2.0,,3.0,2.0,2.0,,5.0,11.0,,,,,,69.0
21,"Balta, Noah",13,8,7,20,,,,,7.0,,,4.0,,,,5.0,11.0,3.0,,2.0,1.0,,100.0
35,"Broad, Nathan",8,4,5,13,,,,,6.0,,,3.0,1.0,2.0,,5.0,9.0,,,2.0,2.0,,91.0
22,"Caddy, Josh",12,8,7,19,,,,4.0,2.0,5.0,1.0,1.0,,1.0,,5.0,13.0,2.0,,,,,86.0
11,"Castagna, Jason",5,2,10,15,1,1.0,,2.0,,2.0,,2.0,,,,3.0,12.0,,2.0,,,,81.0
41,"Chol, Mabior",5,1,3,8,,,2.0,2.0,2.0,3.0,2.0,,,,,3.0,4.0,,,3.0,,1.0,66.0
9,"Cotchin, Trent",6,2,8,14,,,,4.0,2.0,,3.0,2.0,,,,8.0,7.0,,,1.0,,,57.0
10,"Edwards, Shane",7,1,11,18,,,,2.0,1.0,2.0,3.0,1.0,,1.0,,6.0,11.0,,,,,1.0,82.0
2,"Grimes, Dylan",5,1,3,8,,,,1.0,1.0,,,,2.0,,,5.0,2.0,1.0,,5.0,,,98.0
13,"Higgins, Jack",9,5,10,19,1,1.0,,1.0,1.0,3.0,2.0,2.0,3.0,1.0,,10.0,10.0,,2.0,1.0,,2.0,85.0
14,"Houli, Bachar",7,4,12,19,,,,2.0,4.0,2.0,,4.0,,2.0,,7.0,13.0,,,3.0,,,84.0
23,"Lambert, Kane",11,6,16,27,3,,,1.0,1.0,2.0,5.0,1.0,,,3.0,12.0,16.0,,,2.0,,1.0,80.0
19,"Lynch, Tom",10,6,2,12,3,2.0,,,,2.0,,4.0,1.0,2.0,,4.0,8.0,1.0,3.0,,,,93.0
4,"Martin, Dustin",13,4,7,20,1,,,1.0,,4.0,2.0,4.0,1.0,3.0,,7.0,12.0,3.0,2.0,2.0,,,89.0
33,"McIntosh, Kamdyn",9,2,5,14,,,,1.0,2.0,2.0,,4.0,,,,4.0,10.0,,,2.0,,1.0,84.0
25,"Nankervis, Toby",7,1,5,12,1,,8.0,1.0,,2.0,3.0,1.0,1.0,,,7.0,3.0,1.0,,,,,47.0
3,"Prestia, Dion",6,5,13,19,,,,5.0,1.0,1.0,2.0,1.0,1.0,1.0,,5.0,14.0,,,2.0,,,70.0
8,"Riewoldt, Jack",7,5,2,9,1,,1.0,2.0,,2.0,,3.0,2.0,2.0,,3.0,5.0,1.0,2.0,,,,98.0
17,"Rioli, Daniel",6,4,2,8,1,,,1.0,,2.0,1.0,1.0,,1.0,,1.0,7.0,,2.0,2.0,,,84.0
15,"Short, Jayden",12,3,6,18,,,,2.0,1.0,2.0,,2.0,2.0,,,4.0,11.0,,,1.0,,,83.0
1,"Vlastuin, Nick",6,6,5,11,,,,1.0,1.0,,,1.0,1.0,1.0,,3.0,8.0,,,3.0,,,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,181,82,155,336,12,7.0,11.0,36.0,34.0,39.0,24.0,45.0,17.0,19.0,3.0,120.0,205.0,12.0,13.0,32.0,4.0,7.0,
Opposition,Opposition,167,76,154,321,8,4.0,36.0,45.0,27.0,43.0,25.0,56.0,19.0,17.0,3.0,116.0,203.0,10.0,9.0,42.0,,7.0,
