Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
3,"Bartel, Jimmy",27y 111d,182 (123-2-57 68.13%),111 (0.61),←,
11,"Corey, Joel",29y 36d,214 (134-2-78 63.08%),64 (0.30),←,
22,"Duncan, Mitch",19y 288d,9 (8-0-1 88.89%),10 (1.11),←,
44,"Enright, Corey",29y 192d,200 (126-2-72 63.50%),50 (0.25),←,
29,"Guthrie, Cameron",18y 218d,1 (1-0-0 100.00%),,←,
26,"Hawkins, Tom",22y 247d,62 (50-0-12 80.65%),80 (1.29),←,
8,"Hunt, Josh",29y 11d,147 (96-1-50 65.65%),17 (0.12),←,
19,"Hunt, Taylor",20y 140d,8 (7-0-1 87.50%),1 (0.13),←,
20,"Johnson, Steve",27y 264d,153 (107-2-44 70.59%),313 (2.05),←,
9,"Kelly, James",27y 86d,171 (112-1-58 65.79%),70 (0.41),←,
13,"Lonergan, Tom",26y 312d,55 (41-1-13 75.45%),44 (0.80),←,
4,"Mackie, Andrew",26y 230d,129 (99-0-30 76.74%),64 (0.50),←,
10,"Menzel, Daniel",19y 193d,4 (4-0-0 100.00%),4 (1.00),←,
39,"Milburn, Darren",33y 344d,279 (168-1-110 60.39%),92 (0.33),←,
21,"Mooney, Cameron",31y 180d,214 (142-1-71 66.59%),288 (1.35),203 (132-1-70 65.27%),286 (1.41)
6,"Ottens, Brad",31y 59d,226 (123-1-102 54.65%),246 (1.09),97 (70-1-26 72.68%),94 (0.97)
30,"Scarlett, Matthew",31y 293d,247 (156-2-89 63.56%),16 (0.06),←,
14,"Selwood, Joel",22y 303d,95 (80-0-15 84.21%),33 (0.35),←,
27,"Stokes, Mathew",26y 123d,90 (72-0-18 80.00%),136 (1.51),←,
7,"Taylor, Harry",24y 286d,67 (55-0-12 82.09%),8 (0.12),←,
5,"Varcoe, Travis",22y 349d,77 (66-0-11 85.71%),82 (1.06),←,
40,"Wojcinski, David",30y 188d,178 (116-2-60 65.73%),55 (0.31),←,
Totals,Totals,26y 136d,2808 (1886-18-904 67.17%),1784 (0.64),,
C,"Scott, Chris",34y 326d,1 (1-0-0 100.00%),,←,
