Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",23y 319d,94 (30-1-63 32.45%),35 (0.37),63 (27-1-35 43.65%),23 (0.37)
11,"Blair, Jarryd",27y 113d,153 (93-2-58 61.44%),119 (0.78),←,
25,"Crisp, Jack",23y 307d,81 (34-1-46 42.59%),41 (0.51),63 (27-1-35 43.65%),31 (0.49)
2,"de Goey, Jordan",21y 143d,49 (21-1-27 43.88%),36 (0.73),←,
15,"Dunn, Lynden",30y 83d,179 (50-3-126 28.77%),98 (0.55),14 (7-1-6 53.57%),1 (0.07)
5,"Elliott, Jamie",24y 349d,86 (50-1-35 58.72%),134 (1.56),←,
1,"Fasolo, Alex",25y 58d,99 (55-1-43 56.06%),133 (1.34),←,
6,"Goldsack, Tyson",30y 75d,159 (97-1-61 61.32%),50 (0.31),←,
19,"Greenwood, Levi",28y 167d,119 (57-2-60 48.74%),55 (0.46),45 (17-1-27 38.89%),29 (0.64)
4,"Grundy, Brodie",23y 112d,81 (38-1-42 47.53%),26 (0.32),←,
32,"Hoskin-Elliott, Will",23y 337d,71 (20-1-50 28.87%),55 (0.77),19 (8-1-10 44.74%),13 (0.68)
38,"Howe, Jeremy",27y 37d,138 (38-1-99 27.90%),86 (0.62),38 (16-1-21 43.42%),6 (0.16)
8,"Langdon, Tom",23y 57d,54 (24-1-29 45.37%),2 (0.04),←,
37,"Maynard, Brayden",20y 319d,48 (18-1-29 38.54%),12 (0.25),←,
30,"Moore, Darcy",21y 192d,44 (18-1-25 42.05%),56 (1.27),←,
21,"Phillips, Tom",21y 90d,21 (9-1-11 45.24%),9 (0.43),←,
20,"Reid, Ben",28y 98d,134 (78-3-53 59.33%),47 (0.35),←,
12,"Scharenberg, Matt",21y 321d,11 (6-1-4 59.09%),,←,
22,"Sidebottom, Steele",26y 215d,182 (111-3-68 61.81%),136 (0.75),←,
24,"Thomas, Josh",25y 308d,38 (24-1-13 64.47%),25 (0.66),←,
7,"Treloar, Adam",24y 149d,119 (37-1-81 31.51%),74 (0.62),40 (17-1-22 43.75%),26 (0.65)
3,"Wells, Daniel",32y 183d,253 (132-3-118 52.77%),161 (0.64),10 (7-1-2 75.00%),11 (1.10)
Totals,Totals,25y 100d,2213 (1040-32-1141 47.00%),1390 (0.63),,
C,"Buckley, Nathan",45y 10d,133 (69-1-63 52.26%),,←,
