Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Akermanis, Jason",15,6,7,22,1,2.0,,,2.0,6.0,2.0,3.0,1.0,,,11.0,11.0,,1.0,1.0,,,
10,"Ashcroft, Marcus",5,2,4,9,,,,2.0,,1.0,1.0,,,2.0,,3.0,6.0,,2.0,1.0,,,
20,"Black, Simon",14,4,14,28,,,,6.0,1.0,6.0,14.0,2.0,,1.0,,14.0,14.0,1.0,,4.0,1.0,,
26,"Bolton, Craig",16,4,6,22,,,,,2.0,5.0,1.0,6.0,,,,4.0,18.0,1.0,,,,,
36,"Bradshaw, Daniel",1,,,1,,1.0,,,,,,,,,,,1.0,,,,,,
16,"Brown, Jonathan",9,5,2,11,,,,1.0,,2.0,1.0,2.0,,,,2.0,9.0,,1.0,2.0,,,
32,"Hart, Shaun",12,4,4,16,,1.0,,6.0,3.0,2.0,3.0,2.0,1.0,,,5.0,9.0,,1.0,9.0,1.0,,
19,"Headland, Des",13,7,5,18,,3.0,,4.0,,4.0,,2.0,,2.0,,4.0,14.0,1.0,1.0,2.0,1.0,,
2,"Johnson, Chris",6,4,6,12,,,,2.0,2.0,,,2.0,,,,4.0,8.0,,,,4.0,,
45,"Knobel, Trent",1,2,3,4,,,6.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,3.0,,,2.0,,,
44,"Lappin, Nigel",13,4,14,27,,,,1.0,2.0,5.0,4.0,2.0,1.0,,,10.0,18.0,,,2.0,5.0,,
15,"Lawrence, Steven",14,11,7,21,,,,1.0,4.0,4.0,,5.0,,2.0,,3.0,18.0,,,4.0,,,
23,"Leppitsch, Justin",16,11,12,28,,3.0,,2.0,4.0,2.0,,,4.0,,,8.0,21.0,,1.0,3.0,5.0,,
11,"Lynch, Alastair",18,12,3,21,5,,1.0,,,4.0,,2.0,1.0,2.0,,8.0,11.0,3.0,6.0,1.0,,,
43,"McDonald, Beau",5,2,4,9,,,18.0,1.0,1.0,1.0,4.0,,1.0,1.0,,5.0,3.0,1.0,,,,,
7,"Molloy, Jarrod",10,3,6,16,1,4.0,,1.0,,4.0,1.0,4.0,1.0,1.0,,8.0,7.0,,2.0,1.0,,,
6,"Power, Luke",18,6,4,22,5,3.0,,4.0,,3.0,2.0,1.0,2.0,1.0,,10.0,11.0,2.0,3.0,4.0,,,
28,"Robbins, Ben",1,1,1,2,,,,,,,,,,,,1.0,2.0,,,,,,
22,"Scott, Chris",6,3,1,7,,,,,1.0,,,,,,,1.0,5.0,,,,,,
13,"Voss, Brett",8,3,10,18,1,,,,,4.0,,,1.0,,,7.0,11.0,,1.0,3.0,,,
3,"Voss, Michael",12,2,18,30,2,,,1.0,3.0,8.0,6.0,3.0,,2.0,,14.0,17.0,1.0,1.0,2.0,,,
33,"White, Darryl",11,6,6,17,,,1.0,1.0,3.0,1.0,,2.0,1.0,,,4.0,12.0,,,,3.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,224,102,137,361,15,20.0,26.0,34.0,29.0,63.0,40.0,39.0,14.0,14.0,,127.0,229.0,10.0,20.0,41.0,20.0,,
Opposition,Opposition,179,85,133,312,10,16.0,31.0,15.0,40.0,49.0,33.0,39.0,14.0,14.0,,125.0,187.0,11.0,11.0,23.0,13.0,,
