Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
17,"Burns, Scott",30y 162d,191 (83-1-107 43.72%),115 (0.60),←,
10,"Caracella, Blake",28y 80d,171 (113-2-56 66.67%),209 (1.22),11 (4-0-7 36.36%),25 (2.27)
8,"Clement, James",28y 272d,183 (76-0-107 41.53%),47 (0.26),99 (50-0-49 50.51%),9 (0.09)
33,"Cloke, Cameron",20y 165d,15 (6-0-9 40.00%),11 (0.73),←,
32,"Cloke, Travis",18y 90d,7 (3-0-4 42.86%),8 (1.14),←,
4,"Didak, Alan",22y 108d,74 (40-0-34 54.05%),98 (1.32),←,
15,"Egan, Chris",18y 220d,4 (3-0-1 75.00%),2 (0.50),←,
25,"Fraser, Josh",23y 149d,112 (57-0-55 50.89%),104 (0.93),←,
6,"Holland, Brodie",25y 151d,119 (50-0-69 42.02%),118 (0.99),83 (42-0-41 50.60%),81 (0.98)
18,"Licuria, Paul",27y 150d,149 (65-0-84 43.62%),46 (0.31),139 (63-0-76 45.32%),44 (0.32)
24,"Lockyer, Tarkyn",25y 216d,108 (49-0-59 45.37%),58 (0.54),←,
27,"Maxwell, Nick",22y,19 (10-0-9 52.63%),1 (0.05),←,
7,"Morrison, Chad",27y 66d,159 (81-1-77 51.26%),88 (0.55),11 (4-0-7 36.36%),1 (0.09)
11,"OBree, Shane",26y 80d,135 (66-0-69 48.89%),54 (0.40),116 (57-0-59 49.14%),51 (0.44)
35,"Prestigiacomo, Simon",27y 123d,150 (61-0-89 40.67%),3 (0.02),←,
9,"Rowe, Julian",20y 9d,18 (8-0-10 44.44%),6 (0.33),←,
28,"Rusling, Sean",18y 240d,2 (2-0-0 100.00%),2 (1.00),←,
22,"Shaw, Rhyce",23y 230d,50 (24-0-26 48.00%),9 (0.18),←,
36,"Swan, Dane",21y 98d,20 (10-0-10 50.00%),3 (0.15),←,
20,"Tarrant, Chris",24y 258d,134 (63-0-71 47.01%),252 (1.88),←,
14,"Wakelin, Shane",30y 295d,191 (93-2-96 49.21%),19 (0.10),97 (52-0-45 53.61%),
2,"Woewodin, Shane",28y 326d,192 (91-0-101 47.40%),90 (0.47),54 (27-0-27 50.00%),27 (0.50)
Totals,Totals,24y 192d,2203 (1054-6-1143 47.84%),1343 (0.61),,
C,"Malthouse, Mick",51y 290d,505 (285-4-216 56.83%),,127 (62-0-65 48.82%),
