Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Anderson, Greg",10,2,5,15,,,,1.0,,,,,2.0,2.0,,,,,,,,,
21,"Brown, David",1,2,7,8,,1.0,,2.0,,,,,,,,,,,,,,,
9,"Hall, Tony",8,7,1,9,1.0,,,,,,,,,2.0,,,,,,,,,
34,"Hart, Ben",9,2,3,12,,,,2.0,,,,,2.0,1.0,,,,,,,,,
2,"Jarman, Andrew",13,5,17,30,,1.0,,3.0,,,,,1.0,1.0,,,,,,,,,
27,"Liptak, Matthew",11,4,7,18,2.0,,,2.0,,,,,1.0,1.0,,,,,,,,,
10,"McDermott, Chris",12,4,19,31,,,1.0,2.0,,,,,2.0,,,,,,,,,,
11,"McGuinness, Tony",14,6,13,27,1.0,,,1.0,,,,,1.0,2.0,,,,,,,,,
6,"Modra, Tony",4,2,3,7,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,
15,"Pittman, David",5,5,6,11,,,1.0,1.0,,,,,1.0,,,,,,,,,,
52,"Rehn, Shaun",3,2,5,8,1.0,,28.0,,,,,,1.0,,,,,,,,,,
32,"Ricciuto, Mark",11,3,6,17,,1.0,,1.0,,,,,,,,,,,,,,,
39,"Ross, Jonathan",6,2,1,7,,,2.0,,,,,,1.0,,,,,,,,,,
45,"Rouvray, Paul",4,1,2,6,1.0,1.0,,,,,,,1.0,,,,,,,,,,
40,"Schwerdt, Stephen",6,9,15,21,,,,1.0,,,,,1.0,,,,,,,,,,
7,"Smart, Nigel",8,7,7,15,,,1.0,2.0,,,,,,1.0,,,,,,,,,
17,"Tongerie, Shane",6,2,3,9,,1.0,,1.0,,,,,,1.0,,,,,,,,,
12,"Tregenza, Simon",6,3,6,12,,,,1.0,,,,,,,,,,,,,,,
22,"Turner, Peter",6,3,6,12,,,1.0,,,,,,,2.0,,,,,,,,,
33,"Weidemann, Wayne",10,6,4,14,,,1.0,3.0,,,,,1.0,,,,,,,,,,
44,"Wellman, Sean",9,4,5,14,,,,1.0,,,,,,,,,,,,,,,
Totals,Totals,162,81,141,303,7.0,6.0,35.0,24.0,,,,,16.0,14.0,,,,,,,,,
Opposition,Opposition,218,84,116,334,22.0,13.0,31.0,44.0,,,,,14.0,16.0,6.0,,,,,,,,
