Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
37,"Callinan, Ian",10,4,7,17,4,1.0,,1.0,,1.0,,1.0,1.0,,1.0,12.0,6.0,1.0,2.0,,,1.0,83.0
32,"Dangerfield, Patrick",22,5,14,36,2,1.0,,3.0,3.0,8.0,4.0,,2.0,,3.0,17.0,20.0,,2.0,,2.0,1.0,85.0
11,"Doughty, Michael",6,6,7,13,,,,3.0,2.0,,,,,,,3.0,11.0,,,3.0,,,83.0
26,"Douglas, Richard",17,6,3,20,,1.0,,4.0,3.0,8.0,5.0,2.0,,,,7.0,13.0,,1.0,4.0,,1.0,87.0
24,"Jacobs, Sam",9,5,8,17,1,,27.0,1.0,,1.0,1.0,1.0,1.0,1.0,,6.0,11.0,,1.0,2.0,,,84.0
10 ↑,"Jaensch, Matthew",4,2,1,5,,,,1.0,3.0,,,2.0,,1.0,,,5.0,,,1.0,,,33.0
18,"Johncock, Graham",8,4,3,11,4,2.0,,1.0,,1.0,,,,,,5.0,6.0,,2.0,,,1.0,82.0
27,"Lynch, Tom",9,6,4,13,,1.0,,1.0,,1.0,,3.0,1.0,2.0,,5.0,8.0,2.0,1.0,1.0,,1.0,84.0
14,"Mackay, David",12,6,12,24,,,,,3.0,6.0,,1.0,,1.0,,6.0,17.0,,,4.0,2.0,1.0,82.0
23,"Petrenko, Jared",10,5,8,18,2,1.0,,7.0,1.0,3.0,2.0,1.0,2.0,,,7.0,10.0,,1.0,1.0,,,85.0
40,"Porplyzia, Jason",17,8,8,25,1,3.0,,3.0,2.0,5.0,1.0,1.0,,,,9.0,16.0,2.0,3.0,1.0,2.0,2.0,87.0
3,"Reilly, Brent",16,7,2,18,,,,3.0,3.0,1.0,1.0,3.0,1.0,2.0,,5.0,11.0,2.0,,4.0,,,84.0
43,"Riley, Aidan",6,2,11,17,1,,,3.0,,3.0,6.0,2.0,1.0,1.0,,13.0,5.0,1.0,1.0,1.0,,2.0,81.0
25,"Rutten, Ben",7,10,10,17,,,2.0,2.0,,1.0,,,,,,5.0,12.0,1.0,,4.0,,,96.0
34,"Shaw, Sam",6,1,2,8,,,,4.0,1.0,1.0,,1.0,,,,4.0,5.0,1.0,,4.0,,,84.0
9,"Sloane, Rory",13,3,9,22,,,,3.0,3.0,2.0,5.0,1.0,2.0,,,15.0,6.0,,,,1.0,,89.0
33,"Smith, Brodie",14,5,7,21,1,2.0,,3.0,2.0,3.0,,1.0,1.0,,,5.0,16.0,,1.0,1.0,2.0,1.0,85.0
12 ↓,"Talia, Daniel",3,4,4,7,1,,,2.0,1.0,,,1.0,1.0,1.0,,2.0,5.0,,1.0,5.0,,,61.0
5,"Thompson, Scott",17,4,13,30,2,4.0,,3.0,,3.0,4.0,6.0,1.0,4.0,2.0,11.0,19.0,1.0,1.0,,,,85.0
4,"Tippett, Kurt",10,5,3,13,1,2.0,15.0,2.0,,4.0,2.0,4.0,2.0,4.0,,6.0,6.0,2.0,2.0,1.0,,,87.0
7,"van Berlo, Nathan",7,7,9,16,2,1.0,,2.0,1.0,3.0,2.0,3.0,,1.0,,4.0,12.0,1.0,1.0,,,1.0,87.0
47,"Wright, Matthew",9,5,12,21,,1.0,,3.0,,2.0,4.0,2.0,2.0,1.0,,9.0,14.0,,1.0,3.0,,2.0,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,232,110,157,389,22,21.0,44.0,55.0,28.0,57.0,37.0,36.0,18.0,19.0,6.0,156.0,234.0,14.0,21.0,40.0,9.0,14.0,
Opposition,Opposition,175,79,138,313,9,8.0,24.0,46.0,24.0,39.0,31.0,50.0,19.0,18.0,,121.0,195.0,12.0,8.0,37.0,14.0,9.0,
