Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
23,"Bolton, Mark",24y 142d,56 (35-1-20 63.39%),27 (0.48),←,
37,"Bullen, Marcus",21y 42d,17 (13-0-4 76.47%),6 (0.35),←,
13,"Cupido, Damian",21y 165d,33 (20-0-13 60.61%),51 (1.55),20 (13-0-7 65.00%),35 (1.75)
38,"Harvey, Shane",20y 232d,11 (7-0-4 63.64%),9 (0.82),←,
39,"Haynes, Ben",22y 57d,9 (7-0-2 77.78%),1 (0.11),4 (4-0-0 100.00%),1 (0.25)
3,"Henneman, Aaron",22y 253d,38 (32-0-6 84.21%),,←,
19,"Hille, David",22y 82d,46 (29-0-17 63.04%),31 (0.67),←,
5,"Hird, James",30y 200d,183 (117-5-61 65.30%),272 (1.49),←,
21,"Jacobs, Danny",23y 59d,78 (53-1-24 68.59%),22 (0.28),←,
14,"Johnson, Jason",25y 210d,107 (77-1-29 72.43%),65 (0.61),←,
1,"Johnson, Mark",25y 92d,107 (80-1-26 75.23%),30 (0.28),←,
18,"Lloyd, Matthew",25y 129d,162 (105-2-55 65.43%),591 (3.65),←,
25,"Lucas, Scott",25y 236d,157 (102-1-54 65.29%),227 (1.45),←,
33,"McPhee, Adam",20y 321d,46 (19-0-27 41.30%),17 (0.37),21 (13-0-8 61.90%),8 (0.38)
10,"McVeigh, Mark",22y 209d,78 (51-1-26 66.03%),34 (0.44),←,
2,"Mercuri, Mark",29y 183d,197 (132-3-62 67.77%),239 (1.21),←,
24,"Misiti, Joe",28y 287d,214 (137-4-73 64.95%),89 (0.42),←,
11,"Peverill, Damien",24y 42d,50 (31-1-18 63.00%),11 (0.22),←,
20,"Richards, Ted",20y 224d,12 (9-0-3 75.00%),9 (0.75),←,
43,"Rioli, Dean",25y 95d,69 (49-1-19 71.74%),81 (1.17),←,
7,"Solomon, Dean",23y 226d,96 (70-0-26 72.92%),31 (0.32),←,
12,"Welsh, Andrew",20y 193d,34 (19-1-14 57.35%),4 (0.12),←,
Totals,Totals,23y 333d,1800 (1194-23-583 66.33%),1847 (1.03),,
C,"Sheedy, Kevin",55y 242d,542 (351-6-185 65.31%),,←,
