Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Bateman, Chance",25y 312d,78 (31-0-47 39.74%),24 (0.31),←,
14,"Birchall, Grant",19y 91d,21 (9-0-12 42.86%),3 (0.14),←,
20,"Boyle, Tim",23y 91d,10 (3-0-7 30.00%),8 (0.80),←,
30,"Brown, Campbell",23y 244d,78 (29-0-49 37.18%),34 (0.44),←,
39,"Campbell, Robert",24y 331d,59 (25-0-34 42.37%),11 (0.19),←,
9,"Crawford, Shane",32y 232d,272 (130-2-140 48.16%),211 (0.78),←,
19,"Dixon, Ben",29y 319d,189 (90-1-98 47.88%),261 (1.38),←,
32,"Ellis, Xavier",19y 60d,5 (3-0-2 60.00%),1 (0.20),←,
23,"Franklin, Lance",20y 89d,39 (13-0-26 33.33%),66 (1.69),←,
27,"Gilham, Stephen",22y 239d,10 (7-0-3 70.00%),,9 (7-0-2 77.78%),
18,"Guerra, Brent",24y 335d,116 (80-0-36 68.97%),87 (0.75),20 (11-0-9 55.00%),4 (0.20)
15,"Hodge, Luke",22y 318d,93 (37-0-56 39.78%),49 (0.53),←,
4,"Ladson, Rick",23y 70d,56 (19-0-37 33.93%),24 (0.43),←,
3,"Lewis, Jordan",21y 5d,44 (16-0-28 36.36%),7 (0.16),←,
22,"McGlynn, Ben",21y 266d,9 (5-0-4 55.56%),4 (0.44),←,
5,"Mitchell, Sam",24y 199d,91 (36-0-55 39.56%),17 (0.19),←,
29,"Murphy, Tom",21y 41d,9 (2-0-7 22.22%),1 (0.11),←,
7,"Osborne, Michael",24y 274d,66 (21-0-45 31.82%),19 (0.29),←,
2,"Roughead, Jarryd",20y 96d,40 (15-0-25 37.50%),21 (0.52),←,
12,"Sewell, Brad",23y 86d,45 (14-0-31 31.11%),3 (0.07),←,
13,"Taylor, Simon",24y 254d,29 (9-0-20 31.03%),9 (0.31),←,
33,"Thurgood, Josh",21y 328d,12 (0-0-12 0.00%),1 (0.08),←,
Totals,Totals,23y 161d,1371 (594-3-774 43.33%),861 (0.63),,
C,"Clarkson, Alastair",39y 2d,49 (17-0-32 34.69%),,←,
