North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Leigh",10,6,9,19,1,1.0,,1.0,,4.0,1.0,1.0,,1.0,,7.0,13.0,,2.0,3.0,,2.0,54.0
4,"Anthony, Liam",9,2,12,21,1,,,,,3.0,1.0,,,,,8.0,13.0,,,4.0,,1.0,77.0
18 ↓,"Atley, Shaun",1,,7,8,,,,3.0,,,2.0,2.0,,1.0,,4.0,4.0,,,3.0,,,52.0
28,"Bastinac, Ryan",8,1,9,17,,,,3.0,1.0,4.0,4.0,,,,,9.0,8.0,,,2.0,,2.0,75.0
10,"Cunnington, Ben",10,3,4,14,1,,,1.0,1.0,6.0,2.0,1.0,,,,3.0,10.0,,1.0,3.0,,,82.0
45,"Delaney, Luke",7,4,7,14,,,,3.0,5.0,,,,1.0,,,6.0,9.0,1.0,,2.0,,,98.0
27,"Edwards, Aaron",10,9,5,15,2,,,,,4.0,,1.0,1.0,1.0,,6.0,10.0,2.0,2.0,1.0,,2.0,93.0
11,"Firrito, Michael",7,5,8,15,,,,3.0,2.0,1.0,,4.0,,2.0,,8.0,6.0,2.0,,1.0,,,96.0
22,"Goldstein, Todd",11,2,2,13,1,,53.0,6.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,9.0,4.0,1.0,1.0,2.0,,1.0,95.0
24,"Greenwood, Levi",14,,5,19,2,1.0,,4.0,,4.0,5.0,,2.0,,1.0,11.0,8.0,,,3.0,1.0,2.0,71.0
17,"Grima, Nathan",11,3,5,16,,,,3.0,2.0,,1.0,2.0,1.0,,,6.0,9.0,1.0,,4.0,,,97.0
23 ↑,"Harper, Kieran",2,2,2,4,,,,1.0,,2.0,,,,,,2.0,2.0,1.0,,2.0,,,21.0
29,"Harvey, Brent",10,,9,19,3,3.0,,,,,4.0,1.0,,1.0,,7.0,12.0,,,,,,88.0
39,"Pedersen, Cameron",11,8,8,19,2,,2.0,1.0,,5.0,1.0,5.0,,3.0,,7.0,13.0,3.0,3.0,2.0,,5.0,91.0
20,"Petrie, Drew",13,11,3,16,4,3.0,,2.0,,,,4.0,2.0,3.0,3.0,12.0,2.0,9.0,8.0,3.0,,1.0,98.0
3,"Rawlings, Brady",9,2,7,16,,,,3.0,4.0,3.0,2.0,2.0,,,,5.0,11.0,,,3.0,,,100.0
21,"Richardson, Cameron",8,3,4,12,,,,5.0,1.0,1.0,,1.0,1.0,1.0,,5.0,8.0,,,2.0,,,93.0
9,"Swallow, Andrew",5,1,9,14,1,,,9.0,1.0,2.0,8.0,3.0,2.0,3.0,,11.0,4.0,,,3.0,,,80.0
12,"Thomas, Lindsay",5,1,1,6,1,1.0,,4.0,,4.0,,4.0,1.0,4.0,,2.0,4.0,,,,,1.0,82.0
16,"Thompson, Scott",10,5,11,21,,,,2.0,6.0,2.0,,2.0,4.0,2.0,,8.0,12.0,1.0,,9.0,1.0,,100.0
8,"Wells, Daniel",21,3,6,27,1,,1.0,1.0,5.0,6.0,5.0,4.0,1.0,,,9.0,17.0,1.0,,1.0,,,82.0
7,"Ziebell, Jack",19,3,8,27,1,,,3.0,3.0,3.0,9.0,2.0,1.0,1.0,,13.0,14.0,,,2.0,,1.0,73.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,211,74,141,352,21,10.0,56.0,58.0,35.0,58.0,49.0,42.0,20.0,26.0,6.0,158.0,193.0,22.0,17.0,55.0,2.0,18.0,
Opposition,Opposition,206,106,146,352,14,7.0,31.0,68.0,36.0,52.0,31.0,45.0,27.0,20.0,,119.0,234.0,10.0,14.0,44.0,14.0,10.0,
