Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
46,"Baguley, Mark",7,5,10,17,,,,2.0,1.0,,,1.0,,1.0,,8.0,9.0,,,4.0,4.0,,89.0
22,"Carlisle, Jake",11,11,8,19,,,,,5.0,2.0,,1.0,,1.0,,3.0,17.0,2.0,,5.0,,,92.0
12,"Crameri, Stewart",11,7,11,22,3,1.0,,2.0,,3.0,1.0,1.0,3.0,,,15.0,8.0,3.0,3.0,1.0,,3.0,87.0
6,"Daniher, Joe",8,8,9,17,3,1.0,,1.0,1.0,2.0,2.0,3.0,1.0,2.0,,9.0,8.0,5.0,2.0,4.0,,1.0,82.0
29 ↓,"Davey, Alwyn",4,1,3,7,1,,,7.0,,1.0,1.0,,,,,3.0,2.0,,,,,,49.0
9,"Goddard, Brendon",28,12,10,38,1,,1.0,2.0,5.0,6.0,,4.0,1.0,1.0,3.0,9.0,29.0,2.0,2.0,1.0,2.0,1.0,86.0
21,"Heppell, Dyson",23,7,4,27,,,,6.0,2.0,7.0,2.0,2.0,,,,4.0,23.0,,,,,1.0,81.0
1,"Hibberd, Michael",15,6,10,25,1,,,,2.0,3.0,1.0,2.0,,,,4.0,21.0,,,4.0,1.0,1.0,93.0
39,"Hocking, Heath",9,4,10,19,,,,4.0,2.0,2.0,2.0,1.0,1.0,,,11.0,7.0,1.0,,5.0,,,97.0
26,"Hooker, Cale",10,14,13,23,,,,2.0,1.0,1.0,,1.0,1.0,,,4.0,20.0,,,5.0,,,97.0
40,"Howlett, Ben",7,3,17,24,1,1.0,,7.0,,2.0,2.0,5.0,,1.0,,6.0,18.0,,,2.0,,,79.0
18,"Hurley, Michael",4,3,7,11,2,,,,,1.0,,1.0,,,,3.0,8.0,,1.0,3.0,,,86.0
38,"Kommer, Nick",8,5,8,16,1,1.0,,,,2.0,,,,,,3.0,13.0,,,1.0,1.0,1.0,79.0
17,"Melksham, Jake",9,6,6,15,,3.0,,2.0,,4.0,1.0,1.0,2.0,1.0,,7.0,9.0,,1.0,1.0,,,77.0
20 ↑,"Merrett, Jackson",4,2,3,7,,,,1.0,,1.0,,1.0,,1.0,,3.0,4.0,,,,1.0,,27.0
23,"Myers, David",11,6,9,20,1,1.0,,1.0,1.0,4.0,,2.0,,,,2.0,18.0,,1.0,1.0,1.0,2.0,80.0
16,"Pears, Tayte",15,8,12,27,,,,1.0,3.0,1.0,,,1.0,,,5.0,20.0,1.0,,1.0,,,90.0
30,"Ryder, Paddy",13,6,5,18,2,,26.0,2.0,,4.0,4.0,3.0,1.0,1.0,1.0,9.0,9.0,1.0,1.0,2.0,,1.0,85.0
5,"Stanton, Brent",18,7,12,30,1,1.0,,,1.0,5.0,2.0,2.0,,1.0,,7.0,23.0,,1.0,3.0,,2.0,85.0
4,"Watson, Jobe",13,5,18,31,,1.0,,1.0,3.0,1.0,5.0,,1.0,,,13.0,18.0,2.0,1.0,2.0,2.0,,87.0
8,"Winderlich, Jason",11,6,9,20,,1.0,,1.0,,4.0,1.0,1.0,,,,4.0,16.0,1.0,,,,,92.0
11,"Zaharakis, David",13,2,17,30,,,,2.0,2.0,3.0,5.0,3.0,1.0,1.0,,13.0,19.0,,,1.0,,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,252,134,211,463,17,13.0,27.0,44.0,29.0,59.0,29.0,35.0,13.0,11.0,4.0,145.0,319.0,18.0,13.0,46.0,12.0,13.0,
Opposition,Opposition,190,89,183,373,11,6.0,28.0,48.0,38.0,45.0,32.0,42.0,11.0,13.0,2.0,121.0,250.0,10.0,11.0,52.0,25.0,10.0,
