North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Leigh",12,6,25,37,1,2.0,,4.0,,5.0,2.0,5.0,,1.0,,8.0,29.0,1.0,3.0,,,1.0,79.0
4,"Anthony, Liam",16,5,22,38,2,1.0,1.0,,4.0,5.0,5.0,3.0,,,,12.0,26.0,,1.0,1.0,,2.0,75.0
18,"Atley, Shaun",7,2,18,25,,,,,4.0,7.0,1.0,4.0,2.0,1.0,,2.0,25.0,,,1.0,,,99.0
3,"Bastinac, Ryan",16,2,28,44,2,3.0,,4.0,,5.0,5.0,3.0,,1.0,,12.0,31.0,,1.0,1.0,2.0,2.0,82.0
33,"Campbell, Matt",4,3,9,13,,,,3.0,,2.0,1.0,,,,,3.0,11.0,,,3.0,,3.0,78.0
10,"Cunnington, Ben",10,2,15,25,2,,,5.0,2.0,5.0,3.0,3.0,3.0,1.0,,8.0,17.0,,1.0,2.0,,1.0,72.0
31,"Delaney, Cameron",6,5,13,19,,,,1.0,3.0,,1.0,2.0,1.0,2.0,,5.0,13.0,2.0,,5.0,2.0,,86.0
27,"Edwards, Aaron",11,9,4,15,5,1.0,,2.0,,2.0,1.0,3.0,1.0,1.0,,7.0,8.0,2.0,7.0,,1.0,,92.0
11,"Firrito, Michael",8,6,25,33,,,,2.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,8.0,25.0,1.0,,5.0,4.0,,98.0
22,"Goldstein, Todd",3,2,10,13,2,,18.0,3.0,,2.0,5.0,3.0,,2.0,,7.0,7.0,,1.0,5.0,,,92.0
23,"Harper, Kieran",10,4,6,16,1,1.0,,5.0,1.0,6.0,2.0,3.0,,,,5.0,10.0,,,,2.0,3.0,70.0
29,"Harvey, Brent",21,2,11,32,2,1.0,,2.0,2.0,9.0,1.0,3.0,1.0,1.0,,5.0,25.0,,,1.0,7.0,1.0,88.0
34,"Macmillan, Jamie",11,3,10,21,1,,,1.0,1.0,6.0,1.0,,1.0,,,6.0,15.0,,,,4.0,2.0,78.0
1,"McIntosh, Hamish",8,5,12,20,3,,21.0,1.0,1.0,4.0,1.0,1.0,,,,5.0,14.0,2.0,2.0,,,1.0,82.0
42,"McMahon, Scott",8,3,12,20,,,,3.0,4.0,2.0,,2.0,2.0,2.0,,7.0,12.0,,,3.0,1.0,1.0,97.0
41 ↑,"Mullett, Aaron",5,2,11,16,2,,,,1.0,2.0,2.0,1.0,,,,4.0,12.0,,1.0,,1.0,,44.0
20,"Petrie, Drew",9,7,6,15,2,,,5.0,,4.0,,3.0,3.0,1.0,,9.0,8.0,1.0,3.0,1.0,,1.0,97.0
9,"Swallow, Andrew",14,1,15,29,1,1.0,,3.0,3.0,7.0,10.0,2.0,6.0,2.0,1.0,17.0,12.0,,,4.0,1.0,2.0,76.0
12 ↓,"Thomas, Lindsay",2,,2,4,,1.0,,5.0,,,1.0,1.0,,1.0,,1.0,2.0,,,,,,43.0
16,"Thompson, Scott",7,6,16,23,,,,2.0,2.0,,1.0,2.0,2.0,1.0,,7.0,16.0,1.0,,8.0,3.0,,95.0
8,"Wells, Daniel",15,8,13,28,1,2.0,1.0,3.0,,5.0,1.0,4.0,,1.0,2.0,4.0,25.0,,1.0,2.0,,,84.0
19,"Wright, Sam",8,5,11,19,1,,,2.0,1.0,3.0,2.0,3.0,,,,5.0,13.0,,,2.0,2.0,1.0,94.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,211,88,294,505,28,15.0,41.0,56.0,32.0,83.0,48.0,52.0,23.0,19.0,6.0,147.0,356.0,10.0,21.0,44.0,30.0,21.0,
Opposition,Opposition,189,71,161,350,8,6.0,38.0,57.0,50.0,41.0,35.0,66.0,19.0,23.0,,138.0,209.0,15.0,5.0,38.0,11.0,7.0,
