Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
44,"Bail, Rohan",21y 281d,2 (0-0-2 0.00%),1 (0.50),←,
3,"Bartram, Clint",22y 46d,60 (18-1-41 30.83%),12 (0.20),←,
6,"Bate, Matthew",22y 314d,70 (21-0-49 30.00%),67 (0.96),←,
43,"Bennell, Jamie",19y 300d,18 (2-0-16 11.11%),3 (0.17),←,
32,"Bruce, Cameron",30y 185d,205 (84-1-120 41.22%),204 (1.00),←,
36,"Davey, Aaron",26y 297d,121 (48-1-72 40.08%),139 (1.15),←,
14,"Dunn, Lynden",22y 324d,54 (15-0-39 27.78%),38 (0.70),←,
8,"Frawley, James",21y 195d,42 (10-0-32 23.81%),1 (0.02),←,
18,"Green, Brad",29y 21d,200 (87-1-112 43.75%),244 (1.22),←,
16,"Grimes, Jack",20y 327d,14 (2-0-12 14.29%),2 (0.14),←,
40,"Jamar, Mark",26y 237d,75 (28-1-46 38.00%),29 (0.39),←,
2,"Jones, Nathan",22y 73d,72 (15-1-56 21.53%),29 (0.40),←,
28,"Macdonald, Joel",25y 175d,82 (45-1-36 55.49%),6 (0.07),2 (0-0-2 0.00%),
23,"McDonald, James",33y 180d,237 (97-1-139 41.14%),51 (0.22),←,
13,"McKenzie, Jordie",19y 286d,5 (0-0-5 0.00%),1 (0.20),←,
22,"Moloney, Brent",26y 65d,92 (33-1-58 36.41%),23 (0.25),69 (21-0-48 30.43%),17 (0.25)
29,"Newton, Michael",22y 341d,22 (5-0-17 22.73%),30 (1.36),←,
15,"Petterd, Ricky",21y 253d,31 (7-0-24 22.58%),31 (1.00),←,
31,"Scully, Tom",18y 323d,2 (0-0-2 0.00%),,←,
47,"Strauss, James",19y 293d,2 (0-0-2 0.00%),,←,
9,"Trengove, Jack",18y 213d,2 (0-0-2 0.00%),,←,
1,"Warnock, Matthew",26y,40 (7-0-33 17.50%),1 (0.03),←,
Totals,Totals,23y 232d,1448 (524-9-915 36.19%),912 (0.63),,
C,"Bailey, Dean",43y 75d,46 (7-0-39 15.22%),,←,
