St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
21,"Arnol, Jody",21y 243d,2 (1-0-1 50.00%),1 (0.50),←,
18,"Bowey, Brett",20y 360d,31 (11-0-20 35.48%),38 (1.23),←,
29,"Burke, Nathan",20y 109d,67 (22-0-45 32.84%),21 (0.31),←,
15,"Coghlan, Frank",27y 207d,62 (17-0-45 27.42%),12 (0.19),←,
34,"Daniels, Jayson",19y 96d,40 (11-0-29 27.50%),12 (0.30),←,
40,"Dargie, Ian",26y 192d,9 (1-0-8 11.11%),1 (0.11),←,
44,"Devonport, Craig",20y 119d,12 (6-0-6 50.00%),4 (0.33),←,
20,"Dwyer, Mick",21y 191d,42 (11-0-31 26.19%),26 (0.62),←,
2,"Frawley, Danny",26y 260d,131 (33-0-98 25.19%),9 (0.07),←,
6,"Grant, David",23y 292d,104 (28-0-76 26.92%),54 (0.52),←,
10,"Harding, Paul",25y 356d,42 (19-0-23 45.24%),4 (0.10),31 (12-0-19 38.71%),2 (0.06)
35,"Harvey, Robert",18y 278d,25 (9-0-16 36.00%),23 (0.92),←,
24,"Jeffrey, Russell",24y 109d,24 (8-0-16 33.33%),3 (0.13),←,
9,"Kitschke, Damian",24y 13d,8 (4-0-4 50.00%),5 (0.63),←,
28,"Kourkoumelis, Spiro",26y 299d,95 (54-0-41 56.84%),69 (0.73),33 (14-0-19 42.42%),13 (0.39)
23,"Loewe, Stewart",22y 3d,82 (26-0-56 31.71%),64 (0.78),←,
19,"Nixon, Ricky",27y 53d,46 (15-0-31 32.61%),26 (0.57),42 (13-0-29 30.95%),25 (0.60)
41,"Pekin, Tim",25y 124d,116 (54-0-62 46.55%),18 (0.16),9 (5-0-4 55.56%),3 (0.33)
26,"Taylor, Kain",22y 224d,35 (10-0-25 28.57%),11 (0.31),←,
7,"Winmar, Nicky",24y 243d,72 (25-0-47 34.72%),134 (1.86),←,
Totals,Totals,23y 189d,1045 (365-0-680 34.93%),535 (0.51),,
C,"Sheldon, Ken",30y 146d,9 (5-0-4 55.56%),,←,
