Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
38,"Atkinson, Jarrod",25y 84d,13 (7-1-5 57.69%),5 (0.38),←,
32,"Colyer, Travis",18y 265d,4 (2-0-2 50.00%),,←,
29,"Davey, Alwyn",26y 1d,44 (21-1-22 48.86%),41 (0.93),←,
15,"Dempsey, Courtenay",22y 261d,38 (13-1-24 35.53%),12 (0.32),←,
31,"Fletcher, Dustin",35y 9d,320 (191-4-125 60.31%),67 (0.21),←,
3,"Gumbleton, Scott",21y 286d,13 (5-0-8 38.46%),12 (0.92),←,
19,"Hille, David",28y 348d,157 (72-1-84 46.18%),114 (0.73),←,
39,"Hocking, Heath",22y 140d,31 (13-1-17 43.55%),11 (0.35),←,
26,"Hooker, Cale",21y 215d,26 (9-0-17 34.62%),5 (0.19),←,
40,"Howlett, Ben",21y 207d,4 (1-0-3 25.00%),1 (0.25),←,
18,"Hurley, Michael",19y 349d,15 (5-1-9 36.67%),17 (1.13),←,
7,"Jetta, Leroy",21y 314d,29 (15-0-14 51.72%),16 (0.55),←,
10,"McVeigh, Mark",29y 110d,193 (93-3-97 48.96%),96 (0.50),←,
17,"Melksham, Jake",18y 260d,5 (2-0-3 40.00%),2 (0.40),←,
6,"Monfries, Angus",23y 117d,99 (34-2-63 35.35%),102 (1.03),←,
23,"Myers, David",20y 320d,16 (8-0-8 50.00%),2 (0.13),←,
9,"Prismall, Brent",23y 306d,43 (25-2-16 60.47%),22 (0.51),18 (7-1-10 41.67%),7 (0.39)
30,"Ryder, Paddy",22y 63d,81 (32-2-47 40.74%),30 (0.37),←,
5,"Stanton, Brent",24y 15d,128 (47-2-79 37.50%),78 (0.61),←,
4,"Watson, Jobe",25y 97d,102 (40-2-60 40.20%),38 (0.37),←,
8,"Winderlich, Jason",25y 218d,83 (31-0-52 37.35%),38 (0.46),←,
11,"Zaharakis, David",20y 84d,18 (8-0-10 44.44%),18 (1.00),←,
Totals,Totals,23y 218d,1462 (674-23-765 46.10%),727 (0.50),,
C,"Knights, Matthew",39y 223d,53 (21-1-31 40.57%),,←,
