Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
21,"Aleer, Leek",23y 283d,14 (7-0-7 50.00%),,←,
29,"Angove, Cody",19y 3d,4 (3-0-1 75.00%),1 (0.25),←,
7,"Ash, Lachie",23y 344d,113 (58-1-54 51.77%),7 (0.06),←,
14,"Bedford, Toby",25y 4d,71 (46-0-25 64.79%),36 (0.51),53 (34-0-19 64.15%),27 (0.51)
32,"Briggs, Kieren",25y 237d,61 (36-0-25 59.02%),12 (0.20),←,
46,"Brown, Callum",24y 289d,52 (29-0-23 55.77%),52 (1.00),←,
44,"Buckley, Jack",27y 165d,78 (43-1-34 55.77%),1 (0.01),←,
5,"Cadman, Aaron",21y 89d,47 (29-0-18 61.70%),51 (1.09),←,
37,"Fonti, Joe",20y 158d,10 (8-0-2 80.00%),,←,
12,"Green, Tom",24y 128d,103 (51-1-51 50.00%),44 (0.43),←,
4,"Greene, Toby",31y 248d,251 (122-2-127 49.00%),397 (1.58),←,
27,"Himmelberg, Harry",29y 23d,189 (104-2-83 55.56%),161 (0.85),←,
23,"Hogan, Jesse",30y 108d,174 (84-0-90 48.28%),381 (2.19),84 (43-0-41 51.19%),211 (2.51)
39,"Idun, Connor",24y 306d,105 (55-1-49 52.86%),,←,
2,"Jones, Darcy",21y 58d,25 (14-0-11 56.00%),21 (0.84),←,
22,"Kelly, Josh",30y 108d,223 (118-3-102 53.59%),140 (0.63),←,
31,"McMullin, Toby",20y 298d,24 (14-0-10 58.33%),8 (0.33),←,
33,"OHalloran, Xavier",24y 324d,78 (40-1-37 51.92%),28 (0.36),←,
26,"Riccardi, Jake",25y 205d,77 (41-0-36 53.25%),98 (1.27),←,
15,"Taylor, Sam",26y 26d,123 (68-0-55 55.28%),2 (0.02),←,
1,"Thomas, Harvey",19y 296d,30 (18-0-12 60.00%),13 (0.43),←,
8,"Ward, Callan",35y 51d,327 (149-4-174 46.18%),163 (0.50),267 (117-4-146 44.57%),130 (0.49)
6,"Whitfield, Lachie",30y 317d,246 (124-4-118 51.22%),71 (0.29),←,
Totals,Totals,25y 177d,2425 (1261-20-1144 52.00%),1687 (0.70),,
C,"Kingsley, Adam",49y 284d,63 (37-0-26 58.73%),,←,
