Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ambrose, Patrick",14,10,3,17,,,,1.0,8.0,,,2.0,,1.0,,2.0,14.0,2.0,,5.0,,,93.0
2,"Bellchambers, Tom",9,3,4,13,,,16.0,1.0,,1.0,6.0,2.0,3.0,1.0,,9.0,5.0,1.0,,3.0,,,90.0
28,"Brown, Mitch",4,3,,4,,,,,,1.0,,1.0,,1.0,,,4.0,,,1.0,,,56.0
13,"Fantasia, Orazio",7,3,6,13,1,2.0,,3.0,,1.0,2.0,1.0,1.0,,,5.0,9.0,,,1.0,2.0,1.0,87.0
10,"Francis, Aaron",14,9,6,20,,,,,4.0,1.0,,1.0,,1.0,,5.0,15.0,2.0,,3.0,,,84.0
33,"Ham, Brayden",8,5,3,11,,,,2.0,2.0,2.0,2.0,2.0,,,,4.0,7.0,1.0,,2.0,1.0,,73.0
21,"Heppell, Dyson",16,11,15,31,,,,,1.0,3.0,2.0,4.0,1.0,2.0,,10.0,20.0,,,3.0,,1.0,53.0
26,"Hooker, Cale",1,1,3,4,,,,,1.0,,,1.0,1.0,1.0,,5.0,,1.0,,6.0,,,82.0
18,"Hurley, Michael",13,6,5,18,,,,2.0,8.0,,1.0,1.0,2.0,,,4.0,11.0,,,4.0,,,94.0
4,"Langford, Kyle",9,4,6,15,,,,,2.0,3.0,4.0,2.0,,1.0,,6.0,8.0,1.0,,,1.0,,73.0
15,"Laverde, Jayden",7,5,2,9,1,,,,,2.0,,3.0,1.0,2.0,,2.0,7.0,1.0,1.0,1.0,,,88.0
43,"McDonald-Tipungwuti, Anthony",9,3,,9,2,2.0,,4.0,,2.0,1.0,2.0,1.0,1.0,,3.0,7.0,,1.0,,1.0,,80.0
1,"McGrath, Andrew",18,4,12,30,1,,,1.0,4.0,5.0,3.0,2.0,,,,9.0,20.0,,,3.0,2.0,1.0,83.0
45,"McKenna, Conor",11,2,7,18,,,,4.0,6.0,1.0,,4.0,1.0,1.0,,4.0,10.0,,,5.0,1.0,1.0,82.0
44,"McKernan, Shaun",2,,2,4,,,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,,4.0,,,,1.0,,,88.0
7,"Merrett, Zach",13,1,11,24,,,,7.0,1.0,4.0,2.0,4.0,2.0,1.0,,6.0,17.0,,,,1.0,,60.0
3,"Parish, Darcy",11,7,7,18,,1.0,,3.0,1.0,1.0,,4.0,,,,5.0,13.0,,,2.0,,1.0,62.0
27,"Redman, Mason",9,5,4,13,,,,5.0,1.0,2.0,,3.0,1.0,1.0,,3.0,11.0,,,2.0,,,60.0
42,"Saad, Adam",12,2,6,18,2,,,2.0,4.0,3.0,,4.0,,,,5.0,10.0,,,2.0,10.0,,45.0
9,"Shiel, Dylan",14,4,14,28,,,,3.0,2.0,5.0,6.0,2.0,1.0,,,15.0,16.0,,,2.0,3.0,,83.0
40,"Snelling, Will",3,4,9,12,2,,,1.0,,1.0,,2.0,,1.0,,3.0,10.0,,1.0,,,,52.0
25,"Stringer, Jake",10,3,3,13,,,,2.0,3.0,2.0,1.0,2.0,,1.0,,7.0,8.0,,1.0,,,,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,214,95,128,342,9,7.0,18.0,45.0,49.0,41.0,32.0,50.0,16.0,17.0,,116.0,222.0,9.0,4.0,46.0,22.0,5.0,
Opposition,Opposition,257,128,124,381,17,14.0,38.0,43.0,31.0,67.0,31.0,50.0,17.0,16.0,,138.0,249.0,17.0,13.0,56.0,6.0,10.0,
