St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
28,"Ackland, Cain",5,4,2,7,,,4.0,,1.0,3.0,,4.0,,3.0,,2.0,5.0,,,1.0,,,51.0
10,"Baker, Steven",9,3,7,16,,1.0,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,8.0,8.0,1.0,,,1.0,1.0,92.0
14,"Ball, Luke",23,4,9,32,1,,,5.0,4.0,6.0,8.0,4.0,1.0,,1.0,10.0,22.0,,1.0,2.0,2.0,,96.0
27,"Blake, Jason",5,3,8,13,,,19.0,1.0,1.0,2.0,5.0,1.0,3.0,1.0,,7.0,6.0,,,2.0,1.0,1.0,61.0
16,"Clarke, Raphael",10,2,2,12,1,,,2.0,3.0,3.0,,1.0,,1.0,,2.0,10.0,1.0,,2.0,,1.0,98.0
3,"Clarke, Xavier",,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,20.0
26,"Dal Santo, Nick",9,5,2,11,1,,1.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,,4.0,8.0,,,5.0,,,100.0
25,"Fisher, Sam",13,7,4,17,,,,1.0,9.0,1.0,,2.0,2.0,,,5.0,12.0,2.0,,6.0,,,100.0
9,"Gehrig, Fraser",7,6,1,8,3,3.0,,,,1.0,,1.0,,,,3.0,5.0,2.0,5.0,4.0,,1.0,100.0
18,"Goddard, Brendon",3,2,8,11,1,,,3.0,,,2.0,2.0,,2.0,,5.0,6.0,,,4.0,,,90.0
34,"Guerra, Brent",14,9,5,19,4,3.0,,4.0,,7.0,1.0,,1.0,,2.0,8.0,10.0,1.0,1.0,2.0,,,90.0
7,"Hayes, Lenny",15,8,11,26,1,1.0,,6.0,2.0,4.0,6.0,2.0,2.0,2.0,,9.0,17.0,,1.0,4.0,,1.0,100.0
8,"Hudghton, Max",3,2,,3,,,,,,,,1.0,1.0,1.0,,1.0,3.0,,,,,,34.0
5,"Jones, Austinn",9,2,6,15,,,,3.0,,1.0,1.0,1.0,,,,4.0,10.0,,,2.0,,,83.0
23,"Koschitzke, Justin",14,10,4,18,5,2.0,14.0,4.0,,4.0,4.0,6.0,4.0,2.0,3.0,9.0,9.0,3.0,4.0,,1.0,1.0,99.0
31,"Maguire, Matt",8,4,2,10,,,,1.0,2.0,3.0,1.0,3.0,1.0,2.0,,5.0,5.0,1.0,,5.0,,,89.0
44,"Milne, Stephen",16,7,5,21,4,4.0,,2.0,,4.0,2.0,1.0,1.0,,,12.0,9.0,,,1.0,1.0,2.0,98.0
1,"Peckett, Justin",8,3,1,9,,,,,1.0,5.0,1.0,1.0,,,,2.0,7.0,,,1.0,,1.0,78.0
17,"Powell, Stephen",13,5,12,25,,,,,2.0,3.0,4.0,3.0,2.0,,,10.0,15.0,,,,,,70.0
40,"Schwarze, Troy",5,6,1,6,,1.0,,2.0,1.0,2.0,,,,,,,7.0,,,1.0,,,69.0
4,"Thompson, Andrew",10,6,13,23,,,,4.0,1.0,5.0,4.0,4.0,,3.0,,7.0,16.0,1.0,,2.0,,1.0,84.0
13,"Voss, Brett",9,2,5,14,,,,3.0,3.0,3.0,,1.0,1.0,,,8.0,6.0,1.0,,2.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,208,100,108,316,21,17.0,38.0,44.0,34.0,60.0,41.0,43.0,22.0,21.0,6.0,121.0,196.0,13.0,12.0,47.0,6.0,10.0,
Opposition,Opposition,198,101,106,304,10,10.0,24.0,37.0,38.0,46.0,29.0,46.0,21.0,21.0,,111.0,193.0,6.0,8.0,46.0,7.0,6.0,
