St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Acres, Blake",5,1,3,8,1,,5.0,2.0,,3.0,1.0,2.0,1.0,1.0,,3.0,5.0,,,3.0,,1.0,77.0
26,"Battle, Josh",13,9,4,17,,,,2.0,8.0,,,2.0,,1.0,,2.0,13.0,1.0,,2.0,,,86.0
15,"Billings, Jack",15,5,17,32,2,,,1.0,2.0,6.0,2.0,3.0,1.0,1.0,2.0,11.0,21.0,1.0,1.0,2.0,,,87.0
22,"Brown, Nathan",6,3,7,13,,,,,2.0,,1.0,1.0,,1.0,,8.0,3.0,1.0,,12.0,,,76.0
27,"Bruce, Josh",5,3,5,10,1,1.0,1.0,1.0,,2.0,,1.0,1.0,,,8.0,3.0,3.0,2.0,1.0,,,90.0
11,"Clark, Hunter",6,1,9,15,,1.0,,1.0,2.0,2.0,4.0,3.0,1.0,1.0,,9.0,6.0,,,,,,57.0
7,"Dunstan, Luke",14,4,6,20,,1.0,,8.0,,3.0,3.0,5.0,,3.0,,12.0,9.0,,,1.0,,,66.0
14,"Geary, Jarryn",14,7,6,20,,,,5.0,4.0,1.0,1.0,3.0,,2.0,,5.0,14.0,,,2.0,,,82.0
4,"Gresham, Jade",13,3,7,20,2,1.0,,2.0,1.0,4.0,2.0,2.0,1.0,,,9.0,11.0,,2.0,,1.0,,82.0
25,"Kent, Dean",10,3,5,15,,1.0,,,1.0,2.0,,,,,,5.0,7.0,,,,,,71.0
13,"Lonie, Jack",7,2,8,15,1,,,4.0,,2.0,,1.0,,,,7.0,9.0,,,3.0,,,72.0
19,"Marshall, Rowan",12,5,4,16,,,40.0,6.0,3.0,3.0,6.0,3.0,2.0,1.0,,10.0,6.0,,,2.0,,,82.0
36,"McKenzie, Daniel",8,3,5,13,,,,3.0,2.0,2.0,,1.0,1.0,,,5.0,8.0,,,3.0,,,93.0
28,"Membrey, Tim",11,5,5,16,2,1.0,,3.0,,3.0,,2.0,1.0,,,9.0,7.0,3.0,2.0,3.0,,3.0,93.0
16,"Newnes, Jack",12,4,13,25,,,,3.0,3.0,6.0,2.0,3.0,,,,8.0,14.0,,,2.0,,,88.0
34,"Parker, Matthew",6,2,5,11,,1.0,,4.0,1.0,,,2.0,1.0,2.0,,5.0,7.0,1.0,,1.0,,,79.0
6,"Ross, Sebastian",10,1,11,21,,1.0,,2.0,2.0,3.0,8.0,,,,,12.0,12.0,,,1.0,2.0,,85.0
5,"Savage, Shane",11,5,6,17,,,,4.0,1.0,2.0,,2.0,,,,5.0,11.0,1.0,,2.0,,,91.0
35,"Sinclair, Jack",,,9,9,,,,4.0,1.0,1.0,2.0,1.0,1.0,1.0,,5.0,4.0,,,2.0,3.0,,89.0
9,"Steele, Jack",17,8,5,22,,1.0,,8.0,3.0,2.0,3.0,5.0,1.0,1.0,,7.0,15.0,,,1.0,1.0,,90.0
29,"Webster, Jimmy",13,2,6,19,,,,3.0,3.0,3.0,,4.0,1.0,1.0,,5.0,15.0,,,2.0,,,89.0
44,"Wilkie, Callum",7,4,5,12,,,,1.0,2.0,,,,,,,4.0,8.0,1.0,,3.0,,,74.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,215,80,151,366,9,12.0,46.0,67.0,41.0,50.0,35.0,46.0,13.0,16.0,2.0,154.0,208.0,12.0,7.0,48.0,7.0,4.0,
Opposition,Opposition,245,103,172,417,11,5.0,31.0,69.0,41.0,55.0,43.0,65.0,16.0,13.0,4.0,156.0,246.0,15.0,11.0,73.0,6.0,7.0,
