Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Boyd, Matthew",14,4,9,23,,,2.0,5.0,2.0,1.0,7.0,6.0,3.0,1.0,,12.0,12.0,,,1.0,,1.0,88.0
4,"Cross, Daniel",5,6,13,18,,,8.0,6.0,3.0,,1.0,1.0,3.0,1.0,,6.0,13.0,,1.0,,,1.0,90.0
33 ↑,"Djerrkura, Nathan",3,1,5,8,,,,5.0,1.0,2.0,3.0,3.0,2.0,2.0,,4.0,4.0,,,,,,36.0
13,"Giansiracusa, Daniel",15,7,8,23,5,,,4.0,,3.0,4.0,4.0,1.0,1.0,,7.0,14.0,,4.0,2.0,,,88.0
1 ↓,"Grant, Jarrad",,1,1,1,,,,4.0,,,,1.0,,1.0,,,1.0,,,,,,53.0
16,"Griffen, Ryan",18,6,6,24,2,1.0,2.0,2.0,,9.0,,1.0,1.0,,,7.0,18.0,1.0,,1.0,4.0,1.0,85.0
25,"Hargrave, Ryan",9,4,5,14,,,,,5.0,2.0,,1.0,,,,7.0,6.0,,,3.0,,,81.0
7,"Higgins, Shaun",12,3,6,18,2,1.0,,3.0,,1.0,1.0,3.0,1.0,,,6.0,13.0,,1.0,1.0,,,87.0
20,"Hill, Josh",6,1,3,9,,1.0,,2.0,,5.0,1.0,4.0,1.0,1.0,,4.0,4.0,,,2.0,,1.0,79.0
30,"Howard, Christian",10,5,7,17,,1.0,,2.0,1.0,1.0,,5.0,,3.0,,6.0,11.0,1.0,,1.0,,,86.0
19,"Jones, Liam",4,3,,4,,,1.0,3.0,,2.0,,2.0,,,,3.0,1.0,3.0,,2.0,,,86.0
36,"Lake, Brian",6,3,3,9,3,,,,2.0,,,3.0,1.0,3.0,,2.0,7.0,,2.0,2.0,,,92.0
27,"Minson, Will",8,3,11,19,,,17.0,5.0,,2.0,4.0,4.0,4.0,3.0,,11.0,8.0,1.0,,2.0,,,86.0
38,"Morris, Dale",9,5,2,11,,,,6.0,4.0,1.0,,1.0,2.0,,,6.0,5.0,,,1.0,,,94.0
31,"Mulligan, James",4,,1,5,,,,3.0,4.0,,,5.0,3.0,3.0,,4.0,1.0,,,8.0,,,84.0
2,"Murphy, Robert",7,1,11,18,,,,2.0,1.0,2.0,2.0,3.0,,2.0,,6.0,12.0,,,,1.0,1.0,84.0
42,"Picken, Liam",7,1,7,14,,,,6.0,1.0,3.0,2.0,4.0,4.0,2.0,,8.0,7.0,,,2.0,,,84.0
10,"Sherman, Justin",6,1,7,13,1,,,2.0,,2.0,2.0,2.0,,1.0,,6.0,8.0,,,2.0,,1.0,88.0
3,"Wallis, Mitch",4,3,8,12,,,,9.0,1.0,2.0,3.0,1.0,,,,5.0,6.0,,,,,1.0,78.0
14,"Ward, Callan",10,3,12,22,,1.0,,,4.0,2.0,3.0,2.0,,,,6.0,15.0,,,1.0,,,86.0
12,"Williams, Tom",9,4,2,11,,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,,5.0,5.0,,1.0,2.0,,,81.0
29,"Wood, Easton",6,4,9,15,,,,2.0,4.0,,,2.0,1.0,1.0,,3.0,12.0,,,6.0,,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,172,69,136,308,13,9.0,31.0,72.0,37.0,41.0,34.0,60.0,28.0,26.0,,124.0,183.0,6.0,9.0,39.0,5.0,7.0,
Opposition,Opposition,228,114,157,385,23,10.0,36.0,70.0,26.0,63.0,33.0,66.0,26.0,28.0,6.0,144.0,237.0,19.0,22.0,39.0,6.0,16.0,
