St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
43,"Attard, Jayden",21y 151d,22 (10-0-12 45.45%),2 (0.09),17 (9-0-8 52.94%),1 (0.06)
10,"Baker, Steven",27y 67d,149 (70-1-78 47.32%),33 (0.22),←,
14,"Ball, Luke",23y 64d,101 (61-0-40 60.40%),47 (0.47),←,
22,"Birss, Shane",24y 139d,59 (21-2-36 37.29%),25 (0.42),8 (4-0-4 50.00%),5 (0.63)
27,"Blake, Jason",26y 135d,108 (53-1-54 49.54%),25 (0.23),←,
28,"Clarke, Matthew",33y 313d,255 (126-2-127 49.80%),38 (0.15),7 (3-0-4 42.86%),
3,"Clarke, Xavier",23y 303d,92 (50-1-41 54.89%),39 (0.42),←,
26,"Dal Santo, Nick",23y 156d,115 (63-1-51 55.22%),58 (0.50),←,
17,"Fiora, Aaron",26y 100d,125 (58-0-67 46.40%),52 (0.42),47 (25-0-22 53.19%),27 (0.57)
6,"Fisher, Leigh",23y 100d,41 (28-0-13 68.29%),3 (0.07),←,
25,"Fisher, Sam",25y 18d,66 (41-0-25 62.12%),4 (0.06),←,
9,"Gehrig, Fraser",31y 147d,250 (132-1-117 53.00%),523 (2.09),135 (69-0-66 51.11%),364 (2.70)
19,"Gilbert, Sam",20y 343d,15 (8-0-7 53.33%),7 (0.47),←,
1,"Gram, Jason",23y 92d,47 (27-0-20 57.45%),17 (0.36),45 (26-0-19 57.78%),17 (0.38)
35,"Harvey, Robert",35y 341d,355 (178-3-174 50.56%),208 (0.59),←,
7,"Hayes, Lenny",27y 195d,163 (71-2-90 44.17%),61 (0.37),←,
8,"Hudghton, Max",30y 329d,201 (91-2-108 45.77%),14 (0.07),←,
31,"Maguire, Matt",23y 59d,90 (50-0-40 55.56%),19 (0.21),←,
44,"Milne, Stephen",27y 142d,136 (65-1-70 48.16%),265 (1.95),←,
11,"Montagna, Leigh",23y 268d,68 (41-0-27 60.29%),46 (0.68),←,
12,"Riewoldt, Nick",24y 284d,129 (64-1-64 50.00%),243 (1.88),←,
29,"Rix, Michael",26y 201d,27 (17-0-10 62.96%),3 (0.11),←,
Totals,Totals,26y 30d,2614 (1325-18-1271 50.69%),1732 (0.66),,
C,"Lyon, Ross",40y 262d,17 (9-0-8 52.94%),,←,
