West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
41,"Ah Chee, Brendon",7,4,1,8,,2.0,,1.0,1.0,1.0,,,1.0,,,2.0,6.0,,1.0,3.0,,,78.0
33,"Ainsworth, Brayden",13,5,1,14,1,,,3.0,2.0,5.0,1.0,4.0,2.0,1.0,,5.0,10.0,,,,,1.0,76.0
12,"Allen, Oscar",4,2,3,7,,,,3.0,1.0,,1.0,1.0,2.0,,,6.0,1.0,1.0,,6.0,,,79.0
28,"Cole, Tom",5,3,3,8,,,,3.0,3.0,1.0,1.0,4.0,1.0,3.0,,6.0,4.0,2.0,,6.0,,,85.0
15,"Cripps, Jamie",12,9,5,17,2,,,3.0,1.0,5.0,1.0,3.0,1.0,,,7.0,12.0,,1.0,2.0,,2.0,86.0
14,"Duggan, Liam",13,8,2,15,,,,,5.0,1.0,,1.0,,1.0,,4.0,13.0,1.0,,4.0,,,82.0
3,"Gaff, Andrew",22,6,19,41,2,,,3.0,3.0,1.0,6.0,3.0,,,3.0,13.0,26.0,,,1.0,2.0,,84.0
25,"Hurn, Shannon",20,7,4,24,,,,1.0,8.0,,1.0,1.0,1.0,,1.0,5.0,11.0,2.0,,2.0,,,91.0
34,"Hutchings, Mark",8,4,8,16,2,,,1.0,2.0,3.0,3.0,2.0,1.0,1.0,,6.0,9.0,1.0,2.0,1.0,,1.0,77.0
23,"Jetta, Lewis",11,6,1,12,,,,,1.0,2.0,,1.0,1.0,,,2.0,11.0,,,1.0,2.0,,83.0
29,"Lycett, Scott",6,6,2,8,1,,,4.0,,2.0,,,1.0,,,3.0,6.0,1.0,4.0,5.0,,1.0,87.0
7,"Masten, Chris",12,10,5,17,,,,,3.0,,1.0,,,,,1.0,16.0,,,1.0,1.0,,88.0
20,"McGovern, Jeremy",3,2,3,6,2,,,3.0,,,,1.0,,1.0,,5.0,1.0,1.0,1.0,2.0,,1.0,82.0
9,"Naitanui, Nic",9,3,6,15,,,41.0,8.0,,3.0,5.0,3.0,,2.0,,11.0,3.0,2.0,,2.0,,,63.0
8,"Redden, Jack",18,9,14,32,1,1.0,,6.0,2.0,3.0,5.0,2.0,3.0,,2.0,14.0,20.0,,1.0,1.0,1.0,2.0,84.0
44,"Rioli, Willie",5,3,3,8,2,,,2.0,,2.0,1.0,3.0,1.0,1.0,,5.0,6.0,1.0,1.0,4.0,,1.0,85.0
31,"Schofield, Will",8,5,2,10,,,,2.0,1.0,1.0,,,,,,4.0,4.0,2.0,,10.0,,,89.0
5,"Sheppard, Brad",6,3,3,9,,,,3.0,,2.0,,,,,,3.0,7.0,,,3.0,,,92.0
13,"Shuey, Luke",16,4,16,32,,1.0,,3.0,1.0,8.0,12.0,4.0,,3.0,,14.0,18.0,,,1.0,3.0,1.0,83.0
19,"Vardy, Nathan",2,,3,5,,,17.0,1.0,,,1.0,2.0,2.0,2.0,,5.0,1.0,,,,,,68.0
18,"Venables, Daniel",1,1,3,4,,,,6.0,,,,1.0,,1.0,,3.0,1.0,,,,,,69.0
6,"Yeo, Elliot",19,6,13,32,,2.0,,4.0,3.0,9.0,4.0,1.0,2.0,1.0,,12.0,21.0,,,4.0,,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,220,106,120,340,13,8.0,58.0,60.0,37.0,49.0,43.0,37.0,19.0,17.0,6.0,136.0,207.0,14.0,11.0,59.0,9.0,10.0,
Opposition,Opposition,190,79,182,372,10,15.0,29.0,63.0,36.0,52.0,32.0,40.0,17.0,19.0,,140.0,232.0,19.0,11.0,51.0,7.0,8.0,
