Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
23,"Clarkson, Alastair",14,4,3,17,2,1.0,,2.0,,,,,1.0,2.0,,,,,,,,,
26,"Doyle, Greg",5,3,1,6,,1.0,6.0,,,,,,1.0,1.0,,,,,,,,,
20,"Febey, Matthew",3,2,2,5,,,,,,,,,2.0,2.0,,,,,,,,,
16,"Grant, David",3,1,,3,,,,,,,,,,1.0,,,,,,,,,
22,"Hilton, Jeff",8,2,2,10,1,,,4.0,,,,,1.0,,,,,,,,,,
15,"Hopgood, Paul",8,2,2,10,,1.0,,4.0,,,,,1.0,1.0,,,,,,,,,
27,"Ingerson, Anthony",2,,1,3,,,1.0,2.0,,,,,1.0,,,,,,,,,,
7,"Kowal, Darren",8,,5,13,,,,,,,,,1.0,,,,,,,,,,
37,"Lamprill, Andrew",1,,1,2,,,,,,,,,,1.0,,,,,,,,,
17,"Lovett, Brett",6,3,7,13,,,,,,,,,,2.0,,,,,,,,,
6,"Lovett, Glenn",14,3,10,24,,,,1.0,,,,,3.0,2.0,,,,,,,,,
9,"Neitz, David",5,1,1,6,,,,2.0,,,,,1.0,1.0,,,,,,,,,
18,"Nettelbeck, Craig",7,3,2,9,4,,1.0,,,,,,2.0,,,,,,,,,,
4,"Obst, Andrew",17,2,13,30,1,,1.0,,,,,,2.0,2.0,3.0,,,,,,,,
24,"Sampson, Clay",4,2,4,8,,,,1.0,,,,,3.0,2.0,,,,,,,,,
10,"Seecamp, Marcus",4,1,2,6,2,1.0,,,,,,,2.0,,,,,,,,,,
29,"Smith, Shaun",8,7,1,9,3,4.0,,,,,,,1.0,1.0,,,,,,,,,
11,"Stynes, Jim",12,4,5,17,,2.0,19.0,2.0,,,,,2.0,3.0,,,,,,,,,
8,"Turley, Craig",9,2,19,28,,,,1.0,,,,,1.0,2.0,,,,,,,,,
12,"Viney, Todd",12,4,8,20,1,2.0,,3.0,,,,,5.0,3.0,2.0,,,,,,,,
13,"Yze, Adem",15,3,1,16,,1.0,,1.0,,,,,,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,165,49,90,255,14,14.0,28.0,23.0,,,,,30.0,28.0,5.0,,,,,,,,
Opposition,Opposition,165,53,105,270,13,10.0,7.0,25.0,,,,,28.0,30.0,1.0,,,,,,,,
