Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",24y 59d,139 (82-2-55 59.71%),182 (1.31),←,
3,"Bartel, Jimmy",24y 221d,123 (76-2-45 62.60%),72 (0.59),←,
24,"Blake, Mark",22y 307d,48 (36-0-12 75.00%),7 (0.15),←,
35,"Chapman, Paul",26y 250d,149 (85-2-62 57.72%),195 (1.31),←,
11,"Corey, Joel",26y 146d,166 (96-2-68 58.43%),54 (0.33),←,
44,"Enright, Corey",26y 302d,140 (78-2-60 56.43%),43 (0.31),←,
2,"Harley, Tom",29y 360d,174 (103-3-68 60.06%),10 (0.06),173 (102-3-68 59.83%),9 (0.05)
8,"Hunt, Josh",26y 120d,112 (69-1-42 62.05%),15 (0.13),←,
20,"Johnson, Steve",25y 8d,102 (64-2-36 63.73%),188 (1.84),←,
45,"Ling, Cameron",27y 136d,174 (103-3-68 60.06%),100 (0.57),←,
13,"Lonergan, Tom",24y 56d,13 (8-1-4 65.38%),21 (1.62),←,
4,"Mackie, Andrew",23y 340d,73 (53-0-20 72.60%),47 (0.64),←,
39,"Milburn, Darren",31y 88d,228 (126-1-101 55.48%),85 (0.37),←,
21,"Mooney, Cameron",28y 290d,158 (97-1-60 61.71%),185 (1.17),147 (87-1-59 59.52%),183 (1.24)
6,"Ottens, Brad",28y 169d,194 (97-1-96 50.26%),226 (1.16),65 (44-1-20 68.46%),74 (1.14)
33,"Rooke, Max",26y 206d,103 (57-2-44 56.31%),26 (0.25),←,
30,"Scarlett, Matthew",29y 37d,197 (114-2-81 58.38%),16 (0.08),←,
14,"Selwood, Joel",20y 47d,35 (32-0-3 91.43%),11 (0.31),←,
27,"Stokes, Mathew",23y 233d,43 (35-0-8 81.40%),65 (1.51),←,
7,"Taylor, Harry",22y 30d,11 (10-0-1 90.91%),1 (0.09),←,
5,"Varcoe, Travis",20y 93d,25 (22-0-3 88.00%),24 (0.96),←,
40,"Wojcinski, David",27y 298d,131 (78-2-51 60.31%),44 (0.34),←,
Totals,Totals,25y 272d,2538 (1521-29-988 59.93%),1617 (0.64),,
C,"Thompson, Mark",44y 236d,200 (113-3-84 57.25%),,←,
