Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
6,"Barnes, John",29y 47d,139 (79-2-58 57.55%),68 (0.49),127 (73-1-53 57.87%),56 (0.44)
9,"Bizzell, Clint",22y 20d,15 (5-0-10 33.33%),4 (0.27),←,
8,"Burns, Ronnie",25y 127d,61 (34-1-26 56.56%),110 (1.80),←,
2,"Colbert, Leigh",23y 41d,99 (60-1-38 61.11%),47 (0.47),←,
19,"Hall, Derek",27y 231d,64 (38-1-25 60.16%),68 (1.06),62 (36-1-25 58.87%),65 (1.05)
22,"Hargreaves, Tim",23y 49d,61 (26-1-34 43.44%),69 (1.13),19 (9-0-10 47.37%),12 (0.63)
32,"Hocking, Garry",29y 283d,218 (126-2-90 58.26%),207 (0.95),←,
13,"Kilpatrick, Glenn",25y 323d,75 (41-0-34 54.67%),11 (0.15),49 (27-0-22 55.10%),7 (0.14)
1,"King, Steven",19y 238d,40 (20-0-20 50.00%),12 (0.30),←,
21,"Mansfield, Michael",26y 344d,157 (92-1-64 58.92%),85 (0.54),←,
17,"McGrath, Tim",27y 284d,161 (100-1-60 62.42%),13 (0.08),154 (96-1-57 62.66%),13 (0.08)
31,"Mensch, David",25y 338d,91 (61-0-30 67.03%),87 (0.96),←,
39,"Milburn, Darren",21y 94d,19 (7-0-12 36.84%),7 (0.37),←,
34,"Rahilly, James",19y 33d,11 (6-0-5 54.55%),1 (0.09),←,
15,"Riccardi, Peter",25y 213d,139 (86-1-52 62.23%),135 (0.97),←,
27,"Sanderson, Brenton",24y 141d,81 (45-1-35 56.17%),20 (0.25),71 (43-1-27 61.27%),15 (0.21)
12,"Sholl, Brad",25y 250d,85 (51-1-33 60.59%),27 (0.32),83 (51-1-31 62.05%),27 (0.33)
24,"Simpson, Hamish",22y 182d,3 (1-0-2 33.33%),,←,
37,"Simpson, Sean",28y 93d,120 (68-1-51 57.08%),19 (0.16),113 (67-1-45 59.73%),18 (0.16)
4,"Snell, Jason",20y 356d,25 (14-0-11 56.00%),26 (1.04),←,
14,"Spinks, Brett",24y 253d,34 (19-0-15 55.88%),43 (1.26),13 (7-0-6 53.85%),29 (2.23)
26,"Stoneham, Barry",30y 159d,207 (121-2-84 58.94%),180 (0.87),←,
Totals,Totals,24y 352d,1905 (1100-16-789 57.74%),1239 (0.65),,
C,"Ayres, Gary",37y 293d,88 (53-1-34 60.80%),,←,
