Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
23,"Bode, Matthew",20y 46d,20 (9-0-11 45.00%),15 (0.75),←,
5,"Bond, Shane",24y 36d,86 (48-1-37 56.40%),31 (0.36),52 (24-1-27 47.12%),11 (0.21)
3,"Breuer, Shayne",26y 338d,122 (70-3-49 58.61%),105 (0.86),51 (24-2-25 49.02%),28 (0.55)
12,"Cockatoo-Collins, Che",24y 162d,94 (53-3-38 57.98%),128 (1.36),9 (6-0-3 66.67%),19 (2.11)
35,"Cornes, Chad",19y 275d,5 (2-0-3 40.00%),3 (0.60),←,
28,"Daniels, Stephen",22y 345d,41 (19-2-20 48.78%),2 (0.05),←,
37,"Dew, Stuart",19y 361d,36 (16-1-19 45.83%),34 (0.94),←,
11,"Eagleton, Nathan",20y 277d,53 (25-2-26 49.06%),42 (0.79),←,
10,"Francou, Josh",25y 7d,61 (28-2-31 47.54%),37 (0.61),←,
31,"French, Barnaby",23y 262d,20 (11-0-9 55.00%),9 (0.45),←,
18,"Harwood, Mark",21y 128d,17 (8-1-8 50.00%),8 (0.47),←,
38,"James, Roger",23y 297d,30 (15-1-14 51.67%),13 (0.43),←,
29,"Kingsley, Adam",23y 359d,54 (27-1-26 50.93%),15 (0.28),←,
20,"Lade, Brendon",23y 35d,62 (29-2-31 48.39%),43 (0.69),←,
9,"Lyle, Brayden",26y 161d,83 (42-2-39 51.81%),14 (0.17),57 (28-2-27 50.88%),9 (0.16)
33,"Mead, Darren",28y 138d,63 (30-2-31 49.21%),4 (0.06),←,
14,"Paxman, Stephen",28y 253d,162 (51-1-110 31.79%),23 (0.14),60 (29-1-30 49.17%),5 (0.08)
6,"Schofield, Jarrad",24y 196d,81 (48-0-33 59.26%),51 (0.63),18 (9-0-9 50.00%),17 (0.94)
34,"Steinberner, Nathan",22y 156d,12 (6-1-5 54.17%),3 (0.25),←,
36,"Stevens, Nick",19y 223d,37 (18-1-18 50.00%),22 (0.59),←,
1,"Wanganeen, Gavin",26y 57d,175 (97-5-73 56.86%),90 (0.51),48 (24-2-22 52.08%),27 (0.56)
15,"Wilson, Michael",22y 266d,63 (30-2-31 49.21%),24 (0.38),←,
Totals,Totals,23y 216d,1377 (682-33-662 49.53%),716 (0.52),,
C,"Williams, Mark",40y 358d,20 (11-0-9 55.00%),,←,
