St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Battle, Josh",3,2,2,5,1,,,,,1.0,,2.0,,,,1.0,3.0,,1.0,,,,61.0
15,"Billings, Jack",11,7,7,18,,3.0,,1.0,1.0,3.0,3.0,2.0,1.0,,,7.0,11.0,1.0,2.0,1.0,,,88.0
22,"Brown, Nathan",1,1,4,5,,,,1.0,,,,,,,,1.0,3.0,,,2.0,,,97.0
27,"Bruce, Josh",6,6,9,15,1,,4.0,1.0,1.0,5.0,2.0,,1.0,,,6.0,8.0,1.0,,,,,91.0
2,"Carlisle, Jake",12,11,7,19,1,,,3.0,4.0,1.0,,5.0,,1.0,,7.0,11.0,3.0,1.0,4.0,,,92.0
14,"Geary, Jarryn",12,4,7,19,,,,1.0,8.0,,1.0,6.0,1.0,1.0,,4.0,14.0,,,3.0,,,83.0
19,"Gilbert, Sam",6,,3,9,,,2.0,4.0,2.0,1.0,2.0,2.0,1.0,,,7.0,2.0,,,2.0,,,56.0
4,"Gresham, Jade",7,3,5,12,1,2.0,,1.0,,4.0,2.0,,,,,6.0,7.0,,1.0,1.0,2.0,2.0,81.0
1,"Hickey, Tom",6,,6,12,,1.0,19.0,2.0,,1.0,5.0,3.0,2.0,1.0,,8.0,3.0,,,1.0,,,79.0
21,"Long, Ben",2,,9,11,,,,5.0,,,,3.0,1.0,1.0,,7.0,5.0,,,1.0,,,72.0
13,"Lonie, Jack",10,1,7,17,1,2.0,,4.0,,4.0,3.0,4.0,,1.0,,8.0,9.0,,1.0,1.0,,1.0,88.0
36,"McKenzie, Daniel",6,3,7,13,,,,,1.0,2.0,2.0,3.0,,2.0,,4.0,8.0,,,2.0,,,63.0
11,"Montagna, Leigh",9,5,10,19,,,,2.0,2.0,4.0,,1.0,,,,4.0,15.0,,,1.0,,,89.0
16,"Newnes, Jack",13,5,14,27,,1.0,,2.0,5.0,3.0,1.0,3.0,,2.0,,5.0,23.0,1.0,1.0,3.0,,,89.0
12,"Riewoldt, Nick",9,5,7,16,1,,,3.0,,3.0,,1.0,2.0,1.0,,8.0,10.0,1.0,1.0,3.0,,,98.0
17,"Roberton, Dylan",20,8,6,26,,,,2.0,11.0,1.0,,4.0,1.0,,,3.0,19.0,1.0,,2.0,,,85.0
6,"Ross, Sebastian",9,3,11,20,,,,4.0,1.0,2.0,4.0,2.0,,1.0,,5.0,16.0,,,1.0,,,81.0
5,"Savage, Shane",16,8,15,31,,,,1.0,2.0,4.0,1.0,,,,,7.0,21.0,2.0,,1.0,2.0,1.0,88.0
35,"Sinclair, Jack",6,8,13,19,1,1.0,,2.0,1.0,,1.0,,,,,4.0,15.0,1.0,2.0,1.0,1.0,,91.0
9,"Steele, Jack",8,2,9,17,,1.0,,3.0,1.0,3.0,1.0,3.0,,,,6.0,13.0,1.0,,,,1.0,70.0
3,"Steven, Jack",17,4,13,30,,3.0,,4.0,1.0,1.0,3.0,1.0,1.0,,,9.0,21.0,,,1.0,,1.0,80.0
25,"Stevens, Koby",4,4,12,16,,,,4.0,,1.0,1.0,3.0,,3.0,,3.0,14.0,,,1.0,,,75.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,90,183,376,7,15.0,25.0,50.0,41.0,44.0,32.0,48.0,11.0,14.0,,120.0,251.0,12.0,10.0,32.0,5.0,6.0,
Opposition,Opposition,256,138,186,442,17,16.0,32.0,68.0,34.0,61.0,29.0,53.0,14.0,11.0,6.0,135.0,295.0,19.0,20.0,27.0,11.0,12.0,
