Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
9,"Acres, Blake",24y 286d,77 (30-1-46 39.61%),29 (0.38),2 (1-0-1 50.00%),
11,"Aish, James",24y 254d,89 (35-0-54 39.33%),23 (0.26),7 (2-0-5 28.57%),
41,"Banfield, Bailey",22y 144d,31 (11-0-20 35.48%),9 (0.29),←,
34,"Bewley, Brett",25y 96d,14 (6-0-8 42.86%),4 (0.29),←,
8,"Brayshaw, Andrew",20y 254d,46 (17-0-29 36.96%),12 (0.26),←,
5,"Cerra, Adam",20y 286d,48 (18-0-30 37.50%),9 (0.19),←,
33,"Colyer, Travis",28y 330d,103 (48-1-54 47.09%),61 (0.59),16 (5-0-11 31.25%),7 (0.44)
36,"Cox, Brennan",21y 341d,38 (11-0-27 28.95%),27 (0.71),←,
4,"Darcy, Sean",22y 37d,31 (9-0-22 29.03%),8 (0.26),←,
44,"Duman, Taylin",22y 92d,29 (12-0-17 41.38%),1 (0.03),←,
43,"Frederick, Michael",20y 63d,1 (0-0-1 0.00%),1 (1.00),←,
32,"Hill, Stephen",30y 79d,210 (107-0-103 50.95%),112 (0.53),←,
15,"Hughes, Ethan",25y 225d,57 (20-0-37 35.09%),4 (0.07),←,
37,"Lobb, Rory",27y 161d,96 (51-2-43 54.17%),84 (0.88),22 (9-0-13 40.91%),20 (0.91)
16,"Mundy, David",34y 365d,322 (162-1-159 50.47%),137 (0.43),←,
13,"Ryan, Luke",24y 164d,56 (20-0-36 35.71%),3 (0.05),←,
28,"Schultz, Lachie",22y 232d,14 (4-0-10 28.57%),8 (0.57),←,
22,"Serong, Caleb",19y 161d,4 (2-0-2 50.00%),1 (0.25),←,
20,"Taberner, Matthew",27y 32d,78 (35-0-43 44.87%),86 (1.10),←,
18,"Tucker, Darcy",23y 178d,77 (24-0-53 31.17%),33 (0.43),←,
10,"Walters, Michael",29y 194d,158 (77-1-80 49.05%),269 (1.70),←,
14,"Wilson, Nathan",27y 194d,121 (57-2-62 47.93%),17 (0.14),44 (17-0-27 38.64%),1 (0.02)
Totals,Totals,24y 306d,1700 (756-8-936 44.47%),938 (0.55),,
C,"Longmuir, Justin",39y 180d,7 (2-0-5 28.57%),,←,
