Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",26y 233d,187 (104-0-83 55.61%),177 (0.95),←,
17,"Bruce, Josh",30y 37d,151 (67-1-83 44.70%),233 (1.54),38 (25-0-13 65.79%),62 (1.63)
36,"Cleary, Luke",20y 132d,4 (4-0-0 100.00%),,←,
31,"Dale, Bailey",25y 358d,102 (56-0-46 54.90%),75 (0.74),←,
5,"Dunkley, Josh",25y 187d,110 (62-0-48 56.36%),61 (0.55),←,
44,"English, Tim",24y 339d,79 (44-0-35 55.70%),42 (0.53),←,
38,"Garcia, Riley",21y 166d,13 (7-0-6 53.85%),5 (0.38),←,
43,"Gardner, Ryan",25y 44d,38 (23-0-15 60.53%),2 (0.05),←,
29,"Hannan, Mitch",28y 128d,72 (41-0-31 56.94%),73 (1.01),22 (13-0-9 59.09%),18 (0.82)
39,"Johannisen, Jason",29y 249d,173 (89-0-84 51.45%),67 (0.39),←,
42,"Keath, Alex",30y 176d,83 (49-1-33 59.64%),5 (0.06),53 (33-0-20 62.26%),4 (0.08)
24,"Khamis, Buku",22y 113d,7 (5-0-2 71.43%),6 (0.86),←,
21,"Liberatore, Tom",30y 60d,190 (92-0-98 48.42%),72 (0.38),←,
11,"Macrae, Jack",27y 346d,202 (108-0-94 53.47%),46 (0.23),←,
30,"McNeil, Lachlan",21y 156d,25 (18-0-7 72.00%),17 (0.68),←,
20,"Richards, Ed",23y 12d,79 (41-0-38 51.90%),24 (0.30),←,
6,"Smith, Bailey",21y 220d,78 (46-0-32 58.97%),38 (0.49),←,
41,"Sweet, Jordon",24y 163d,11 (9-0-2 81.82%),2 (0.18),←,
1,"Treloar, Adam",29y 128d,207 (91-1-115 44.20%),123 (0.59),34 (21-0-13 61.76%),26 (0.76)
2,"Ugle-Hagan, Jamarra",20y 102d,16 (8-0-8 50.00%),17 (1.06),←,
19,"Weightman, Cody",21y 181d,34 (19-0-15 55.88%),54 (1.59),←,
14,"West, Rhylee",22y 3d,21 (14-0-7 66.67%),13 (0.62),←,
34,"Williams, Bailey",24y 278d,98 (53-0-45 54.08%),16 (0.16),←,
Totals,Totals,25y 39d,1980 (1050-3-927 53.03%),1168 (0.59),,
C,"Beveridge, Luke",51y 326d,177 (101-0-76 57.06%),,←,
