Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
3,"Bartel, Jimmy",27y 143d,186 (127-2-57 68.82%),115 (0.62),←,
35,"Chapman, Paul",29y 172d,203 (129-2-72 64.04%),272 (1.34),←,
11,"Corey, Joel",29y 68d,218 (138-2-78 63.76%),66 (0.30),←,
22,"Duncan, Mitch",19y 320d,12 (11-0-1 91.67%),16 (1.33),←,
44,"Enright, Corey",29y 224d,204 (130-2-72 64.22%),51 (0.25),←,
26,"Hawkins, Tom",22y 279d,65 (53-0-12 81.54%),82 (1.26),←,
19,"Hunt, Taylor",20y 172d,12 (11-0-1 91.67%),1 (0.08),←,
20,"Johnson, Steve",27y 296d,157 (111-2-44 71.34%),316 (2.01),←,
9,"Kelly, James",27y 118d,175 (116-1-58 66.57%),71 (0.41),←,
45,"Ling, Cameron",30y 58d,229 (147-3-79 64.85%),126 (0.55),←,
13,"Lonergan, Tom",26y 344d,57 (43-1-13 76.32%),44 (0.77),←,
4,"Mackie, Andrew",26y 262d,132 (102-0-30 77.27%),64 (0.48),←,
10,"Menzel, Daniel",19y 225d,8 (8-0-0 100.00%),10 (1.25),←,
39,"Milburn, Darren",34y 11d,283 (172-1-110 60.95%),92 (0.33),←,
6,"Ottens, Brad",31y 91d,230 (127-1-102 55.43%),248 (1.08),101 (74-1-26 73.76%),96 (0.95)
31,"Podsiadly, James",29y 228d,23 (17-0-6 73.91%),54 (2.35),←,
30,"Scarlett, Matthew",31y 325d,250 (159-2-89 64.00%),16 (0.06),←,
14,"Selwood, Joel",22y 335d,98 (83-0-15 84.69%),34 (0.35),←,
27,"Stokes, Mathew",26y 155d,93 (75-0-18 80.65%),139 (1.49),←,
7,"Taylor, Harry",24y 318d,71 (59-0-12 83.10%),8 (0.11),←,
5,"Varcoe, Travis",23y 16d,81 (70-0-11 86.42%),87 (1.07),←,
40,"Wojcinski, David",30y 220d,181 (119-2-60 66.30%),58 (0.32),←,
Totals,Totals,26y 332d,2968 (2007-21-940 67.62%),1970 (0.66),,
C,"Scott, Chris",34y 358d,5 (5-0-0 100.00%),,←,
