Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
27,"Chick, Daniel",20y 210d,22 (11-1-10 52.27%),14 (0.64),←,
3,"Condon, Anthony",28y 276d,141 (96-0-45 68.09%),49 (0.35),←,
9,"Crawford, Shane",21y 364d,80 (41-1-38 51.88%),69 (0.86),←,
19,"Dunstall, Jason",32y 24d,248 (170-1-77 68.75%),1179 (4.75),←,
34,"Graham, Mark",23y 178d,65 (31-1-33 48.46%),14 (0.22),←,
15,"Harford, Daniel",19y 172d,33 (14-0-19 42.42%),12 (0.36),←,
22,"Hargreaves, Tim",21y 100d,42 (17-1-24 41.67%),57 (1.36),←,
2,"Holland, Nick",22y 40d,38 (15-1-22 40.79%),30 (0.79),←,
1,"Jencke, Ray",30y 166d,189 (121-1-67 64.29%),27 (0.14),←,
11,"Kappler, Darren",31y 228d,165 (55-1-109 33.64%),139 (0.84),19 (10-1-8 55.26%),14 (0.74)
14,"Krummel, Brendan",24y 75d,21 (12-0-9 57.14%),5 (0.24),11 (6-0-5 54.55%),2 (0.18)
24,"Langford, Chris",33y 249d,295 (203-2-90 69.15%),32 (0.11),←,
12,"Lawrence, Stephen",27y 138d,123 (73-0-50 59.35%),26 (0.21),←,
7,"McCabe, Luke",20y 28d,17 (9-0-8 52.94%),3 (0.18),←,
8,"Minton-Connell, Simon",27y 134d,87 (20-0-67 22.99%),252 (2.90),22 (7-0-15 31.82%),33 (1.50)
44,"Platten, John",33y 174d,240 (158-1-81 66.04%),214 (0.89),←,
18,"Pritchard, Darrin",30y 170d,199 (132-1-66 66.58%),92 (0.46),←,
4,"Salmon, Paul",31y 231d,227 (131-3-93 58.37%),513 (2.26),18 (8-1-9 47.22%),4 (0.22)
6,"Taylor, Richard",23y 55d,33 (16-1-16 50.00%),13 (0.39),←,
33,"Treleven, Craig",26y 85d,21 (10-1-10 50.00%),7 (0.33),←,
30,"Woods, Tony",27y 67d,71 (31-1-39 44.37%),19 (0.27),40 (15-1-24 38.75%),9 (0.22)
Totals,Totals,26y 185d,2357 (1366-18-973 57.96%),2766 (1.17),,
C,"Judge, Ken",38y 236d,23 (11-1-11 50.00%),,←,
