West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
6,"Banfield, Drew",8,4,3,11,,,,2.0,2.0,2.0,2.0,1.0,,1.0,,4.0,6.0,,,1.0,1.0,,
10,"Braun, Michael",8,3,6,14,1,,,,2.0,5.0,1.0,3.0,,,,5.0,9.0,2.0,1.0,,,,
46,"Carroll, Trent",9,7,5,14,1,1.0,,2.0,3.0,1.0,,3.0,1.0,1.0,,4.0,9.0,3.0,2.0,1.0,1.0,,
15,"Chambers, Callum",2,2,2,4,1,,,,,1.0,,,,,,2.0,2.0,,,,,,
22,"Collica, Michael",9,3,2,11,,1.0,1.0,4.0,1.0,,,2.0,2.0,,,7.0,4.0,1.0,,3.0,,,
9,"Cousins, Ben",10,2,6,16,,,,2.0,2.0,4.0,2.0,1.0,,,,6.0,10.0,,1.0,1.0,1.0,,
20,"Cox, Dean",5,5,5,10,2,,9.0,,,,,1.0,2.0,,,4.0,6.0,1.0,2.0,,,,
32,"Embley, Andrew",12,7,1,13,,,,6.0,2.0,2.0,2.0,2.0,1.0,,,2.0,10.0,1.0,,2.0,2.0,,
7,"Fletcher, Chad",9,6,5,14,,,,1.0,3.0,2.0,,2.0,1.0,1.0,,3.0,11.0,,,2.0,,,
1,"Gardiner, Michael",12,9,6,18,1,2.0,18.0,,,2.0,2.0,1.0,,1.0,,5.0,12.0,2.0,2.0,,,,
23,"Glass, Darren",1,2,4,5,,,,,1.0,,,,1.0,,,4.0,1.0,2.0,,4.0,,,
35,"Green, Kasey",6,2,1,7,,,,2.0,1.0,1.0,,,2.0,,,4.0,3.0,1.0,,1.0,,,
39,"Hunter, Adam",8,6,4,12,,,1.0,5.0,1.0,3.0,1.0,1.0,,,,5.0,6.0,1.0,1.0,4.0,,,
27,"Jakovich, Glen",10,8,3,13,2,,,1.0,,4.0,2.0,1.0,,1.0,,3.0,10.0,1.0,2.0,3.0,,,
3,"Judd, Chris",9,2,5,14,,1.0,,3.0,3.0,1.0,2.0,3.0,2.0,1.0,,9.0,7.0,,,,3.0,,
4,"Kerr, Daniel",10,2,6,16,2,,,3.0,2.0,4.0,2.0,1.0,1.0,1.0,,7.0,8.0,,,2.0,,,
45,"Lynch, Quinten",2,1,2,4,,,,1.0,,1.0,,3.0,,1.0,,3.0,1.0,,,2.0,,,
30,"Matera, Peter",16,5,6,22,1,,,5.0,3.0,8.0,3.0,2.0,1.0,,,8.0,15.0,,,2.0,2.0,,
33,"Matera, Phillip",8,2,3,11,2,1.0,,1.0,,1.0,3.0,4.0,2.0,2.0,,7.0,4.0,,1.0,,1.0,,
28,"Sampi, Ashley",5,1,4,9,,,,1.0,,4.0,2.0,3.0,,1.0,,7.0,2.0,,,,,,
44,"Wirrpanda, David",7,3,3,10,,1.0,,1.0,,3.0,1.0,1.0,,,,5.0,6.0,2.0,1.0,,,,
13,"Wooden, Josh",9,6,4,13,,,,,1.0,,2.0,2.0,1.0,,,4.0,9.0,,,2.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,175,88,86,261,13,11.0,29.0,40.0,27.0,49.0,27.0,37.0,17.0,11.0,,108.0,151.0,17.0,13.0,30.0,11.0,,
Opposition,Opposition,198,102,132,330,20,16.0,34.0,42.0,34.0,55.0,35.0,39.0,11.0,17.0,6.0,110.0,220.0,15.0,11.0,57.0,9.0,,
