Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Allan, Matthew",6,5,9,15,,,19.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,,7.0,8.0,,,2.0,,,73.0
15,"Alvey, Mark",10,6,4,14,,,,,2.0,2.0,2.0,2.0,,,,2.0,12.0,,,,,,49.0
23,"Bolton, Mark",5,3,7,12,,,,1.0,2.0,1.0,,2.0,1.0,1.0,,5.0,8.0,1.0,,6.0,,,100.0
37,"Bullen, Marcus",4,4,3,7,,,,,1.0,2.0,2.0,2.0,,2.0,,2.0,5.0,,,,1.0,2.0,45.0
31,"Fletcher, Dustin",14,6,3,17,,,,2.0,14.0,,,,3.0,,,5.0,8.0,1.0,,8.0,1.0,,98.0
19,"Hille, David",3,1,2,5,,2.0,7.0,,,1.0,1.0,,2.0,,,3.0,2.0,,1.0,1.0,,,47.0
5,"Hird, James",16,7,3,19,2,1.0,,1.0,3.0,5.0,,2.0,,,,5.0,14.0,2.0,1.0,1.0,,2.0,99.0
14,"Johnson, Jason",14,7,13,27,,,,1.0,2.0,8.0,6.0,1.0,2.0,1.0,,11.0,16.0,,,,,3.0,76.0
1,"Johnson, Mark",8,4,4,12,,2.0,,3.0,2.0,1.0,2.0,1.0,1.0,1.0,,7.0,6.0,1.0,,2.0,,1.0,97.0
18,"Lloyd, Matthew",9,8,1,10,5,,,,,1.0,,3.0,1.0,2.0,,4.0,6.0,2.0,4.0,2.0,,,100.0
42,"Lovett-Murray, Nathan",5,1,1,6,3,,,1.0,,1.0,,1.0,,,,,6.0,,,,,,43.0
25,"Lucas, Scott",15,6,7,22,2,2.0,,4.0,1.0,7.0,2.0,5.0,1.0,2.0,,5.0,17.0,1.0,,4.0,,,100.0
33,"McPhee, Adam",11,10,12,23,,,,1.0,4.0,2.0,,3.0,1.0,2.0,2.0,10.0,14.0,4.0,,3.0,,,100.0
10,"McVeigh, Mark",4,2,4,8,,,,2.0,2.0,,,1.0,1.0,,,3.0,6.0,,,2.0,,,100.0
24,"Misiti, Joe",8,2,5,13,1,,,1.0,,2.0,4.0,2.0,,,,7.0,7.0,,1.0,2.0,,,76.0
28,"Murphy, Justin",10,8,5,15,2,,,3.0,1.0,4.0,,2.0,1.0,,,3.0,12.0,,1.0,4.0,2.0,,95.0
11,"Peverill, Damien",8,5,6,14,,1.0,,2.0,,1.0,1.0,,,,,3.0,11.0,,1.0,3.0,1.0,2.0,64.0
9,"Ramanauskas, Adam",6,2,2,8,1,1.0,,,1.0,2.0,,,,,,,7.0,,1.0,,1.0,,62.0
43,"Rioli, Dean",10,6,4,14,,,,1.0,3.0,4.0,2.0,2.0,,,,6.0,9.0,,,5.0,,,81.0
7,"Solomon, Dean",9,4,9,18,1,1.0,,5.0,,4.0,3.0,2.0,2.0,,,8.0,10.0,,1.0,1.0,,2.0,95.0
6,"Wellman, Sean",6,5,6,12,,,,1.0,5.0,,,4.0,1.0,1.0,,3.0,9.0,,,5.0,,,100.0
12,"Welsh, Andrew",15,5,11,26,,,,,4.0,1.0,3.0,4.0,,,3.0,8.0,17.0,1.0,,1.0,3.0,1.0,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,196,107,121,317,17,13.0,26.0,31.0,48.0,50.0,31.0,40.0,18.0,13.0,5.0,107.0,210.0,13.0,11.0,52.0,9.0,13.0,
Opposition,Opposition,179,92,108,287,12,13.0,23.0,42.0,33.0,62.0,26.0,43.0,13.0,18.0,1.0,104.0,182.0,10.0,13.0,43.0,14.0,5.0,
