Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
44,"Bail, Rohan",21y 296d,4 (2-0-2 50.00%),3 (0.75),←,
3,"Bartram, Clint",22y 61d,62 (20-1-41 33.06%),13 (0.21),←,
6,"Bate, Matthew",22y 329d,72 (23-0-49 31.94%),72 (1.00),←,
43,"Bennell, Jamie",19y 315d,20 (4-0-16 20.00%),4 (0.20),←,
32,"Bruce, Cameron",30y 200d,207 (86-1-120 41.79%),204 (0.99),←,
36,"Davey, Aaron",26y 312d,123 (50-1-72 41.06%),139 (1.13),←,
14,"Dunn, Lynden",22y 339d,56 (17-0-39 30.36%),39 (0.70),←,
8,"Frawley, James",21y 210d,44 (12-0-32 27.27%),1 (0.02),←,
20,"Garland, Colin",21y 355d,22 (4-0-18 18.18%),2 (0.09),←,
18,"Green, Brad",29y 36d,202 (89-1-112 44.31%),249 (1.23),←,
16,"Grimes, Jack",20y 342d,16 (4-0-12 25.00%),2 (0.13),←,
40,"Jamar, Mark",26y 252d,77 (30-1-46 39.61%),30 (0.39),←,
2,"Jones, Nathan",22y 88d,74 (17-1-56 23.65%),30 (0.41),←,
28,"Macdonald, Joel",25y 190d,84 (47-1-36 56.55%),6 (0.07),4 (2-0-2 50.00%),
23,"McDonald, James",33y 195d,239 (99-1-139 41.63%),53 (0.22),←,
13,"McKenzie, Jordie",19y 301d,7 (2-0-5 28.57%),1 (0.14),←,
22,"Moloney, Brent",26y 80d,94 (35-1-58 37.77%),23 (0.24),71 (23-0-48 32.39%),17 (0.24)
15,"Petterd, Ricky",21y 268d,33 (9-0-24 27.27%),33 (1.00),←,
31,"Scully, Tom",18y 338d,4 (2-0-2 50.00%),,←,
12,"Sylvia, Colin",24y 161d,88 (29-1-58 33.52%),69 (0.78),←,
9,"Trengove, Jack",18y 228d,4 (2-0-2 50.00%),1 (0.25),←,
1,"Warnock, Matthew",26y 15d,42 (9-0-33 21.43%),1 (0.02),←,
Totals,Totals,23y 306d,1574 (592-10-972 37.61%),975 (0.62),,
C,"Bailey, Dean",43y 90d,48 (9-0-39 18.75%),,←,
