Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Andrews, Harris",3,2,2,5,,,,,2.0,,,2.0,,1.0,,3.0,3.0,,,8.0,,,96.0
4,"Bastinac, Ryan",7,3,9,16,3,,,1.0,,2.0,1.0,4.0,2.0,,,9.0,8.0,,1.0,,,,89.0
9,"Beams, Dayne",7,2,11,18,,,,6.0,1.0,4.0,2.0,5.0,1.0,1.0,,6.0,13.0,,,,,1.0,91.0
13,"Berry, Jarrod",7,6,11,18,,,,6.0,3.0,3.0,1.0,2.0,3.0,2.0,,10.0,10.0,,,1.0,,1.0,67.0
8,"Bewick, Rohan",3,3,6,9,,2.0,,2.0,,,1.0,3.0,1.0,1.0,,5.0,4.0,,1.0,,,,88.0
26,"Cutler, Tom",10,6,8,18,,3.0,,1.0,3.0,4.0,1.0,1.0,,,,3.0,15.0,1.0,,,,,81.0
40,"Hammelmann, Matthew",3,1,4,7,,,,1.0,1.0,,,2.0,,,,4.0,3.0,1.0,,1.0,,,61.0
30,"Hipwood, Eric",5,4,3,8,2,,,,1.0,3.0,,4.0,,1.0,,3.0,5.0,1.0,1.0,,,,86.0
35,"Lester, Ryan",5,4,4,9,,,,1.0,,1.0,,1.0,,1.0,,3.0,7.0,,,3.0,,,76.0
12,"Martin, Stefan",12,2,4,16,,1.0,31.0,2.0,,5.0,8.0,4.0,1.0,2.0,,9.0,6.0,,,2.0,,,90.0
36,"Mathieson, Rhys",7,2,8,15,1,,,7.0,1.0,5.0,4.0,2.0,4.0,2.0,,11.0,4.0,,,1.0,,2.0,71.0
32,"Mayes, Sam",17,8,5,22,,,,2.0,7.0,2.0,,2.0,,,,4.0,16.0,,,5.0,,,90.0
6,"McCluggage, Hugh",6,3,6,12,1,2.0,,5.0,1.0,1.0,,2.0,3.0,1.0,,6.0,6.0,,1.0,1.0,,,83.0
25,"McStay, Daniel",5,3,4,9,,,,1.0,3.0,,,3.0,1.0,2.0,,2.0,6.0,1.0,,7.0,,,72.0
10,"Rich, Daniel",19,5,2,21,,1.0,,1.0,6.0,4.0,,2.0,,,,1.0,19.0,,,2.0,,,77.0
18,"Robertson, Nick",5,3,11,16,,,,6.0,2.0,1.0,1.0,3.0,,1.0,,5.0,11.0,,,,,,94.0
38,"Rockliff, Tom",15,6,7,22,,,,4.0,2.0,3.0,4.0,3.0,1.0,1.0,,5.0,16.0,,,1.0,,1.0,89.0
44,"Smith, Archie",2,2,6,8,,1.0,11.0,1.0,,1.0,1.0,4.0,,3.0,,6.0,2.0,1.0,,2.0,,,85.0
28,"Taylor, Lewis",6,5,7,13,,,,2.0,1.0,4.0,2.0,3.0,1.0,2.0,,2.0,11.0,,,,1.0,,86.0
14,"Walker, Josh",,,,,,,,,,,,,,,,,,,,2.0,,,9.0
29,"Witherden, Alex",13,6,8,21,,,,3.0,2.0,1.0,1.0,4.0,,1.0,,5.0,10.0,1.0,,1.0,,,85.0
15,"Zorko, Dayne",22,4,14,36,4,,,12.0,3.0,5.0,9.0,3.0,3.0,,1.0,14.0,20.0,,,1.0,1.0,1.0,92.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,179,80,140,319,11,12.0,42.0,64.0,39.0,49.0,36.0,59.0,21.0,22.0,1.0,116.0,195.0,6.0,4.0,38.0,2.0,6.0,
Opposition,Opposition,235,112,173,408,25,13.0,34.0,55.0,34.0,67.0,47.0,58.0,22.0,21.0,5.0,158.0,258.0,13.0,26.0,33.0,15.0,17.0,
