Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Amon, Karl",13,5,8,21,1,,,4.0,,6.0,1.0,3.0,1.0,1.0,,9.0,15.0,,1.0,1.0,,,76.0
5,"Broadbent, Matthew",10,5,8,18,,,,2.0,1.0,4.0,,4.0,,3.0,,5.0,12.0,,,2.0,1.0,1.0,83.0
33,"Byrne-Jones, Darcy",4,2,5,9,,,,1.0,2.0,1.0,1.0,3.0,,,,5.0,4.0,,,1.0,,1.0,83.0
17,"Clurey, Tom",11,7,1,12,,,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,6.0,5.0,2.0,,8.0,1.0,,89.0
22,"Dixon, Charlie",15,12,5,20,4,3.0,,3.0,,3.0,1.0,3.0,1.0,2.0,3.0,10.0,11.0,4.0,7.0,2.0,,,92.0
7,"Ebert, Brad",11,6,14,25,1,,,5.0,1.0,3.0,3.0,5.0,,3.0,2.0,9.0,17.0,,,3.0,,1.0,82.0
9,"Gray, Robbie",12,5,1,13,4,4.0,,,,2.0,,,,,,5.0,8.0,1.0,3.0,1.0,,2.0,80.0
46,"Gray, Sam",8,9,13,21,1,,,1.0,1.0,4.0,2.0,,1.0,,,5.0,16.0,1.0,,2.0,3.0,1.0,82.0
8,"Hartlett, Hamish",16,7,6,22,,,,,3.0,3.0,,1.0,,,,5.0,17.0,1.0,,1.0,,3.0,80.0
36,"Hombsch, Jack",8,5,6,14,,,,1.0,5.0,1.0,,2.0,,1.0,,5.0,9.0,,,2.0,,,88.0
43,"Houston, Dan",8,2,6,14,,1.0,,1.0,2.0,1.0,,1.0,,1.0,,1.0,12.0,,,2.0,,,85.0
24,"Impey, Jarman",10,3,3,13,4,1.0,,5.0,1.0,2.0,1.0,4.0,2.0,2.0,,5.0,9.0,,2.0,,,,71.0
42,"Jonas, Tom",9,8,4,13,,,,1.0,1.0,2.0,,1.0,,1.0,,4.0,9.0,1.0,,11.0,,,92.0
29,"Pittard, Jasper",17,8,7,24,,1.0,,,3.0,7.0,,1.0,,,1.0,4.0,19.0,,,1.0,2.0,1.0,77.0
21,"Polec, Jared",12,4,8,20,,2.0,,2.0,3.0,2.0,4.0,3.0,1.0,1.0,,9.0,10.0,1.0,1.0,3.0,,,81.0
2,"Powell-Pepper, Sam",10,2,15,25,2,,,1.0,,6.0,4.0,3.0,2.0,2.0,,10.0,16.0,,,1.0,2.0,,66.0
4,"Ryder, Paddy",7,5,7,14,1,,26.0,,,1.0,4.0,,2.0,,,10.0,4.0,2.0,2.0,2.0,,1.0,85.0
12,"Trengove, Jackson",8,6,3,11,3,1.0,7.0,4.0,,1.0,2.0,2.0,,1.0,,5.0,6.0,2.0,3.0,1.0,,1.0,82.0
39,"Westhoff, Justin",13,10,5,18,,,,3.0,1.0,1.0,1.0,3.0,1.0,1.0,,1.0,15.0,,1.0,2.0,,1.0,84.0
16,"Wines, Ollie",10,3,10,20,1,1.0,,6.0,,5.0,2.0,8.0,2.0,4.0,,8.0,13.0,,1.0,,,1.0,80.0
20,"Wingard, Chad",15,1,16,31,,1.0,,1.0,,7.0,7.0,2.0,,,,12.0,19.0,,1.0,1.0,4.0,3.0,83.0
11,"Young, Aaron",6,5,2,8,,1.0,,6.0,,4.0,,2.0,,1.0,,,8.0,,,,,,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,233,120,153,386,22,18.0,33.0,48.0,26.0,67.0,34.0,53.0,14.0,25.0,6.0,133.0,254.0,15.0,22.0,47.0,13.0,17.0,
Opposition,Opposition,206,95,194,400,10,7.0,31.0,42.0,38.0,38.0,37.0,58.0,25.0,14.0,,114.0,281.0,4.0,6.0,40.0,4.0,6.0,
