Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
36,"Blanck, James",21y 225d,2 (0-0-2 0.00%),,←,
16,"Bramble, Lachlan",24y 75d,19 (5-2-12 31.58%),1 (0.05),←,
22,"Breust, Luke",31y 234d,253 (159-2-92 63.24%),467 (1.85),←,
30,"Butler, Sam",19y 143d,7 (1-0-6 14.29%),5 (0.71),←,
12,"Day, Will",21y 28d,27 (6-0-21 22.22%),2 (0.07),←,
19,"Gunston, Jack",30y 260d,220 (134-1-85 61.14%),413 (1.88),206 (129-1-76 62.86%),393 (1.91)
15,"Hardwick, Blake",25y 148d,117 (52-2-63 45.30%),6 (0.05),←,
4,"Impey, Jarman",26y 359d,145 (69-0-76 47.59%),55 (0.38),70 (29-0-41 41.43%),21 (0.30)
9,"Jiath, Changkuoth",23y 20d,34 (10-0-24 29.41%),1 (0.03),←,
23,"Koschitzke, Jacob",21y 357d,31 (8-2-21 29.03%),42 (1.35),←,
2,"Lewis, Mitch",23y 262d,47 (16-2-29 36.17%),78 (1.66),←,
31,"Macdonald, Connor",19y 171d,13 (3-0-10 23.08%),7 (0.54),←,
3,"Mitchell, Tom",29y 33d,164 (83-3-78 51.52%),75 (0.46),99 (41-3-55 42.93%),37 (0.37)
13,"Moore, Dylan",22y 333d,45 (13-1-31 30.00%),53 (1.18),←,
1,"Morrison, Harry",23y 233d,71 (29-1-41 41.55%),17 (0.24),←,
11,"Nash, Conor",23y 340d,43 (18-1-24 43.02%),14 (0.33),←,
44,"Newcombe, Jai",20y 335d,22 (7-2-13 36.36%),5 (0.23),←,
10,"OMeara, Jaeger",28y 130d,136 (59-2-75 44.12%),66 (0.49),92 (41-2-49 45.65%),39 (0.42)
37,"Reeves, Ned",23y 245d,14 (4-1-9 32.14%),4 (0.29),←,
14,"Scrimshaw, Jack",23y 302d,60 (19-1-40 32.50%),4 (0.07),56 (19-1-36 34.82%),4 (0.07)
26,"Shiels, Liam",31y 65d,253 (155-3-95 61.86%),89 (0.35),←,
6,"Sicily, James",27y 178d,108 (54-1-53 50.46%),58 (0.54),←,
5,"Worpel, James",23y 160d,79 (32-2-45 41.77%),29 (0.37),←,
Totals,Totals,24y 249d,1910 (936-29-945 49.01%),1491 (0.78),,
C,"Mitchell, Sam",39y 264d,15 (4-0-11 26.67%),,←,
