Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
36,"Aliir, Aliir",22y 214d,15 (11-0-4 73.33%),,←,
34,"Dawson, Jordan",19y 363d,1 (0-0-1 0.00%),,←,
13,"Florent, Oliver",18y 259d,3 (0-0-3 0.00%),2 (0.67),←,
6,"Foote, Jordan",21y 95d,3 (1-0-2 33.33%),,←,
42,"Fox, Robbie",23y 356d,2 (0-0-2 0.00%),1 (0.50),←,
23,"Franklin, Lance",30y 67d,250 (158-1-91 63.40%),795 (3.18),68 (49-0-19 72.06%),215 (3.16)
39,"Grundy, Heath",30y 309d,216 (135-2-79 62.96%),23 (0.11),←,
4,"Hannebery, Dan",26y 42d,173 (112-2-59 65.32%),83 (0.48),←,
9,"Hayward, Will",18y 163d,2 (0-0-2 0.00%),3 (1.50),←,
29,"Hewett, George",21y 99d,27 (19-0-8 70.37%),18 (0.67),←,
15,"Jack, Kieren",29y 283d,213 (132-3-78 62.68%),147 (0.69),←,
10,"Jones, Zak",22y 23d,34 (19-0-15 55.88%),5 (0.15),←,
12,"Kennedy, Josh",28y 291d,186 (120-2-64 65.05%),117 (0.63),173 (115-2-56 67.05%),113 (0.65)
44,"Lloyd, Jake",23y 199d,72 (51-0-21 70.83%),17 (0.24),←,
31,"Marsh, Harrison",23y 84d,10 (5-0-5 50.00%),,←,
14,"Mills, Callum",20y 5d,25 (15-0-10 60.00%),1 (0.04),←,
35,"Naismith, Sam",24y 265d,16 (9-0-7 56.25%),3 (0.19),←,
28,"Newman, Nic",24y 82d,2 (0-0-2 0.00%),2 (1.00),←,
26,"Parker, Luke",24y 164d,130 (87-1-42 67.31%),103 (0.79),←,
20,"Reid, Sam",25y 101d,101 (69-2-30 69.31%),104 (1.03),←,
18,"Sinclair, Callum",27y 196d,46 (34-1-11 75.00%),28 (0.61),17 (12-0-5 70.59%),10 (0.59)
40,"Smith, Nick",28y 299d,170 (107-2-61 63.53%),10 (0.06),←,
Totals,Totals,24y 130d,1697 (1084-16-597 63.88%),1462 (0.86),,
C,"Longmire, John",46y 97d,152 (102-2-48 67.76%),,←,
