Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
26,"Brown, Gavin",30y 303d,215 (107-5-103 50.93%),147 (0.68),←,
17,"Burns, Scott",23y 214d,65 (28-1-36 43.85%),19 (0.29),←,
28,"Crosisca, Gavin",29y 313d,219 (118-5-96 55.02%),61 (0.28),←,
39,"Crow, Scott",24y 219d,65 (27-0-38 41.54%),31 (0.48),52 (21-0-31 40.38%),29 (0.56)
2,"Francis, Tony",29y 115d,139 (74-2-63 53.96%),100 (0.72),←,
43,"Godden, Luke",19y 307d,18 (7-0-11 38.89%),,←,
40,"King, Clinton",20y 123d,12 (7-0-5 58.33%),7 (0.58),3 (2-0-1 66.67%),3 (1.00)
33,"Liddell, Chad",21y 185d,28 (13-1-14 48.21%),14 (0.50),←,
8,"Mahoney, Josh",20y 267d,16 (6-0-10 37.50%),8 (0.50),←,
48,"Michael, Mal",21y 31d,24 (12-0-12 50.00%),3 (0.13),←,
1,"Monkhorst, Damian",28y 338d,188 (104-4-80 56.38%),42 (0.22),←,
6,"Patterson, Stephen",27y 202d,73 (32-1-40 44.52%),66 (0.90),←,
35,"Prestigiacomo, Simon",20y 175d,26 (10-0-16 38.46%),1 (0.04),←,
46,"Raso, Frankie",18y 316d,8 (3-0-5 37.50%),1 (0.13),←,
23,"Rocca, Anthony",20y 344d,55 (26-0-29 47.27%),61 (1.11),33 (15-0-18 45.45%),50 (1.52)
36,"Rocca, Saverio",24y 247d,127 (62-2-63 49.61%),443 (3.49),←,
12,"Schauble, Andrew",21y 250d,61 (25-0-36 40.98%),10 (0.16),←,
21,"Tuckey, Brent",18y 332d,1 (0-0-1 0.00%),,←,
14,"Watson, Shane",24y 158d,125 (59-1-65 47.60%),94 (0.75),←,
22,"Wild, Jason",22y 165d,60 (27-2-31 46.67%),18 (0.30),←,
10,"Williams, Paul",25y 113d,150 (72-2-76 48.67%),182 (1.21),←,
19,"Wright, Graham",30y 49d,197 (110-4-83 56.85%),107 (0.54),←,
Totals,Totals,23y 333d,1872 (929-30-913 49.63%),1415 (0.76),,
C,"Shaw, Tony",38y 2d,61 (26-0-35 42.62%),,←,
