Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
36,"Blanck, James",22y 252d,20 (7-0-13 35.00%),,←,
16,"Bramble, Lachlan",25y 102d,30 (9-2-19 33.33%),2 (0.07),←,
22,"Breust, Luke",32y 261d,277 (168-2-107 61.01%),520 (1.88),←,
33,"Brockman, Tyler",20y 250d,26 (9-2-15 38.46%),23 (0.88),←,
12,"Day, Will",22y 55d,50 (14-0-36 28.00%),8 (0.16),←,
8,"Frost, Sam",29y 336d,159 (56-2-101 35.85%),9 (0.06),68 (20-2-46 30.88%),1 (0.01)
15,"Hardwick, Blake",26y 175d,143 (61-2-80 43.36%),8 (0.06),←,
4,"Impey, Jarman",28y 21d,168 (78-0-90 46.43%),61 (0.36),93 (38-0-55 40.86%),27 (0.29)
2,"Lewis, Mitch",24y 289d,64 (23-2-39 37.50%),117 (1.83),←,
31,"Macdonald, Connor",20y 198d,37 (12-0-25 32.43%),19 (0.51),←,
28,"Mackenzie, Cam",19y 190d,13 (4-0-9 30.77%),3 (0.23),←,
32,"Maginness, Finn",22y 157d,28 (9-0-19 32.14%),4 (0.14),←,
17,"Meek, Lloyd",25y 99d,30 (14-0-16 46.67%),6 (0.20),15 (5-0-10 33.33%),3 (0.20)
40,"Mitchell, Seamus",21y 27d,13 (3-0-10 23.08%),,←,
13,"Moore, Dylan",23y 360d,71 (22-1-48 31.69%),69 (0.97),←,
11,"Nash, Conor",25y 2d,69 (27-1-41 39.86%),16 (0.23),←,
3,"Newcombe, Jai",21y 362d,48 (16-2-30 35.42%),18 (0.38),←,
46,"Ryan, Brandon",25y 265d,1 (0-0-1 0.00%),1 (1.00),←,
6,"Sicily, James",28y 205d,130 (63-1-66 48.85%),61 (0.47),←,
25,"Ward, Josh",19y 347d,26 (9-0-17 34.62%),4 (0.15),←,
37,"Weddle, Josh",19y 66d,13 (4-0-9 30.77%),3 (0.23),←,
20,"Wingard, Chad",30y 1d,216 (99-2-115 46.30%),300 (1.39),69 (23-1-45 34.06%),68 (0.99)
5,"Worpel, James",24y 187d,98 (37-2-59 38.78%),37 (0.38),←,
Totals,Totals,24y 135d,1730 (744-21-965 43.01%),1289 (0.75),,
C,"Mitchell, Sam",40y 291d,41 (13-0-28 31.71%),,←,
