Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
22,"Breust, Luke",24y 200d,100 (80-0-20 80.00%),194 (1.94),←,
9,"Burgoyne, Shaun",32y 221d,278 (189-1-88 68.17%),237 (0.85),121 (92-1-28 76.45%),66 (0.55)
18,"Ceglar, Jonathon",24y 105d,26 (19-0-7 73.08%),13 (0.50),←,
8,"Duryea, Taylor",24y 36d,49 (39-0-10 79.59%),8 (0.16),←,
12,"Frawley, James",26y 252d,144 (37-1-106 26.04%),18 (0.13),5 (3-0-2 60.00%),
6,"Gibson, Josh",31y 78d,173 (109-2-62 63.58%),2 (0.01),108 (80-1-27 74.54%),
19,"Gunston, Jack",23y 226d,88 (63-0-25 71.59%),182 (2.07),74 (58-0-16 78.38%),162 (2.19)
20,"Hale, David",31y 8d,222 (129-2-91 58.56%),209 (0.94),93 (73-0-20 78.49%),90 (0.97)
40,"Hartung, Billy",20y 126d,14 (9-0-5 64.29%),8 (0.57),←,
10,"Hill, Bradley",21y 325d,59 (47-0-12 79.66%),35 (0.59),←,
15,"Hodge, Luke",30y 349d,256 (149-1-106 58.40%),171 (0.67),←,
41,"Howe, Daniel",19y 177d,1 (1-0-0 100.00%),,←,
17,"Lake, Brian",33y 92d,235 (121-2-112 51.91%),34 (0.14),38 (31-0-7 81.58%),2 (0.05)
31,"Dewar, Angus",22y 230d,15 (14-0-1 93.33%),,←,
5,"Mitchell, Sam",32y 230d,269 (161-1-107 60.04%),66 (0.25),←,
28,"Puopolo, Paul",27y 179d,96 (76-0-20 79.17%),80 (0.83),←,
33,"Rioli, Cyril",25y 320d,142 (97-1-44 68.66%),191 (1.35),←,
2,"Roughead, Jarryd",28y 127d,216 (138-1-77 64.12%),461 (2.13),←,
26,"Shiels, Liam",24y 31d,108 (80-0-28 74.07%),32 (0.30),←,
16,"Smith, Isaac",26y 151d,94 (75-0-19 79.79%),86 (0.91),←,
24,"Stratton, Ben",26y 90d,101 (71-1-29 70.79%),1 (0.01),←,
4,"Suckling, Matt",26y 309d,86 (61-0-25 70.93%),38 (0.44),←,
Totals,Totals,26y 209d,2772 (1765-13-994 63.67%),2066 (0.75),,
C,"Clarkson, Alastair",47y 33d,242 (149-1-92 61.78%),,←,
