Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Akermanis, Jason",15,5,6,21,1,1.0,,2.0,,4.0,5.0,3.0,1.0,,,9.0,13.0,1.0,,1.0,,,96.0
20,"Black, Simon",10,2,16,26,3,2.0,,7.0,2.0,1.0,6.0,3.0,2.0,1.0,,13.0,14.0,1.0,1.0,,1.0,,92.0
36,"Bradshaw, Daniel",7,5,2,9,1,1.0,,1.0,,2.0,,2.0,,1.0,,3.0,7.0,1.0,3.0,,,1.0,100.0
17,"Brennan, Jared",13,8,5,18,1,2.0,3.0,3.0,1.0,10.0,1.0,4.0,2.0,1.0,,7.0,12.0,2.0,,,1.0,1.0,100.0
19,"Charman, Jamie",11,5,6,17,,1.0,23.0,1.0,1.0,5.0,6.0,2.0,3.0,2.0,,11.0,5.0,3.0,,2.0,,,69.0
30,"Copeland, Robert",3,3,5,8,,,,,3.0,,,,,,,3.0,5.0,2.0,,2.0,,,100.0
4,"Fixter, Ben",4,1,6,10,,,,4.0,1.0,2.0,1.0,1.0,1.0,,,7.0,3.0,,,,,,63.0
45,"Harding, Scott",5,3,7,12,,,,,,1.0,2.0,1.0,,,,3.0,9.0,,,,2.0,,55.0
43,"McDonald, Beau",2,1,3,5,,,13.0,1.0,,1.0,2.0,,,,,3.0,1.0,,,2.0,,1.0,47.0
9,"McGrath, Ashley",5,2,1,6,1,1.0,,2.0,,1.0,,,,,,1.0,4.0,,2.0,2.0,2.0,,83.0
10,"Moody, Matthew",9,5,6,15,2,2.0,,1.0,1.0,3.0,,,1.0,,,6.0,9.0,,1.0,,3.0,,82.0
8,"Notting, Tim",10,7,7,17,,,,2.0,3.0,,,,1.0,,,7.0,9.0,2.0,,4.0,1.0,,100.0
41,"Pask, Martin",3,2,3,6,1,,,,,1.0,,,,,,3.0,3.0,1.0,1.0,2.0,,,63.0
24,"Patfull, Joel",8,3,6,14,1,1.0,,5.0,1.0,,,3.0,1.0,1.0,,5.0,8.0,1.0,1.0,9.0,,,100.0
6,"Power, Luke",26,7,10,36,,2.0,,2.0,4.0,8.0,3.0,5.0,,1.0,,6.0,30.0,,1.0,2.0,5.0,1.0,95.0
35,"Rischitelli, Michael",7,3,3,10,2,,,10.0,1.0,5.0,,,,,,5.0,5.0,,1.0,1.0,,,100.0
29,"Roe, Jason",6,2,6,12,,,,3.0,9.0,,,1.0,3.0,1.0,,8.0,3.0,,,5.0,,,100.0
5,"Scott, Brad",5,2,3,8,,1.0,,1.0,1.0,2.0,1.0,2.0,,2.0,,2.0,7.0,,,1.0,,,100.0
28,"Selwood, Troy",1,,1,2,1,,,1.0,,,,,1.0,,,2.0,,,,,,,6.0
11,"Sherman, Justin",15,7,8,23,,1.0,,1.0,4.0,5.0,,4.0,,,,4.0,20.0,,,,1.0,,100.0
32,"Stiller, Cheynee",12,6,8,20,,,,1.0,2.0,2.0,3.0,2.0,,2.0,,8.0,12.0,,,4.0,2.0,,78.0
3,"Voss, Michael",5,2,11,16,,,,1.0,,1.0,2.0,3.0,,2.0,,5.0,10.0,,,,,1.0,71.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,182,81,129,311,14,19.0,39.0,49.0,34.0,54.0,32.0,36.0,16.0,14.0,,121.0,189.0,14.0,11.0,37.0,18.0,5.0,
Opposition,Opposition,221,116,162,383,22,13.0,28.0,55.0,47.0,57.0,39.0,36.0,14.0,16.0,6.0,111.0,262.0,13.0,17.0,40.0,53.0,10.0,
