Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Barker, John",8,4,5,13,,,2.0,2.0,,3.0,2.0,1.0,2.0,1.0,,6.0,8.0,,,,,,
33,"Barlow, Kris",6,3,3,9,,,,1.0,1.0,,,,1.0,,,5.0,4.0,1.0,1.0,1.0,,,
17,"Chick, Daniel",11,4,5,16,3,,,1.0,1.0,2.0,,6.0,1.0,1.0,,10.0,7.0,1.0,1.0,1.0,,,
23,"Collica, Michael",8,4,3,11,,,,2.0,2.0,,1.0,,,,,1.0,10.0,,,,,,
9,"Crawford, Shane",8,4,3,11,,,,7.0,,4.0,3.0,2.0,1.0,1.0,,4.0,11.0,,,2.0,,,
24,"Croad, Trent",8,7,7,15,1,,,,5.0,3.0,,2.0,,,,8.0,7.0,3.0,,,1.0,,
19,"Dixon, Ben",7,3,2,9,2,,,1.0,,4.0,2.0,2.0,2.0,2.0,,4.0,5.0,,1.0,1.0,,,
34,"Graham, Mark",10,6,1,11,,,,1.0,2.0,3.0,,3.0,,3.0,,2.0,10.0,1.0,,,,,
5,"Harford, Daniel",11,3,6,17,1,,,1.0,2.0,1.0,2.0,2.0,3.0,2.0,,11.0,5.0,,,1.0,,,
3,"Hay, Jonathan",4,3,2,6,,,,1.0,2.0,,,2.0,,,,1.0,5.0,,,,,,
2,"Holland, Nick",10,3,5,15,6,1.0,2.0,1.0,,2.0,1.0,2.0,2.0,3.0,,12.0,2.0,3.0,2.0,1.0,,,
37,"Lekkas, Angelo",9,,6,15,1,,,5.0,,1.0,1.0,1.0,2.0,,,8.0,8.0,,,1.0,,,
7,"McCabe, Luke",12,5,9,21,,,,1.0,3.0,3.0,3.0,3.0,1.0,1.0,,8.0,14.0,,,1.0,,,
31,"Obst, Chris",7,3,1,8,,,,,3.0,2.0,,,1.0,1.0,,3.0,5.0,,,2.0,,,
20,"Rawlings, Jade",8,8,4,12,,,1.0,,5.0,,,1.0,,1.0,,2.0,8.0,,,,1.0,,
32,"Rock, Anthony",21,6,12,33,,,,1.0,5.0,6.0,7.0,5.0,1.0,1.0,,13.0,18.0,,1.0,,1.0,,
4,"Salmon, Paul",7,3,1,8,1,,14.0,1.0,1.0,3.0,,2.0,1.0,1.0,,2.0,6.0,,,1.0,,,
11,"Smith, Joel",5,3,4,9,2,,,,,2.0,1.0,,1.0,2.0,,4.0,6.0,,2.0,,,,
29,"Tallis, Rayden",11,2,2,13,,,,4.0,3.0,4.0,2.0,1.0,1.0,1.0,,5.0,8.0,,,1.0,,,
16,"Thompson, Nathan",4,2,3,7,1,1.0,9.0,,,,1.0,1.0,,,,3.0,4.0,,2.0,1.0,,,
30,"Woods, Tony",11,2,9,20,,,,1.0,2.0,3.0,2.0,1.0,1.0,,,5.0,15.0,,,3.0,1.0,,
36,"Young, Barry",9,2,6,15,,,,,3.0,1.0,1.0,6.0,,,,5.0,8.0,,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,195,80,99,294,18,4.0,28.0,31.0,40.0,47.0,29.0,43.0,21.0,21.0,,122.0,174.0,9.0,10.0,18.0,4.0,,
Opposition,Opposition,227,86,157,384,22,22.0,34.0,44.0,28.0,74.0,39.0,46.0,21.0,21.0,6.0,154.0,240.0,7.0,21.0,25.0,7.0,,
