Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
17,"Barwick, Doug",28y 207d,134 (72-1-61 54.10%),199 (1.49),58 (37-1-20 64.66%),71 (1.22)
26,"Brown, Gavin",22y 341d,75 (42-1-32 56.67%),59 (0.79),←,
28,"Crosisca, Gavin",21y 351d,68 (42-1-25 62.50%),30 (0.44),←,
35,"Daicos, Peter",28y 346d,203 (117-2-84 58.13%),398 (1.96),←,
2,"Francis, Tony",21y 153d,12 (8-0-4 66.67%),12 (1.00),←,
3,"Gayfer, Michael",25y 15d,87 (51-0-36 58.62%),1 (0.01),←,
23,"Kelly, Craig",24y 77d,36 (21-0-15 58.33%),17 (0.47),←,
30,"Manson, James",23y 303d,84 (48-1-35 57.74%),73 (0.87),←,
34,"McGuane, Mick",22y 246d,61 (37-1-23 61.48%),26 (0.43),←,
5,"McKeown, Ron",23y 114d,82 (46-1-35 56.71%),61 (0.74),←,
42,"Millane, Darren",25y 23d,125 (70-1-54 56.40%),63 (0.50),←,
1,"Monkhorst, Damian",21y 11d,36 (24-0-12 66.67%),3 (0.08),←,
7,"Morwood, Shane",28y 274d,158 (94-1-63 59.81%),81 (0.51),141 (85-1-55 60.64%),68 (0.48)
13,"Richardson, Alan",25y 107d,21 (15-0-6 71.43%),7 (0.33),←,
29,"Russell, Scott",20y 117d,22 (16-0-6 72.73%),11 (0.50),←,
22,"Shaw, Tony",30y 40d,242 (137-1-104 56.82%),140 (0.58),←,
27,"Starcevich, Craig",23y 108d,61 (35-1-25 58.20%),88 (1.44),←,
9,"Taylor, Brian",28y 144d,139 (72-1-66 52.16%),525 (3.78),96 (49-1-46 51.56%),369 (3.84)
24,"Turner, Jamie",28y 20d,123 (69-1-53 56.50%),25 (0.20),←,
19,"Wright, Graham",22y 87d,59 (38-1-20 65.25%),66 (1.12),←,
Totals,Totals,24y 282d,1828 (1054-15-759 57.66%),1885 (1.03),,
C,"Matthews, Leigh",38y 184d,110 (63-1-46 57.73%),,←,
