Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
22,"Biddiscombe, Craig",26y 287d,77 (41-1-35 53.90%),13 (0.17),43 (20-0-23 46.51%),7 (0.16)
11,"Bowden, Joel",25y 14d,141 (70-0-71 49.65%),129 (0.91),←,
15,"Cameron, Leon",30y 306d,249 (131-3-115 53.21%),104 (0.42),77 (38-0-39 49.35%),36 (0.47)
9,"Campbell, Wayne",30y 285d,255 (118-1-136 46.47%),157 (0.62),←,
6,"Chaffey, Mark",26y 60d,115 (54-0-61 46.96%),26 (0.23),←,
24,"Coughlan, Mark",21y 76d,34 (13-0-21 38.24%),18 (0.53),←,
7,"Dragicevic, Marc",22y 97d,45 (22-0-23 48.89%),25 (0.56),←,
19,"Fleming, Tim",25y 91d,12 (5-0-7 41.67%),5 (0.42),←,
16,"Holland, Ben",26y 56d,118 (61-0-57 51.69%),113 (0.96),←,
44,"Houlihan, Adam",25y 90d,86 (42-1-43 49.42%),91 (1.06),25 (8-0-17 32.00%),16 (0.64)
31,"Hyde, Chris",20y 330d,5 (0-0-5 0.00%),,←,
28,"Johnson, Kane",25y 112d,117 (61-0-56 52.14%),48 (0.41),13 (6-0-7 46.15%),4 (0.31)
39,"Kellaway, Andrew",27y 224d,117 (56-0-61 47.86%),21 (0.18),←,
27,"Krakouer, Andrew",20y 151d,26 (9-0-17 34.62%),26 (1.00),←,
35,"Newman, Chris",21y 48d,27 (9-0-18 33.33%),4 (0.15),←,
5,"Ottens, Brad",23y 161d,103 (48-0-55 46.60%),130 (1.26),←,
12,"Richardson, Matthew",28y 108d,168 (80-0-88 47.62%),503 (2.99),←,
18,"Rodan, David",19y 270d,36 (13-0-23 36.11%),29 (0.81),←,
4,"Rogers, Matthew",29y 222d,193 (101-1-91 52.59%),161 (0.83),←,
10,"Stafford, Greg",28y 312d,159 (74-1-84 46.86%),100 (0.63),29 (12-0-17 41.38%),42 (1.45)
32,"Tivendale, Greg",24y 77d,95 (44-0-51 46.32%),74 (0.78),←,
36,"Zantuck, Ty",21y 140d,46 (17-0-29 36.96%),9 (0.20),←,
Totals,Totals,25y 10d,2224 (1069-8-1147 48.07%),1786 (0.80),,
C,"Frawley, Danny",39y 300d,83 (40-0-43 48.19%),,←,
